! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 26.09.2023 10:57:42
! Stimulus(Гц),    S21(°)
3.11656428214E+09,-5.19786161390E+01
3.11700150075E+09,-5.20917036369E+01
3.11743871936E+09,-5.22681331890E+01
3.11787593797E+09,-5.24313058132E+01
3.11831315658E+09,-5.25299374602E+01
3.11875037519E+09,-5.26899021935E+01
3.11918759380E+09,-5.28178498892E+01
3.11962481241E+09,-5.29493193769E+01
3.12006203102E+09,-5.31075005087E+01
3.12049924962E+09,-5.32366862897E+01
3.12093646823E+09,-5.33118002252E+01
3.12137368684E+09,-5.34589690997E+01
3.12181090545E+09,-5.36085586719E+01
3.12224812406E+09,-5.37290482527E+01
3.12268534267E+09,-5.38692162494E+01
3.12312256128E+09,-5.39633706976E+01
3.12355977989E+09,-5.40794770283E+01
3.12399699850E+09,-5.41630865284E+01
3.12443421711E+09,-5.42350961622E+01
3.12487143572E+09,-5.43956203194E+01
3.12530865433E+09,-5.45066237599E+01
3.12574587294E+09,-5.45766383726E+01
3.12618309155E+09,-5.46383459941E+01
3.12662031016E+09,-5.47321643050E+01
3.12705752876E+09,-5.48767062767E+01
3.12749474737E+09,-5.48827425089E+01
3.12793196598E+09,-5.49791731858E+01
3.12836918459E+09,-5.50813496062E+01
3.12880640320E+09,-5.51532113712E+01
3.12924362181E+09,-5.52076890232E+01
3.12968084042E+09,-5.52874410000E+01
3.13011805903E+09,-5.53320415219E+01
3.13055527764E+09,-5.54175891580E+01
3.13099249625E+09,-5.54617504247E+01
3.13142971486E+09,-5.55134057077E+01
3.13186693347E+09,-5.55598957034E+01
3.13230415208E+09,-5.56138909795E+01
3.13274137069E+09,-5.56327350446E+01
3.13317858929E+09,-5.56975466585E+01
3.13361580790E+09,-5.57742328496E+01
3.13405302651E+09,-5.57163759080E+01
3.13449024512E+09,-5.57856646550E+01
3.13492746373E+09,-5.58500867424E+01
3.13536468234E+09,-5.58768663756E+01
3.13580190095E+09,-5.59366352557E+01
3.13623911956E+09,-5.59164853347E+01
3.13667633817E+09,-5.59225263552E+01
3.13711355678E+09,-5.59511267772E+01
3.13755077539E+09,-5.59973165196E+01
3.13798799400E+09,-5.60257012654E+01
3.13842521261E+09,-5.60167431671E+01
3.13886243122E+09,-5.60244703548E+01
3.13929964982E+09,-5.60900677785E+01
3.13973686843E+09,-5.60506476159E+01
3.14017408704E+09,-5.60528602293E+01
3.14061130565E+09,-5.60553980567E+01
3.14104852426E+09,-5.60696808347E+01
3.14148574287E+09,-5.60766039204E+01
3.14192296148E+09,-5.60986407391E+01
3.14236018009E+09,-5.60995040448E+01
3.14279739870E+09,-5.60692941723E+01
3.14323461731E+09,-5.60444365604E+01
3.14367183592E+09,-5.60992108399E+01
3.14410905453E+09,-5.60672105769E+01
3.14454627314E+09,-5.60936979854E+01
3.14498349175E+09,-5.60208033885E+01
3.14542071036E+09,-5.60994013510E+01
3.14585792896E+09,-5.60612629901E+01
3.14629514757E+09,-5.60640817650E+01
3.14673236618E+09,-5.60402947391E+01
3.14716958479E+09,-5.60167774432E+01
3.14760680340E+09,-5.60151830961E+01
3.14804402201E+09,-5.59878899110E+01
3.14848124062E+09,-5.59636409334E+01
3.14891845923E+09,-5.59517478105E+01
3.14935567784E+09,-5.60134679672E+01
3.14979289645E+09,-5.60035948706E+01
3.15023011506E+09,-5.59737228112E+01
3.15066733367E+09,-5.59791132511E+01
3.15110455228E+09,-5.59810558835E+01
3.15154177089E+09,-5.59462312196E+01
3.15197898949E+09,-5.59505709832E+01
3.15241620810E+09,-5.59794214399E+01
3.15285342671E+09,-5.59195738415E+01
3.15329064532E+09,-5.59351471633E+01
3.15372786393E+09,-5.59208245729E+01
3.15416508254E+09,-5.59518510744E+01
3.15460230115E+09,-5.59096937384E+01
3.15503951976E+09,-5.58963189333E+01
3.15547673837E+09,-5.59056378604E+01
3.15591395698E+09,-5.59537781007E+01
3.15635117559E+09,-5.59039731252E+01
3.15678839420E+09,-5.59596389417E+01
3.15722561281E+09,-5.58733815675E+01
3.15766283142E+09,-5.58688298655E+01
3.15810005003E+09,-5.59285707986E+01
3.15853726863E+09,-5.59237739736E+01
3.15897448724E+09,-5.59042774805E+01
3.15941170585E+09,-5.59359206434E+01
3.15984892446E+09,-5.59446150208E+01
3.16028614307E+09,-5.59438972739E+01
3.16072336168E+09,-5.59439858386E+01
3.16116058029E+09,-5.59590448352E+01
3.16159779890E+09,-5.60263878376E+01
3.16203501751E+09,-5.59994570494E+01
3.16247223612E+09,-5.60463864373E+01
3.16290945473E+09,-5.60624811333E+01
3.16334667334E+09,-5.60744192524E+01
3.16378389195E+09,-5.60903179246E+01
3.16422111056E+09,-5.61585621715E+01
3.16465832916E+09,-5.61531304877E+01
3.16509554777E+09,-5.61862660167E+01
3.16553276638E+09,-5.62431403779E+01
3.16596998499E+09,-5.63027647614E+01
3.16640720360E+09,-5.63152768812E+01
3.16684442221E+09,-5.63454415272E+01
3.16728164082E+09,-5.64062888477E+01
3.16771885943E+09,-5.64305074090E+01
3.16815607804E+09,-5.65040431296E+01
3.16859329665E+09,-5.65813870800E+01
3.16903051526E+09,-5.66113077401E+01
3.16946773387E+09,-5.66785607626E+01
3.16990495248E+09,-5.67309592450E+01
3.17034217109E+09,-5.67928716724E+01
3.17077938969E+09,-5.68818419089E+01
3.17121660830E+09,-5.69561823937E+01
3.17165382691E+09,-5.69955889721E+01
3.17209104552E+09,-5.71266360031E+01
3.17252826413E+09,-5.71602257673E+01
3.17296548274E+09,-5.72728694531E+01
3.17340270135E+09,-5.73357112115E+01
3.17383991996E+09,-5.74707346241E+01
3.17427713857E+09,-5.75734350779E+01
3.17471435718E+09,-5.76596504059E+01
3.17515157579E+09,-5.77567406041E+01
3.17558879440E+09,-5.78610216970E+01
3.17602601301E+09,-5.79417133823E+01
3.17646323162E+09,-5.80961519485E+01
3.17690045023E+09,-5.81850599396E+01
3.17733766883E+09,-5.83436006696E+01
3.17777488744E+09,-5.85017912596E+01
3.17821210605E+09,-5.86184430653E+01
3.17864932466E+09,-5.87468249450E+01
3.17908654327E+09,-5.88463353279E+01
3.17952376188E+09,-5.90473080411E+01
3.17996098049E+09,-5.91645541158E+01
3.18039819910E+09,-5.93542239330E+01
3.18083541771E+09,-5.95225239256E+01
3.18127263632E+09,-5.96670334524E+01
3.18170985493E+09,-5.98529311292E+01
3.18214707354E+09,-6.00294164712E+01
3.18258429215E+09,-6.02371141868E+01
3.18302151076E+09,-6.03847888896E+01
3.18345872936E+09,-6.05831537520E+01
3.18389594797E+09,-6.07804198337E+01
3.18433316658E+09,-6.09841418034E+01
3.18477038519E+09,-6.11942206931E+01
3.18520760380E+09,-6.14130415444E+01
3.18564482241E+09,-6.16348274078E+01
3.18608204102E+09,-6.18160992299E+01
3.18651925963E+09,-6.20364818336E+01
3.18695647824E+09,-6.22760154418E+01
3.18739369685E+09,-6.25158202434E+01
3.18783091546E+09,-6.27417448614E+01
3.18826813407E+09,-6.30152904023E+01
3.18870535268E+09,-6.32714474515E+01
3.18914257129E+09,-6.35204085783E+01
3.18957978989E+09,-6.37799226120E+01
3.19001700850E+09,-6.40454400677E+01
3.19045422711E+09,-6.43195234897E+01
3.19089144572E+09,-6.45825204804E+01
3.19132866433E+09,-6.48706899797E+01
3.19176588294E+09,-6.51545929943E+01
3.19220310155E+09,-6.54475898705E+01
3.19264032016E+09,-6.57448178290E+01
3.19307753877E+09,-6.60307555814E+01
3.19351475738E+09,-6.63504009738E+01
3.19395197599E+09,-6.66558075378E+01
3.19438919460E+09,-6.69645634398E+01
3.19482641321E+09,-6.72723348008E+01
3.19526363182E+09,-6.76355470871E+01
3.19570085043E+09,-6.79479527582E+01
3.19613806903E+09,-6.82844602247E+01
3.19657528764E+09,-6.86594884579E+01
3.19701250625E+09,-6.89941718689E+01
3.19744972486E+09,-6.93422409085E+01
3.19788694347E+09,-6.96891769397E+01
3.19832416208E+09,-7.00467670810E+01
3.19876138069E+09,-7.04076456678E+01
3.19919859930E+09,-7.07824485313E+01
3.19963581791E+09,-7.11600200685E+01
3.20007303652E+09,-7.15609866042E+01
3.20051025513E+09,-7.19199480592E+01
3.20094747374E+09,-7.22937856987E+01
3.20138469235E+09,-7.26746395276E+01
3.20182191096E+09,-7.30818982208E+01
3.20225912956E+09,-7.35014358942E+01
3.20269634817E+09,-7.39122695644E+01
3.20313356678E+09,-7.43075110041E+01
3.20357078539E+09,-7.47192736736E+01
3.20400800400E+09,-7.51460997418E+01
3.20444522261E+09,-7.55431326488E+01
3.20488244122E+09,-7.59892728460E+01
3.20531965983E+09,-7.64259656834E+01
3.20575687844E+09,-7.68449618236E+01
3.20619409705E+09,-7.73005197017E+01
3.20663131566E+09,-7.77436915375E+01
3.20706853427E+09,-7.81741514598E+01
3.20750575288E+09,-7.86256642501E+01
3.20794297149E+09,-7.90753517871E+01
3.20838019010E+09,-7.95332726464E+01
3.20881740870E+09,-7.99950649663E+01
3.20925462731E+09,-8.04579628404E+01
3.20969184592E+09,-8.08994115585E+01
3.21012906453E+09,-8.13782954192E+01
3.21056628314E+09,-8.18490805810E+01
3.21100350175E+09,-8.23422560012E+01
3.21144072036E+09,-8.28106223567E+01
3.21187793897E+09,-8.32980187881E+01
3.21231515758E+09,-8.37970624776E+01
3.21275237619E+09,-8.42860244252E+01
3.21318959480E+09,-8.47663324884E+01
3.21362681341E+09,-8.52629289932E+01
3.21406403202E+09,-8.57608149596E+01
3.21450125063E+09,-8.62639861477E+01
3.21493846923E+09,-8.67774519921E+01
3.21537568784E+09,-8.72930323433E+01
3.21581290645E+09,-8.78070005921E+01
3.21625012506E+09,-8.83069066957E+01
3.21668734367E+09,-8.88365924221E+01
3.21712456228E+09,-8.93483351263E+01
3.21756178089E+09,-8.98786386199E+01
3.21799899950E+09,-9.04167146013E+01
3.21843621811E+09,-9.09527763199E+01
3.21887343672E+09,-9.14784528906E+01
3.21931065533E+09,-9.20139655792E+01
3.21974787394E+09,-9.25566318436E+01
3.22018509255E+09,-9.31119512229E+01
3.22062231116E+09,-9.36555941312E+01
3.22105952976E+09,-9.42237498453E+01
3.22149674837E+09,-9.47809091402E+01
3.22193396698E+09,-9.53465363482E+01
3.22237118559E+09,-9.59131060872E+01
3.22280840420E+09,-9.64871622738E+01
3.22324562281E+09,-9.70698754683E+01
3.22368284142E+09,-9.76521647487E+01
3.22412006003E+09,-9.82419748170E+01
3.22455727864E+09,-9.88384872887E+01
3.22499449725E+09,-9.94342137489E+01
3.22543171586E+09,-1.00050033631E+02
3.22586893447E+09,-1.00657916411E+02
3.22630615308E+09,-1.01274732873E+02
3.22674337169E+09,-1.01902222559E+02
3.22718059030E+09,-1.02534998245E+02
3.22761780890E+09,-1.03171190378E+02
3.22805502751E+09,-1.03799364931E+02
3.22849224612E+09,-1.04454525839E+02
3.22892946473E+09,-1.05118676502E+02
3.22936668334E+09,-1.05793059226E+02
3.22980390195E+09,-1.06465250578E+02
3.23024112056E+09,-1.07167317026E+02
3.23067833917E+09,-1.07856904874E+02
3.23111555778E+09,-1.08548624452E+02
3.23155277639E+09,-1.09264027460E+02
3.23198999500E+09,-1.09987181003E+02
3.23242721361E+09,-1.10721269067E+02
3.23286443222E+09,-1.11444483729E+02
3.23330165083E+09,-1.12202030373E+02
3.23373886943E+09,-1.12965252984E+02
3.23417608804E+09,-1.13711192376E+02
3.23461330665E+09,-1.14493529857E+02
3.23505052526E+09,-1.15280859536E+02
3.23548774387E+09,-1.16094310200E+02
3.23592496248E+09,-1.16906227297E+02
3.23636218109E+09,-1.17722151970E+02
3.23679939970E+09,-1.18543245002E+02
3.23723661831E+09,-1.19397864908E+02
3.23767383692E+09,-1.20232637907E+02
3.23811105553E+09,-1.21089686888E+02
3.23854827414E+09,-1.21971424239E+02
3.23898549275E+09,-1.22851565272E+02
3.23942271136E+09,-1.23752691923E+02
3.23985992996E+09,-1.24662314538E+02
3.24029714857E+09,-1.25577295635E+02
3.24073436718E+09,-1.26512527595E+02
3.24117158579E+09,-1.27455792997E+02
3.24160880440E+09,-1.28407320343E+02
3.24204602301E+09,-1.29375289740E+02
3.24248324162E+09,-1.30333768872E+02
3.24292046023E+09,-1.31332816706E+02
3.24335767884E+09,-1.32306579752E+02
3.24379489745E+09,-1.33313217081E+02
3.24423211606E+09,-1.34324162857E+02
3.24466933467E+09,-1.35344706808E+02
3.24510655328E+09,-1.36367508897E+02
3.24554377189E+09,-1.37399904078E+02
3.24598099050E+09,-1.38450667379E+02
3.24641820910E+09,-1.39474370786E+02
3.24685542771E+09,-1.40535460289E+02
3.24729264632E+09,-1.41604515486E+02
3.24772986493E+09,-1.42670312424E+02
3.24816708354E+09,-1.43741113322E+02
3.24860430215E+09,-1.44799767315E+02
3.24904152076E+09,-1.45885624473E+02
3.24947873937E+09,-1.46955502158E+02
3.24991595798E+09,-1.48024959238E+02
3.25035317659E+09,-1.49094260269E+02
3.25079039520E+09,-1.50178142306E+02
3.25122761381E+09,-1.51224028104E+02
3.25166483242E+09,-1.52306825872E+02
3.25210205103E+09,-1.53364585101E+02
3.25253926963E+09,-1.54417908957E+02
3.25297648824E+09,-1.55475131644E+02
3.25341370685E+09,-1.56523893695E+02
3.25385092546E+09,-1.57564141497E+02
3.25428814407E+09,-1.58604994061E+02
3.25472536268E+09,-1.59630057913E+02
3.25516258129E+09,-1.60650224858E+02
3.25559979990E+09,-1.61675561797E+02
3.25603701851E+09,-1.62671538819E+02
3.25647423712E+09,-1.63664634305E+02
3.25691145573E+09,-1.64644121260E+02
3.25734867434E+09,-1.65610652493E+02
3.25778589295E+09,-1.66573099021E+02
3.25822311156E+09,-1.67515399003E+02
3.25866033017E+09,-1.68465770183E+02
3.25909754877E+09,-1.69381264083E+02
3.25953476738E+09,-1.70285584624E+02
3.25997198599E+09,-1.71171264091E+02
3.26040920460E+09,-1.72081138344E+02
3.26084642321E+09,-1.72939439644E+02
3.26128364182E+09,-1.73798160879E+02
3.26172086043E+09,-1.74650204355E+02
3.26215807904E+09,-1.75486289589E+02
3.26259529765E+09,-1.76303723542E+02
3.26303251626E+09,-1.77097511321E+02
3.26346973487E+09,-1.77905948191E+02
3.26390695348E+09,-1.78682701352E+02
3.26434417209E+09,-1.79442528370E+02
3.26478139070E+09,-1.80207990861E+02
3.26521860930E+09,-1.80921153412E+02
3.26565582791E+09,-1.81655819879E+02
3.26609304652E+09,-1.82365834199E+02
3.26653026513E+09,-1.83065247121E+02
3.26696748374E+09,-1.83753909683E+02
3.26740470235E+09,-1.84422407046E+02
3.26784192096E+09,-1.85086562613E+02
3.26827913957E+09,-1.85735383338E+02
3.26871635818E+09,-1.86372375312E+02
3.26915357679E+09,-1.86997153256E+02
3.26959079540E+09,-1.87605648444E+02
3.27002801401E+09,-1.88213429895E+02
3.27046523262E+09,-1.88816234430E+02
3.27090245123E+09,-1.89408595182E+02
3.27133966983E+09,-1.89970342873E+02
3.27177688844E+09,-1.90526987805E+02
3.27221410705E+09,-1.91073707280E+02
3.27265132566E+09,-1.91615727786E+02
3.27308854427E+09,-1.92144073741E+02
3.27352576288E+09,-1.92674799629E+02
3.27396298149E+09,-1.93190180604E+02
3.27440020010E+09,-1.93699037604E+02
3.27483741871E+09,-1.94188694822E+02
3.27527463732E+09,-1.94680339237E+02
3.27571185593E+09,-1.95149030038E+02
3.27614907454E+09,-1.95624909802E+02
3.27658629315E+09,-1.96085796168E+02
3.27702351176E+09,-1.96549960148E+02
3.27746073037E+09,-1.96993426564E+02
3.27789794897E+09,-1.97424988198E+02
3.27833516758E+09,-1.97852164045E+02
3.27877238619E+09,-1.98271638168E+02
3.27920960480E+09,-1.98692222965E+02
3.27964682341E+09,-1.99094451722E+02
3.28008404202E+09,-1.99517292772E+02
3.28052126063E+09,-1.99921944178E+02
3.28095847924E+09,-2.00301292281E+02
3.28139569785E+09,-2.00685262482E+02
3.28183291646E+09,-2.01067131047E+02
3.28227013507E+09,-2.01442185802E+02
3.28270735368E+09,-2.01815435828E+02
3.28314457229E+09,-2.02181454595E+02
3.28358179090E+09,-2.02523557644E+02
3.28401900950E+09,-2.02872975361E+02
3.28445622811E+09,-2.03240832178E+02
3.28489344672E+09,-2.03576984353E+02
3.28533066533E+09,-2.03911261793E+02
3.28576788394E+09,-2.04252714486E+02
3.28620510255E+09,-2.04591697450E+02
3.28664232116E+09,-2.04905267176E+02
3.28707953977E+09,-2.05234690454E+02
3.28751675838E+09,-2.05540068665E+02
3.28795397699E+09,-2.05848735690E+02
3.28839119560E+09,-2.06162756028E+02
3.28882841421E+09,-2.06464396722E+02
3.28926563282E+09,-2.06764755408E+02
3.28970285143E+09,-2.07052758378E+02
3.29014007004E+09,-2.07348650150E+02
3.29057728864E+09,-2.07644430207E+02
3.29101450725E+09,-2.07916659645E+02
3.29145172586E+09,-2.08201375565E+02
3.29188894447E+09,-2.08495255050E+02
3.29232616308E+09,-2.08757853856E+02
3.29276338169E+09,-2.09042326779E+02
3.29320060030E+09,-2.09283604384E+02
3.29363781891E+09,-2.09562026491E+02
3.29407503752E+09,-2.09825873475E+02
3.29451225613E+09,-2.10086718263E+02
3.29494947474E+09,-2.10370516254E+02
3.29538669335E+09,-2.10593251998E+02
3.29582391196E+09,-2.10846303036E+02
3.29626113057E+09,-2.11104658240E+02
3.29669834917E+09,-2.11353581500E+02
3.29713556778E+09,-2.11578613886E+02
3.29757278639E+09,-2.11839779924E+02
3.29801000500E+09,-2.12091527950E+02
3.29844722361E+09,-2.12316147704E+02
3.29888444222E+09,-2.12533559920E+02
3.29932166083E+09,-2.12790608426E+02
3.29975887944E+09,-2.12982729527E+02
3.30019609805E+09,-2.13250575208E+02
3.30063331666E+09,-2.13439508583E+02
3.30107053527E+09,-2.13677178517E+02
3.30150775388E+09,-2.13901302411E+02
3.30194497249E+09,-2.14116673197E+02
3.30238219110E+09,-2.14334801080E+02
3.30281940970E+09,-2.14555109949E+02
3.30325662831E+09,-2.14766498496E+02
3.30369384692E+09,-2.14976545221E+02
3.30413106553E+09,-2.15195451682E+02
3.30456828414E+09,-2.15405855780E+02
3.30500550275E+09,-2.15599426046E+02
3.30544272136E+09,-2.15825178564E+02
3.30587993997E+09,-2.16018153830E+02
3.30631715858E+09,-2.16219204853E+02
3.30675437719E+09,-2.16415038686E+02
3.30719159580E+09,-2.16619421770E+02
3.30762881441E+09,-2.16821169622E+02
3.30806603302E+09,-2.17005052767E+02
3.30850325163E+09,-2.17201752350E+02
3.30894047024E+09,-2.17400359885E+02
3.30937768884E+09,-2.17586139436E+02
3.30981490745E+09,-2.17776256761E+02
3.31025212606E+09,-2.17956017156E+02
3.31068934467E+09,-2.18193408090E+02
3.31112656328E+09,-2.18334054774E+02
3.31156378189E+09,-2.18531521886E+02
3.31200100050E+09,-2.18738575926E+02
3.31243821911E+09,-2.18893655388E+02
3.31287543772E+09,-2.19116075874E+02
3.31331265633E+09,-2.19277359544E+02
3.31374987494E+09,-2.19465254327E+02
3.31418709355E+09,-2.19648397247E+02
3.31462431216E+09,-2.19815005025E+02
3.31506153077E+09,-2.19980314671E+02
3.31549874937E+09,-2.20179390410E+02
3.31593596798E+09,-2.20359963602E+02
3.31637318659E+09,-2.20526165813E+02
3.31681040520E+09,-2.20697366344E+02
3.31724762381E+09,-2.20878779728E+02
3.31768484242E+09,-2.21080684273E+02
3.31812206103E+09,-2.21219804357E+02
3.31855927964E+09,-2.21372992208E+02
3.31899649825E+09,-2.21586947151E+02
3.31943371686E+09,-2.21777771260E+02
3.31987093547E+09,-2.21929070979E+02
3.32030815408E+09,-2.22098759772E+02
3.32074537269E+09,-2.22277238289E+02
3.32118259130E+09,-2.22445964066E+02
3.32161980990E+09,-2.22614871507E+02
3.32205702851E+09,-2.22778543149E+02
3.32249424712E+09,-2.22957537019E+02
3.32293146573E+09,-2.23157319661E+02
3.32336868434E+09,-2.23315749838E+02
3.32380590295E+09,-2.23495259383E+02
3.32424312156E+09,-2.23645583131E+02
3.32468034017E+09,-2.23855906046E+02
3.32511755878E+09,-2.23994530903E+02
3.32555477739E+09,-2.24170208262E+02
3.32599199600E+09,-2.24336120995E+02
3.32642921461E+09,-2.24536270701E+02
3.32686643322E+09,-2.24717831875E+02
3.32730365183E+09,-2.24839946593E+02
3.32774087044E+09,-2.25037712161E+02
3.32817808904E+09,-2.25238261250E+02
3.32861530765E+09,-2.25424275111E+02
3.32905252626E+09,-2.25594381970E+02
3.32948974487E+09,-2.25762236637E+02
3.32992696348E+09,-2.25940161490E+02
3.33036418209E+09,-2.26094740824E+02
3.33080140070E+09,-2.26287484923E+02
3.33123861931E+09,-2.26473818616E+02
3.33167583792E+09,-2.26663465524E+02
3.33211305653E+09,-2.26828688465E+02
3.33255027514E+09,-2.26998216125E+02
3.33298749375E+09,-2.27173695371E+02
3.33342471236E+09,-2.27386403044E+02
3.33386193097E+09,-2.27550795533E+02
3.33429914957E+09,-2.27749597155E+02
3.33473636818E+09,-2.27913062547E+02
3.33517358679E+09,-2.28117417341E+02
3.33561080540E+09,-2.28327435642E+02
3.33604802401E+09,-2.28474160374E+02
3.33648524262E+09,-2.28688705521E+02
3.33692246123E+09,-2.28847591694E+02
3.33735967984E+09,-2.29088174974E+02
3.33779689845E+09,-2.29216372747E+02
3.33823411706E+09,-2.29424815381E+02
3.33867133567E+09,-2.29599247998E+02
3.33910855428E+09,-2.29816019845E+02
3.33954577289E+09,-2.29978626267E+02
3.33998299150E+09,-2.30207901372E+02
3.34042021011E+09,-2.30387802189E+02
3.34085742871E+09,-2.30590866393E+02
3.34129464732E+09,-2.30781062564E+02
3.34173186593E+09,-2.30980364723E+02
3.34216908454E+09,-2.31180027953E+02
3.34260630315E+09,-2.31373421726E+02
3.34304352176E+09,-2.31581529350E+02
3.34348074037E+09,-2.31767835037E+02
3.34391795898E+09,-2.31972531852E+02
3.34435517759E+09,-2.32188712332E+02
3.34479239620E+09,-2.32347163158E+02
3.34522961481E+09,-2.32578772514E+02
3.34566683342E+09,-2.32759532184E+02
3.34610405203E+09,-2.33006545306E+02
3.34654127064E+09,-2.33170203677E+02
3.34697848924E+09,-2.33382541794E+02
3.34741570785E+09,-2.33571817565E+02
3.34785292646E+09,-2.33785078722E+02
3.34829014507E+09,-2.33975510019E+02
3.34872736368E+09,-2.34200208032E+02
3.34916458229E+09,-2.34390152965E+02
3.34960180090E+09,-2.34585069822E+02
3.35003901951E+09,-2.34806545999E+02
3.35047623812E+09,-2.34993729078E+02
3.35091345673E+09,-2.35190073985E+02
3.35135067534E+09,-2.35395310293E+02
3.35178789395E+09,-2.35618467774E+02
3.35222511256E+09,-2.35781468076E+02
3.35266233117E+09,-2.36036120276E+02
3.35309954977E+09,-2.36207831698E+02
3.35353676838E+09,-2.36393420957E+02
3.35397398699E+09,-2.36590599160E+02
3.35441120560E+09,-2.36815765061E+02
3.35484842421E+09,-2.37042358296E+02
3.35528564282E+09,-2.37199636438E+02
3.35572286143E+09,-2.37414310165E+02
3.35616008004E+09,-2.37623739120E+02
3.35659729865E+09,-2.37832111023E+02
3.35703451726E+09,-2.38014503328E+02
3.35747173587E+09,-2.38210123951E+02
3.35790895448E+09,-2.38412864094E+02
3.35834617309E+09,-2.38621735277E+02
3.35878339170E+09,-2.38816275725E+02
3.35922061031E+09,-2.38977132012E+02
3.35965782891E+09,-2.39170899517E+02
3.36009504752E+09,-2.39367371304E+02
3.36053226613E+09,-2.39548491871E+02
3.36096948474E+09,-2.39749798247E+02
3.36140670335E+09,-2.39946349240E+02
3.36184392196E+09,-2.40077907124E+02
3.36228114057E+09,-2.40289173652E+02
3.36271835918E+09,-2.40463684802E+02
3.36315557779E+09,-2.40643584480E+02
3.36359279640E+09,-2.40807526624E+02
3.36403001501E+09,-2.40990537163E+02
3.36446723362E+09,-2.41163587904E+02
3.36490445223E+09,-2.41328732094E+02
3.36534167084E+09,-2.41484268779E+02
3.36577888944E+09,-2.41640040214E+02
3.36621610805E+09,-2.41820005553E+02
3.36665332666E+09,-2.41991740342E+02
3.36709054527E+09,-2.42137505560E+02
3.36752776388E+09,-2.42307124715E+02
3.36796498249E+09,-2.42470399199E+02
3.36840220110E+09,-2.42601671494E+02
3.36883941971E+09,-2.42752510600E+02
3.36927663832E+09,-2.42917028542E+02
3.36971385693E+09,-2.43038728620E+02
3.37015107554E+09,-2.43201941589E+02
3.37058829415E+09,-2.43354573569E+02
3.37102551276E+09,-2.43486997766E+02
3.37146273137E+09,-2.43641434861E+02
3.37189994997E+09,-2.43751611980E+02
3.37233716858E+09,-2.43914023043E+02
3.37277438719E+09,-2.44040339901E+02
3.37321160580E+09,-2.44176960371E+02
3.37364882441E+09,-2.44259137132E+02
3.37408604302E+09,-2.44367168408E+02
3.37452326163E+09,-2.44479146644E+02
3.37496048024E+09,-2.44648078920E+02
3.37539769885E+09,-2.44750108078E+02
3.37583491746E+09,-2.44819353483E+02
3.37627213607E+09,-2.44956544204E+02
3.37670935468E+09,-2.45021834920E+02
3.37714657329E+09,-2.45164706348E+02
3.37758379190E+09,-2.45255631579E+02
3.37802101051E+09,-2.45319958412E+02
3.37845822911E+09,-2.45408472675E+02
3.37889544772E+09,-2.45502556814E+02
3.37933266633E+09,-2.45618307895E+02
3.37976988494E+09,-2.45673270575E+02
3.38020710355E+09,-2.45782898901E+02
3.38064432216E+09,-2.45887870232E+02
3.38108154077E+09,-2.45990053525E+02
3.38151875938E+09,-2.45994198385E+02
3.38195597799E+09,-2.46108555666E+02
3.38239319660E+09,-2.46158550083E+02
3.38283041521E+09,-2.46216346580E+02
3.38326763382E+09,-2.46284803241E+02
3.38370485243E+09,-2.46356565593E+02
3.38414207104E+09,-2.46416441248E+02
3.38457928964E+09,-2.46443290360E+02
3.38501650825E+09,-2.46521320531E+02
3.38545372686E+09,-2.46551401565E+02
3.38589094547E+09,-2.46647637109E+02
3.38632816408E+09,-2.46679689260E+02
3.38676538269E+09,-2.46682272275E+02
3.38720260130E+09,-2.46774836538E+02
3.38763981991E+09,-2.46786472696E+02
3.38807703852E+09,-2.46791791146E+02
3.38851425713E+09,-2.46895579099E+02
3.38895147574E+09,-2.46873515495E+02
3.38938869435E+09,-2.46909619229E+02
3.38982591296E+09,-2.46991620825E+02
3.39026313157E+09,-2.47007158498E+02
3.39070035018E+09,-2.47040585761E+02
3.39113756878E+09,-2.47016211029E+02
3.39157478739E+09,-2.47057718133E+02
3.39201200600E+09,-2.47054291807E+02
3.39244922461E+09,-2.47110320444E+02
3.39288644322E+09,-2.47162296219E+02
3.39332366183E+09,-2.47131520429E+02
3.39376088044E+09,-2.47148282107E+02
3.39419809905E+09,-2.47126090876E+02
3.39463531766E+09,-2.47161004911E+02
3.39507253627E+09,-2.47177258446E+02
3.39550975488E+09,-2.47174141734E+02
3.39594697349E+09,-2.47198254173E+02
3.39638419210E+09,-2.47203436117E+02
3.39682141071E+09,-2.47157249298E+02
3.39725862931E+09,-2.47156484633E+02
3.39769584792E+09,-2.47149157627E+02
3.39813306653E+09,-2.47107488994E+02
3.39857028514E+09,-2.47126998722E+02
3.39900750375E+09,-2.47171096502E+02
3.39944472236E+09,-2.47152942185E+02
3.39988194097E+09,-2.47135983199E+02
3.40031915958E+09,-2.47142700430E+02
3.40075637819E+09,-2.47080934114E+02
3.40119359680E+09,-2.47118747201E+02
3.40163081541E+09,-2.47165654159E+02
3.40206803402E+09,-2.47112760403E+02
3.40250525263E+09,-2.47113958766E+02
3.40294247124E+09,-2.47108719077E+02
3.40337968984E+09,-2.47129921568E+02
3.40381690845E+09,-2.47134709350E+02
3.40425412706E+09,-2.47141863759E+02
3.40469134567E+09,-2.47097362949E+02
3.40512856428E+09,-2.47143285458E+02
3.40556578289E+09,-2.47068546161E+02
3.40600300150E+09,-2.47061741425E+02
