! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 26.09.2023 10:57:03
! Stimulus(Гц),    S21(°)
3.11394097049E+09,-5.07940142017E+01
3.11437818909E+09,-5.09468203953E+01
3.11481540770E+09,-5.10935783827E+01
3.11525262631E+09,-5.12624369828E+01
3.11568984492E+09,-5.14102440958E+01
3.11612706353E+09,-5.15460341748E+01
3.11656428214E+09,-5.16819866404E+01
3.11700150075E+09,-5.18683003954E+01
3.11743871936E+09,-5.19628162188E+01
3.11787593797E+09,-5.21492566408E+01
3.11831315658E+09,-5.22441383012E+01
3.11875037519E+09,-5.24070011473E+01
3.11918759380E+09,-5.25329066541E+01
3.11962481241E+09,-5.26412886467E+01
3.12006203102E+09,-5.27427396408E+01
3.12049924962E+09,-5.28816202749E+01
3.12093646823E+09,-5.30588100653E+01
3.12137368684E+09,-5.30645669603E+01
3.12181090545E+09,-5.32700445985E+01
3.12224812406E+09,-5.33270444590E+01
3.12268534267E+09,-5.34536549993E+01
3.12312256128E+09,-5.36238872849E+01
3.12355977989E+09,-5.36773392259E+01
3.12399699850E+09,-5.37905095652E+01
3.12443421711E+09,-5.38643119125E+01
3.12487143572E+09,-5.40129846226E+01
3.12530865433E+09,-5.40318536853E+01
3.12574587294E+09,-5.41872904882E+01
3.12618309155E+09,-5.42656427651E+01
3.12662031016E+09,-5.43418077186E+01
3.12705752876E+09,-5.44340524594E+01
3.12749474737E+09,-5.45247022321E+01
3.12793196598E+09,-5.45647477192E+01
3.12836918459E+09,-5.46059872868E+01
3.12880640320E+09,-5.47511256679E+01
3.12924362181E+09,-5.47594861493E+01
3.12968084042E+09,-5.48108142634E+01
3.13011805903E+09,-5.48758332576E+01
3.13055527764E+09,-5.49007470599E+01
3.13099249625E+09,-5.50079793560E+01
3.13142971486E+09,-5.49524981595E+01
3.13186693347E+09,-5.50643172783E+01
3.13230415208E+09,-5.50733655484E+01
3.13274137069E+09,-5.50856024554E+01
3.13317858929E+09,-5.51631644555E+01
3.13361580790E+09,-5.51545339733E+01
3.13405302651E+09,-5.51723788213E+01
3.13449024512E+09,-5.52164528754E+01
3.13492746373E+09,-5.52767501494E+01
3.13536468234E+09,-5.52684147705E+01
3.13580190095E+09,-5.52830181269E+01
3.13623911956E+09,-5.52801034380E+01
3.13667633817E+09,-5.52791343830E+01
3.13711355678E+09,-5.52858100149E+01
3.13755077539E+09,-5.53862839701E+01
3.13798799400E+09,-5.53352755457E+01
3.13842521261E+09,-5.53913730286E+01
3.13886243122E+09,-5.53141769496E+01
3.13929964982E+09,-5.53793071019E+01
3.13973686843E+09,-5.53391544972E+01
3.14017408704E+09,-5.54046631051E+01
3.14061130565E+09,-5.53534118554E+01
3.14104852426E+09,-5.53415122534E+01
3.14148574287E+09,-5.53000242192E+01
3.14192296148E+09,-5.53320655072E+01
3.14236018009E+09,-5.53106937754E+01
3.14279739870E+09,-5.53224031786E+01
3.14323461731E+09,-5.52757741306E+01
3.14367183592E+09,-5.52851140632E+01
3.14410905453E+09,-5.52347018407E+01
3.14454627314E+09,-5.52752591335E+01
3.14498349175E+09,-5.51738225347E+01
3.14542071036E+09,-5.52017993488E+01
3.14585792896E+09,-5.51815464482E+01
3.14629514757E+09,-5.51347733968E+01
3.14673236618E+09,-5.50906337787E+01
3.14716958479E+09,-5.51380367079E+01
3.14760680340E+09,-5.50362972953E+01
3.14804402201E+09,-5.50286493824E+01
3.14848124062E+09,-5.50252502996E+01
3.14891845923E+09,-5.49707647260E+01
3.14935567784E+09,-5.49666379568E+01
3.14979289645E+09,-5.49710886056E+01
3.15023011506E+09,-5.49032714982E+01
3.15066733367E+09,-5.49048806877E+01
3.15110455228E+09,-5.48654177037E+01
3.15154177089E+09,-5.47832678855E+01
3.15197898949E+09,-5.48430261776E+01
3.15241620810E+09,-5.47146426328E+01
3.15285342671E+09,-5.47452703845E+01
3.15329064532E+09,-5.47232995014E+01
3.15372786393E+09,-5.46949568652E+01
3.15416508254E+09,-5.46450887926E+01
3.15460230115E+09,-5.46288047676E+01
3.15503951976E+09,-5.46236538287E+01
3.15547673837E+09,-5.45570051287E+01
3.15591395698E+09,-5.45723088411E+01
3.15635117559E+09,-5.45524169579E+01
3.15678839420E+09,-5.45498252242E+01
3.15722561281E+09,-5.44877846496E+01
3.15766283142E+09,-5.44876343022E+01
3.15810005003E+09,-5.44236539361E+01
3.15853726863E+09,-5.44283756373E+01
3.15897448724E+09,-5.44268737510E+01
3.15941170585E+09,-5.44325509446E+01
3.15984892446E+09,-5.43953601871E+01
3.16028614307E+09,-5.43702785706E+01
3.16072336168E+09,-5.43667448957E+01
3.16116058029E+09,-5.43352315835E+01
3.16159779890E+09,-5.42977839600E+01
3.16203501751E+09,-5.43078370408E+01
3.16247223612E+09,-5.43445154269E+01
3.16290945473E+09,-5.43033238374E+01
3.16334667334E+09,-5.43473742619E+01
3.16378389195E+09,-5.43515665716E+01
3.16422111056E+09,-5.42862113341E+01
3.16465832916E+09,-5.43707170161E+01
3.16509554777E+09,-5.43289068806E+01
3.16553276638E+09,-5.43481986136E+01
3.16596998499E+09,-5.43433662054E+01
3.16640720360E+09,-5.43635565073E+01
3.16684442221E+09,-5.43923351996E+01
3.16728164082E+09,-5.43741483521E+01
3.16771885943E+09,-5.44482447793E+01
3.16815607804E+09,-5.44049651372E+01
3.16859329665E+09,-5.44938275223E+01
3.16903051526E+09,-5.44184890947E+01
3.16946773387E+09,-5.45124020898E+01
3.16990495248E+09,-5.45390120648E+01
3.17034217109E+09,-5.45599940049E+01
3.17077938969E+09,-5.46020515473E+01
3.17121660830E+09,-5.46548332856E+01
3.17165382691E+09,-5.47024475844E+01
3.17209104552E+09,-5.47123601629E+01
3.17252826413E+09,-5.47793281985E+01
3.17296548274E+09,-5.47831138674E+01
3.17340270135E+09,-5.48341034084E+01
3.17383991996E+09,-5.49185474490E+01
3.17427713857E+09,-5.49621954584E+01
3.17471435718E+09,-5.50275879799E+01
3.17515157579E+09,-5.51186148755E+01
3.17558879440E+09,-5.51747288992E+01
3.17602601301E+09,-5.52332281089E+01
3.17646323162E+09,-5.53377936543E+01
3.17690045023E+09,-5.54161877767E+01
3.17733766883E+09,-5.54824612198E+01
3.17777488744E+09,-5.55749821643E+01
3.17821210605E+09,-5.56449437963E+01
3.17864932466E+09,-5.57624804358E+01
3.17908654327E+09,-5.58287045621E+01
3.17952376188E+09,-5.59701330932E+01
3.17996098049E+09,-5.60671190854E+01
3.18039819910E+09,-5.61361642147E+01
3.18083541771E+09,-5.62582468159E+01
3.18127263632E+09,-5.63929693102E+01
3.18170985493E+09,-5.65332360548E+01
3.18214707354E+09,-5.66116229442E+01
3.18258429215E+09,-5.67482795934E+01
3.18302151076E+09,-5.68782816562E+01
3.18345872936E+09,-5.70119041885E+01
3.18389594797E+09,-5.71980921964E+01
3.18433316658E+09,-5.72972768889E+01
3.18477038519E+09,-5.74351274442E+01
3.18520760380E+09,-5.76138276010E+01
3.18564482241E+09,-5.77529795955E+01
3.18608204102E+09,-5.79180523178E+01
3.18651925963E+09,-5.80802933584E+01
3.18695647824E+09,-5.82552651089E+01
3.18739369685E+09,-5.83998032924E+01
3.18783091546E+09,-5.85930641896E+01
3.18826813407E+09,-5.87829103683E+01
3.18870535268E+09,-5.89535866329E+01
3.18914257129E+09,-5.91687331702E+01
3.18957978989E+09,-5.93439799888E+01
3.19001700850E+09,-5.95324793747E+01
3.19045422711E+09,-5.97126523741E+01
3.19089144572E+09,-5.99277845420E+01
3.19132866433E+09,-6.01217254772E+01
3.19176588294E+09,-6.03666947594E+01
3.19220310155E+09,-6.05515451248E+01
3.19264032016E+09,-6.07960455708E+01
3.19307753877E+09,-6.10387007645E+01
3.19351475738E+09,-6.12257148686E+01
3.19395197599E+09,-6.14830280181E+01
3.19438919460E+09,-6.16878382003E+01
3.19482641321E+09,-6.19225346416E+01
3.19526363182E+09,-6.22012126099E+01
3.19570085043E+09,-6.24107576747E+01
3.19613806903E+09,-6.26765338476E+01
3.19657528764E+09,-6.29191959536E+01
3.19701250625E+09,-6.31732951258E+01
3.19744972486E+09,-6.34403890792E+01
3.19788694347E+09,-6.36965932803E+01
3.19832416208E+09,-6.39626539217E+01
3.19876138069E+09,-6.42399770433E+01
3.19919859930E+09,-6.44761021754E+01
3.19963581791E+09,-6.47403592860E+01
3.20007303652E+09,-6.50784531981E+01
3.20051025513E+09,-6.53341480616E+01
3.20094747374E+09,-6.55900420464E+01
3.20138469235E+09,-6.58842209133E+01
3.20182191096E+09,-6.61754717398E+01
3.20225912956E+09,-6.64826131492E+01
3.20269634817E+09,-6.67550856573E+01
3.20313356678E+09,-6.70225252438E+01
3.20357078539E+09,-6.73155729380E+01
3.20400800400E+09,-6.76252735946E+01
3.20444522261E+09,-6.79251111051E+01
3.20488244122E+09,-6.82245958998E+01
3.20531965983E+09,-6.85187106270E+01
3.20575687844E+09,-6.87932632229E+01
3.20619409705E+09,-6.91445973640E+01
3.20663131566E+09,-6.94404402913E+01
3.20706853427E+09,-6.97351291512E+01
3.20750575288E+09,-7.00294614535E+01
3.20794297149E+09,-7.03406752949E+01
3.20838019010E+09,-7.06418843516E+01
3.20881740870E+09,-7.09770264910E+01
3.20925462731E+09,-7.12689372026E+01
3.20969184592E+09,-7.15708542391E+01
3.21012906453E+09,-7.18794954219E+01
3.21056628314E+09,-7.22115206576E+01
3.21100350175E+09,-7.25060581984E+01
3.21144072036E+09,-7.28350105854E+01
3.21187793897E+09,-7.31358355552E+01
3.21231515758E+09,-7.34323191849E+01
3.21275237619E+09,-7.37632208568E+01
3.21318959480E+09,-7.40828019342E+01
3.21362681341E+09,-7.44077622616E+01
3.21406403202E+09,-7.46912227095E+01
3.21450125063E+09,-7.50208707532E+01
3.21493846923E+09,-7.53108476264E+01
3.21537568784E+09,-7.56414328753E+01
3.21581290645E+09,-7.59562295431E+01
3.21625012506E+09,-7.62488504689E+01
3.21668734367E+09,-7.65618133095E+01
3.21712456228E+09,-7.68755714168E+01
3.21756178089E+09,-7.71837921014E+01
3.21799899950E+09,-7.74787745857E+01
3.21843621811E+09,-7.77923995373E+01
3.21887343672E+09,-7.80998497498E+01
3.21931065533E+09,-7.83891519711E+01
3.21974787394E+09,-7.87148031396E+01
3.22018509255E+09,-7.90124196283E+01
3.22062231116E+09,-7.93244218991E+01
3.22105952976E+09,-7.96171250263E+01
3.22149674837E+09,-7.99196057823E+01
3.22193396698E+09,-8.02158401229E+01
3.22237118559E+09,-8.05110273545E+01
3.22280840420E+09,-8.08144785799E+01
3.22324562281E+09,-8.11244262616E+01
3.22368284142E+09,-8.14156208990E+01
3.22412006003E+09,-8.17363942861E+01
3.22455727864E+09,-8.20083661520E+01
3.22499449725E+09,-8.22992413292E+01
3.22543171586E+09,-8.26205100334E+01
3.22586893447E+09,-8.29043419092E+01
3.22630615308E+09,-8.31941760884E+01
3.22674337169E+09,-8.35084251974E+01
3.22718059030E+09,-8.38119447645E+01
3.22761780890E+09,-8.40891667805E+01
3.22805502751E+09,-8.43895128083E+01
3.22849224612E+09,-8.46781074776E+01
3.22892946473E+09,-8.49686875583E+01
3.22936668334E+09,-8.52913693670E+01
3.22980390195E+09,-8.55537601898E+01
3.23024112056E+09,-8.58738227821E+01
3.23067833917E+09,-8.61659352493E+01
3.23111555778E+09,-8.64585697314E+01
3.23155277639E+09,-8.67645384497E+01
3.23198999500E+09,-8.70558597784E+01
3.23242721361E+09,-8.73628312170E+01
3.23286443222E+09,-8.76714168574E+01
3.23330165083E+09,-8.79288098435E+01
3.23373886943E+09,-8.82518073277E+01
3.23417608804E+09,-8.85606834867E+01
3.23461330665E+09,-8.88605631680E+01
3.23505052526E+09,-8.91647316545E+01
3.23548774387E+09,-8.94839257420E+01
3.23592496248E+09,-8.97599149417E+01
3.23636218109E+09,-9.00916138325E+01
3.23679939970E+09,-9.04065685950E+01
3.23723661831E+09,-9.07384260845E+01
3.23767383692E+09,-9.10248388511E+01
3.23811105553E+09,-9.13708918280E+01
3.23854827414E+09,-9.16742821098E+01
3.23898549275E+09,-9.20024300165E+01
3.23942271136E+09,-9.23288359213E+01
3.23985992996E+09,-9.26570222597E+01
3.24029714857E+09,-9.30061077084E+01
3.24073436718E+09,-9.33524005192E+01
3.24117158579E+09,-9.36918904204E+01
3.24160880440E+09,-9.40351536670E+01
3.24204602301E+09,-9.43931485244E+01
3.24248324162E+09,-9.47426589510E+01
3.24292046023E+09,-9.51279389429E+01
3.24335767884E+09,-9.54957659325E+01
3.24379489745E+09,-9.58609344004E+01
3.24423211606E+09,-9.62500200208E+01
3.24466933467E+09,-9.66376607099E+01
3.24510655328E+09,-9.70147582905E+01
3.24554377189E+09,-9.74054529832E+01
3.24598099050E+09,-9.78218394085E+01
3.24641820910E+09,-9.82059943423E+01
3.24685542771E+09,-9.86195572708E+01
3.24729264632E+09,-9.90506397265E+01
3.24772986493E+09,-9.94903506564E+01
3.24816708354E+09,-9.99247179294E+01
3.24860430215E+09,-1.00382689445E+02
3.24904152076E+09,-1.00834913023E+02
3.24947873937E+09,-1.01290154831E+02
3.24991595798E+09,-1.01750318460E+02
3.25035317659E+09,-1.02219632291E+02
3.25079039520E+09,-1.02726271473E+02
3.25122761381E+09,-1.03214627058E+02
3.25166483242E+09,-1.03728746548E+02
3.25210205103E+09,-1.04221892266E+02
3.25253926963E+09,-1.04773820850E+02
3.25297648824E+09,-1.05287807416E+02
3.25341370685E+09,-1.05836390507E+02
3.25385092546E+09,-1.06400570129E+02
3.25428814407E+09,-1.06949114909E+02
3.25472536268E+09,-1.07548172528E+02
3.25516258129E+09,-1.08135867862E+02
3.25559979990E+09,-1.08742020533E+02
3.25603701851E+09,-1.09349224293E+02
3.25647423712E+09,-1.09982037134E+02
3.25691145573E+09,-1.10626018885E+02
3.25734867434E+09,-1.11280973217E+02
3.25778589295E+09,-1.11959412779E+02
3.25822311156E+09,-1.12611614698E+02
3.25866033017E+09,-1.13327826696E+02
3.25909754877E+09,-1.14025421443E+02
3.25953476738E+09,-1.14762434888E+02
3.25997198599E+09,-1.15497360379E+02
3.26040920460E+09,-1.16225753139E+02
3.26084642321E+09,-1.17008788092E+02
3.26128364182E+09,-1.17793621751E+02
3.26172086043E+09,-1.18578465765E+02
3.26215807904E+09,-1.19389041365E+02
3.26259529765E+09,-1.20220919352E+02
3.26303251626E+09,-1.21061472496E+02
3.26346973487E+09,-1.21899188147E+02
3.26390695348E+09,-1.22783247063E+02
3.26434417209E+09,-1.23649858088E+02
3.26478139070E+09,-1.24548560922E+02
3.26521860930E+09,-1.25470773427E+02
3.26565582791E+09,-1.26380416914E+02
3.26609304652E+09,-1.27330981941E+02
3.26653026513E+09,-1.28274603486E+02
3.26696748374E+09,-1.29232893708E+02
3.26740470235E+09,-1.30204334654E+02
3.26784192096E+09,-1.31166393726E+02
3.26827913957E+09,-1.32194434354E+02
3.26871635818E+09,-1.33197101144E+02
3.26915357679E+09,-1.34228054917E+02
3.26959079540E+09,-1.35251422710E+02
3.27002801401E+09,-1.36287068713E+02
3.27046523262E+09,-1.37330332881E+02
3.27090245123E+09,-1.38375504261E+02
3.27133966983E+09,-1.39446209188E+02
3.27177688844E+09,-1.40509203602E+02
3.27221410705E+09,-1.41594619082E+02
3.27265132566E+09,-1.42680590239E+02
3.27308854427E+09,-1.43764733370E+02
3.27352576288E+09,-1.44855893969E+02
3.27396298149E+09,-1.45944909053E+02
3.27440020010E+09,-1.47034541032E+02
3.27483741871E+09,-1.48131741632E+02
3.27527463732E+09,-1.49227315020E+02
3.27571185593E+09,-1.50334004091E+02
3.27614907454E+09,-1.51424578864E+02
3.27658629315E+09,-1.52522745889E+02
3.27702351176E+09,-1.53599277173E+02
3.27746073037E+09,-1.54694154560E+02
3.27789794897E+09,-1.55775502564E+02
3.27833516758E+09,-1.56848833624E+02
3.27877238619E+09,-1.57915332406E+02
3.27920960480E+09,-1.58981126780E+02
3.27964682341E+09,-1.60031119507E+02
3.28008404202E+09,-1.61085807854E+02
3.28052126063E+09,-1.62127451231E+02
3.28095847924E+09,-1.63149121492E+02
3.28139569785E+09,-1.64165427363E+02
3.28183291646E+09,-1.65183446246E+02
3.28227013507E+09,-1.66179461842E+02
3.28270735368E+09,-1.67180230295E+02
3.28314457229E+09,-1.68159328669E+02
3.28358179090E+09,-1.69114287450E+02
3.28401900950E+09,-1.70071004870E+02
3.28445622811E+09,-1.71018870860E+02
3.28489344672E+09,-1.71948307477E+02
3.28533066533E+09,-1.72875759260E+02
3.28576788394E+09,-1.73770940506E+02
3.28620510255E+09,-1.74661848943E+02
3.28664232116E+09,-1.75542118272E+02
3.28707953977E+09,-1.76404672651E+02
3.28751675838E+09,-1.77261052379E+02
3.28795397699E+09,-1.78107250981E+02
3.28839119560E+09,-1.78933300788E+02
3.28882841421E+09,-1.79743346413E+02
3.28926563282E+09,-1.80547537470E+02
3.28970285143E+09,-1.81334186598E+02
3.29014007004E+09,-1.82105693622E+02
3.29057728864E+09,-1.82886158146E+02
3.29101450725E+09,-1.83619233705E+02
3.29145172586E+09,-1.84362410102E+02
3.29188894447E+09,-1.85090047568E+02
3.29232616308E+09,-1.85799117381E+02
3.29276338169E+09,-1.86501155216E+02
3.29320060030E+09,-1.87169714417E+02
3.29363781891E+09,-1.87867790136E+02
3.29407503752E+09,-1.88522056438E+02
3.29451225613E+09,-1.89192409699E+02
3.29494947474E+09,-1.89821709806E+02
3.29538669335E+09,-1.90467884455E+02
3.29582391196E+09,-1.91084706580E+02
3.29626113057E+09,-1.91698199311E+02
3.29669834917E+09,-1.92294160058E+02
3.29713556778E+09,-1.92878721463E+02
3.29757278639E+09,-1.93452726946E+02
3.29801000500E+09,-1.94022242721E+02
3.29844722361E+09,-1.94608911685E+02
3.29888444222E+09,-1.95145210511E+02
3.29932166083E+09,-1.95701880426E+02
3.29975887944E+09,-1.96223330083E+02
3.30019609805E+09,-1.96733176085E+02
3.30063331666E+09,-1.97251280458E+02
3.30107053527E+09,-1.97766351377E+02
3.30150775388E+09,-1.98277005066E+02
3.30194497249E+09,-1.98741232998E+02
3.30238219110E+09,-1.99236403866E+02
3.30281940970E+09,-1.99696018202E+02
3.30325662831E+09,-2.00151691750E+02
3.30369384692E+09,-2.00628430898E+02
3.30413106553E+09,-2.01076012855E+02
3.30456828414E+09,-2.01529428525E+02
3.30500550275E+09,-2.01969641403E+02
3.30544272136E+09,-2.02392259261E+02
3.30587993997E+09,-2.02800866536E+02
3.30631715858E+09,-2.03232773700E+02
3.30675437719E+09,-2.03654180173E+02
3.30719159580E+09,-2.04055136044E+02
3.30762881441E+09,-2.04462678659E+02
3.30806603302E+09,-2.04850474293E+02
3.30850325163E+09,-2.05225134054E+02
3.30894047024E+09,-2.05629364695E+02
3.30937768884E+09,-2.06008078408E+02
3.30981490745E+09,-2.06352657162E+02
3.31025212606E+09,-2.06742115919E+02
3.31068934467E+09,-2.07109994336E+02
3.31112656328E+09,-2.07456318051E+02
3.31156378189E+09,-2.07816860793E+02
3.31200100050E+09,-2.08153129642E+02
3.31243821911E+09,-2.08501244873E+02
3.31287543772E+09,-2.08841424972E+02
3.31331265633E+09,-2.09179740779E+02
3.31374987494E+09,-2.09515655989E+02
3.31418709355E+09,-2.09838097527E+02
3.31462431216E+09,-2.10179448291E+02
3.31506153077E+09,-2.10475860281E+02
3.31549874937E+09,-2.10800497767E+02
3.31593596798E+09,-2.11113471257E+02
3.31637318659E+09,-2.11407024532E+02
3.31681040520E+09,-2.11718324295E+02
3.31724762381E+09,-2.12029955258E+02
3.31768484242E+09,-2.12340395042E+02
3.31812206103E+09,-2.12630298807E+02
3.31855927964E+09,-2.12928289684E+02
3.31899649825E+09,-2.13224440834E+02
3.31943371686E+09,-2.13523279652E+02
3.31987093547E+09,-2.13787390194E+02
3.32030815408E+09,-2.14069158026E+02
3.32074537269E+09,-2.14372822123E+02
3.32118259130E+09,-2.14663494395E+02
3.32161980990E+09,-2.14931726761E+02
3.32205702851E+09,-2.15211486384E+02
3.32249424712E+09,-2.15487380056E+02
3.32293146573E+09,-2.15754670417E+02
3.32336868434E+09,-2.16027430220E+02
3.32380590295E+09,-2.16283248935E+02
3.32424312156E+09,-2.16571572046E+02
3.32468034017E+09,-2.16809982595E+02
3.32511755878E+09,-2.17092040526E+02
3.32555477739E+09,-2.17337629408E+02
3.32599199600E+09,-2.17618787605E+02
3.32642921461E+09,-2.17885881801E+02
3.32686643322E+09,-2.18127094227E+02
3.32730365183E+09,-2.18379122719E+02
3.32774087044E+09,-2.18656028045E+02
3.32817808904E+09,-2.18880446298E+02
3.32861530765E+09,-2.19131649527E+02
3.32905252626E+09,-2.19397575433E+02
3.32948974487E+09,-2.19652744873E+02
3.32992696348E+09,-2.19900665505E+02
3.33036418209E+09,-2.20145913449E+02
3.33080140070E+09,-2.20403510884E+02
3.33123861931E+09,-2.20653781694E+02
3.33167583792E+09,-2.20893992208E+02
3.33211305653E+09,-2.21156734322E+02
3.33255027514E+09,-2.21401771323E+02
3.33298749375E+09,-2.21648646913E+02
3.33342471236E+09,-2.21887160556E+02
3.33386193097E+09,-2.22129063820E+02
3.33429914957E+09,-2.22379033372E+02
3.33473636818E+09,-2.22619233824E+02
3.33517358679E+09,-2.22858558767E+02
3.33561080540E+09,-2.23103003934E+02
3.33604802401E+09,-2.23355640020E+02
3.33648524262E+09,-2.23588837053E+02
3.33692246123E+09,-2.23848384517E+02
3.33735967984E+09,-2.24083546318E+02
3.33779689845E+09,-2.24318207218E+02
3.33823411706E+09,-2.24572681452E+02
3.33867133567E+09,-2.24814709682E+02
3.33910855428E+09,-2.25047724665E+02
3.33954577289E+09,-2.25276470727E+02
3.33998299150E+09,-2.25536267438E+02
3.34042021011E+09,-2.25783440702E+02
3.34085742871E+09,-2.26032725292E+02
3.34129464732E+09,-2.26286090207E+02
3.34173186593E+09,-2.26520776016E+02
3.34216908454E+09,-2.26737564417E+02
3.34260630315E+09,-2.26987950610E+02
3.34304352176E+09,-2.27226749738E+02
3.34348074037E+09,-2.27478339654E+02
3.34391795898E+09,-2.27703451720E+02
3.34435517759E+09,-2.27946407403E+02
3.34479239620E+09,-2.28220400195E+02
3.34522961481E+09,-2.28449099348E+02
3.34566683342E+09,-2.28703965842E+02
3.34610405203E+09,-2.28910039319E+02
3.34654127064E+09,-2.29163724669E+02
3.34697848924E+09,-2.29425658962E+02
3.34741570785E+09,-2.29659212851E+02
3.34785292646E+09,-2.29861092177E+02
3.34829014507E+09,-2.30142744918E+02
3.34872736368E+09,-2.30346490183E+02
3.34916458229E+09,-2.30600110230E+02
3.34960180090E+09,-2.30841695241E+02
3.35003901951E+09,-2.31061308747E+02
3.35047623812E+09,-2.31304509066E+02
3.35091345673E+09,-2.31565133771E+02
3.35135067534E+09,-2.31767401934E+02
3.35178789395E+09,-2.32011817006E+02
3.35222511256E+09,-2.32245575023E+02
3.35266233117E+09,-2.32471380901E+02
3.35309954977E+09,-2.32725105095E+02
3.35353676838E+09,-2.32942122111E+02
3.35397398699E+09,-2.33162993233E+02
3.35441120560E+09,-2.33399657689E+02
3.35484842421E+09,-2.33624698308E+02
3.35528564282E+09,-2.33868994141E+02
3.35572286143E+09,-2.34063444012E+02
3.35616008004E+09,-2.34320064966E+02
3.35659729865E+09,-2.34519844719E+02
3.35703451726E+09,-2.34764661794E+02
3.35747173587E+09,-2.34993405882E+02
3.35790895448E+09,-2.35199585848E+02
3.35834617309E+09,-2.35429089736E+02
3.35878339170E+09,-2.35640491797E+02
3.35922061031E+09,-2.35821369028E+02
3.35965782891E+09,-2.36077183418E+02
3.36009504752E+09,-2.36278376650E+02
3.36053226613E+09,-2.36481982562E+02
3.36096948474E+09,-2.36687604037E+02
3.36140670335E+09,-2.36899999545E+02
3.36184392196E+09,-2.37078872150E+02
3.36228114057E+09,-2.37310896676E+02
3.36271835918E+09,-2.37474216896E+02
3.36315557779E+09,-2.37681934873E+02
3.36359279640E+09,-2.37879229264E+02
3.36403001501E+09,-2.38064938027E+02
3.36446723362E+09,-2.38283967250E+02
3.36490445223E+09,-2.38446908939E+02
3.36534167084E+09,-2.38630293225E+02
3.36577888944E+09,-2.38816454099E+02
3.36621610805E+09,-2.38995805555E+02
3.36665332666E+09,-2.39220386658E+02
3.36709054527E+09,-2.39383974970E+02
3.36752776388E+09,-2.39511874282E+02
3.36796498249E+09,-2.39706060538E+02
3.36840220110E+09,-2.39876957323E+02
3.36883941971E+09,-2.40052754683E+02
3.36927663832E+09,-2.40223528442E+02
3.36971385693E+09,-2.40361299351E+02
3.37015107554E+09,-2.40519205896E+02
3.37058829415E+09,-2.40707131431E+02
3.37102551276E+09,-2.40851138560E+02
3.37146273137E+09,-2.40985650684E+02
3.37189994997E+09,-2.41127767420E+02
3.37233716858E+09,-2.41249994813E+02
3.37277438719E+09,-2.41400459796E+02
3.37321160580E+09,-2.41552347558E+02
3.37364882441E+09,-2.41701079588E+02
3.37408604302E+09,-2.41819358316E+02
3.37452326163E+09,-2.41940784937E+02
3.37496048024E+09,-2.42088397330E+02
3.37539769885E+09,-2.42181297839E+02
3.37583491746E+09,-2.42322907732E+02
3.37627213607E+09,-2.42429956943E+02
3.37670935468E+09,-2.42533126095E+02
3.37714657329E+09,-2.42629415285E+02
3.37758379190E+09,-2.42769702946E+02
3.37802101051E+09,-2.42858295389E+02
3.37845822911E+09,-2.42954964128E+02
3.37889544772E+09,-2.43092982547E+02
3.37933266633E+09,-2.43175160943E+02
3.37976988494E+09,-2.43255313424E+02
3.38020710355E+09,-2.43317639403E+02
3.38064432216E+09,-2.43452247610E+02
3.38108154077E+09,-2.43535312401E+02
3.38151875938E+09,-2.43629733796E+02
3.38195597799E+09,-2.43664816036E+02
3.38239319660E+09,-2.43752634418E+02
3.38283041521E+09,-2.43873256731E+02
3.38326763382E+09,-2.43924928290E+02
3.38370485243E+09,-2.44000796509E+02
3.38414207104E+09,-2.44077975363E+02
3.38457928964E+09,-2.44126085555E+02
3.38501650825E+09,-2.44215676628E+02
3.38545372686E+09,-2.44255130085E+02
3.38589094547E+09,-2.44325047793E+02
3.38632816408E+09,-2.44345837240E+02
3.38676538269E+09,-2.44430448137E+02
3.38720260130E+09,-2.44488088035E+02
3.38763981991E+09,-2.44520397070E+02
3.38807703852E+09,-2.44591079508E+02
3.38851425713E+09,-2.44582256499E+02
3.38895147574E+09,-2.44654436631E+02
3.38938869435E+09,-2.44697910065E+02
3.38982591296E+09,-2.44719513503E+02
3.39026313157E+09,-2.44780483503E+02
3.39070035018E+09,-2.44793715329E+02
3.39113756878E+09,-2.44826642664E+02
3.39157478739E+09,-2.44853615994E+02
3.39201200600E+09,-2.44854895928E+02
3.39244922461E+09,-2.44909285115E+02
3.39288644322E+09,-2.44921821682E+02
3.39332366183E+09,-2.44926390997E+02
3.39376088044E+09,-2.44959134674E+02
3.39419809905E+09,-2.44977667241E+02
3.39463531766E+09,-2.44989552086E+02
3.39507253627E+09,-2.45043059496E+02
3.39550975488E+09,-2.45039161220E+02
3.39594697349E+09,-2.45034437147E+02
3.39638419210E+09,-2.45058602591E+02
3.39682141071E+09,-2.45057376044E+02
3.39725862931E+09,-2.45081581170E+02
3.39769584792E+09,-2.45102706585E+02
3.39813306653E+09,-2.45071467725E+02
3.39857028514E+09,-2.45124134242E+02
3.39900750375E+09,-2.45096172372E+02
3.39944472236E+09,-2.45080932735E+02
3.39988194097E+09,-2.45100522985E+02
3.40031915958E+09,-2.45121356083E+02
3.40075637819E+09,-2.45114249192E+02
3.40119359680E+09,-2.45103440244E+02
3.40163081541E+09,-2.45123119273E+02
3.40206803402E+09,-2.45110114027E+02
3.40250525263E+09,-2.45103944614E+02
3.40294247124E+09,-2.45088322308E+02
3.40337968984E+09,-2.45125506362E+02
