! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 26.09.2023 10:56:42
! Stimulus(Гц),    S21(дБ)
3.40512856428E+09,-2.98973702279E+01
3.40556578289E+09,-2.99041838356E+01
3.40600300150E+09,-2.99258087906E+01
3.40644022011E+09,-2.99393111885E+01
3.40687743872E+09,-2.99637198354E+01
3.40731465733E+09,-2.99713707647E+01
3.40775187594E+09,-2.99872600692E+01
3.40818909455E+09,-3.00048116222E+01
3.40862631316E+09,-3.00120942836E+01
3.40906353177E+09,-3.00318665998E+01
3.40950075038E+09,-3.00391088219E+01
3.40993796898E+09,-3.00556505882E+01
3.41037518759E+09,-3.00628151060E+01
3.41081240620E+09,-3.00873813863E+01
3.41124962481E+09,-3.00854451131E+01
3.41168684342E+09,-3.01020582578E+01
3.41212406203E+09,-3.01110209795E+01
3.41256128064E+09,-3.01280542307E+01
3.41299849925E+09,-3.01303343992E+01
3.41343571786E+09,-3.01432929876E+01
3.41387293647E+09,-3.01474133897E+01
3.41431015508E+09,-3.01631382496E+01
3.41474737369E+09,-3.01704712418E+01
3.41518459230E+09,-3.01689265249E+01
3.41562181091E+09,-3.01831368153E+01
3.41605902951E+09,-3.01907662661E+01
3.41649624812E+09,-3.01935994860E+01
3.41693346673E+09,-3.02084793580E+01
3.41737068534E+09,-3.02000904283E+01
3.41780790395E+09,-3.02108245240E+01
3.41824512256E+09,-3.02134548133E+01
3.41868234117E+09,-3.02230657330E+01
3.41911955978E+09,-3.02152827049E+01
3.41955677839E+09,-3.02247357206E+01
3.41999399700E+09,-3.02329003956E+01
3.42043121561E+09,-3.02262167727E+01
3.42086843422E+09,-3.02296758097E+01
3.42130565283E+09,-3.02286543398E+01
3.42174287144E+09,-3.02407391592E+01
3.42218009005E+09,-3.02397638761E+01
3.42261730865E+09,-3.02428301061E+01
3.42305452726E+09,-3.02437717445E+01
3.42349174587E+09,-3.02425382728E+01
3.42392896448E+09,-3.02391877447E+01
3.42436618309E+09,-3.02429053232E+01
3.42480340170E+09,-3.02341981048E+01
3.42524062031E+09,-3.02279752542E+01
3.42567783892E+09,-3.02347350007E+01
3.42611505753E+09,-3.02315317102E+01
3.42655227614E+09,-3.02331327334E+01
3.42698949475E+09,-3.02313816054E+01
3.42742671336E+09,-3.02287054984E+01
3.42786393197E+09,-3.02290149562E+01
3.42830115058E+09,-3.02270767410E+01
3.42873836918E+09,-3.02210565867E+01
3.42917558779E+09,-3.02197802061E+01
3.42961280640E+09,-3.02138810408E+01
3.43005002501E+09,-3.02199242595E+01
3.43048724362E+09,-3.02161385111E+01
3.43092446223E+09,-3.02061018280E+01
3.43136168084E+09,-3.02024311795E+01
3.43179889945E+09,-3.01952534791E+01
3.43223611806E+09,-3.02022401294E+01
3.43267333667E+09,-3.01863248009E+01
3.43311055528E+09,-3.01965267306E+01
3.43354777389E+09,-3.01907149340E+01
3.43398499250E+09,-3.01884427787E+01
3.43442221111E+09,-3.01889307289E+01
3.43485942971E+09,-3.01808567604E+01
3.43529664832E+09,-3.01846728733E+01
3.43573386693E+09,-3.01856686937E+01
3.43617108554E+09,-3.01756726077E+01
3.43660830415E+09,-3.01731729716E+01
3.43704552276E+09,-3.01823111688E+01
3.43748274137E+09,-3.01732610526E+01
3.43791995998E+09,-3.01779454949E+01
3.43835717859E+09,-3.01741723493E+01
3.43879439720E+09,-3.01709843441E+01
3.43923161581E+09,-3.01705689557E+01
3.43966883442E+09,-3.01714581299E+01
3.44010605303E+09,-3.01715792018E+01
3.44054327164E+09,-3.01696083309E+01
3.44098049025E+09,-3.01700093657E+01
3.44141770885E+09,-3.01630752974E+01
3.44185492746E+09,-3.01754881135E+01
3.44229214607E+09,-3.01730672696E+01
3.44272936468E+09,-3.01762157199E+01
3.44316658329E+09,-3.01726465657E+01
3.44360380190E+09,-3.01819810101E+01
3.44404102051E+09,-3.01936772180E+01
3.44447823912E+09,-3.01813636828E+01
3.44491545773E+09,-3.01983777908E+01
3.44535267634E+09,-3.02004329036E+01
3.44578989495E+09,-3.02124697065E+01
3.44622711356E+09,-3.02114935567E+01
3.44666433217E+09,-3.02204834779E+01
3.44710155078E+09,-3.02302265027E+01
3.44753876938E+09,-3.02396869850E+01
3.44797598799E+09,-3.02446916307E+01
3.44841320660E+09,-3.02563942212E+01
3.44885042521E+09,-3.02650721369E+01
3.44928764382E+09,-3.02663144561E+01
3.44972486243E+09,-3.02793366725E+01
3.45016208104E+09,-3.02956443894E+01
3.45059929965E+09,-3.03029063279E+01
3.45103651826E+09,-3.03140459276E+01
3.45147373687E+09,-3.03244525373E+01
3.45191095548E+09,-3.03361633474E+01
3.45234817409E+09,-3.03573876721E+01
3.45278539270E+09,-3.03695231266E+01
3.45322261131E+09,-3.03838347087E+01
3.45365982991E+09,-3.03976970238E+01
3.45409704852E+09,-3.04076369517E+01
3.45453426713E+09,-3.04251873556E+01
3.45497148574E+09,-3.04438806636E+01
3.45540870435E+09,-3.04629243193E+01
3.45584592296E+09,-3.04781166003E+01
3.45628314157E+09,-3.04981029601E+01
3.45672036018E+09,-3.05183737324E+01
3.45715757879E+09,-3.05366872089E+01
3.45759479740E+09,-3.05497234563E+01
3.45803201601E+09,-3.05698768956E+01
3.45846923462E+09,-3.05962971451E+01
3.45890645323E+09,-3.06217820878E+01
3.45934367184E+09,-3.06495675161E+01
3.45978089045E+09,-3.06600661392E+01
3.46021810905E+09,-3.06908588170E+01
3.46065532766E+09,-3.07095132493E+01
3.46109254627E+09,-3.07332587043E+01
3.46152976488E+09,-3.07589295159E+01
3.46196698349E+09,-3.07802570379E+01
3.46240420210E+09,-3.08102329103E+01
3.46284142071E+09,-3.08235499062E+01
3.46327863932E+09,-3.08592022934E+01
3.46371585793E+09,-3.08820230856E+01
3.46415307654E+09,-3.09113853275E+01
3.46459029515E+09,-3.09380155977E+01
3.46502751376E+09,-3.09658903148E+01
3.46546473237E+09,-3.09932054320E+01
3.46590195098E+09,-3.10143854003E+01
3.46633916958E+09,-3.10430974760E+01
3.46677638819E+09,-3.10731560209E+01
3.46721360680E+09,-3.11016312472E+01
3.46765082541E+09,-3.11288360989E+01
3.46808804402E+09,-3.11668769838E+01
3.46852526263E+09,-3.11826181736E+01
3.46896248124E+09,-3.12285264189E+01
3.46939969985E+09,-3.12489698087E+01
3.46983691846E+09,-3.12739897443E+01
3.47027413707E+09,-3.13045449143E+01
3.47071135568E+09,-3.13311152413E+01
3.47114857429E+09,-3.13703175987E+01
3.47158579290E+09,-3.13955185628E+01
3.47202301151E+09,-3.14332868366E+01
3.47246023012E+09,-3.14547644233E+01
3.47289744872E+09,-3.14898352284E+01
3.47333466733E+09,-3.15235763768E+01
3.47377188594E+09,-3.15498056040E+01
3.47420910455E+09,-3.15812855488E+01
3.47464632316E+09,-3.16104756878E+01
3.47508354177E+09,-3.16442662355E+01
3.47552076038E+09,-3.16678096347E+01
3.47595797899E+09,-3.17065350096E+01
3.47639519760E+09,-3.17320624949E+01
3.47683241621E+09,-3.17695820224E+01
3.47726963482E+09,-3.17943325078E+01
3.47770685343E+09,-3.18308720816E+01
3.47814407204E+09,-3.18566588186E+01
3.47858129065E+09,-3.18845923000E+01
3.47901850925E+09,-3.19277457040E+01
3.47945572786E+09,-3.19472772887E+01
3.47989294647E+09,-3.19763812091E+01
3.48033016508E+09,-3.20083663454E+01
3.48076738369E+09,-3.20351589699E+01
3.48120460230E+09,-3.20671521078E+01
3.48164182091E+09,-3.20937136782E+01
3.48207903952E+09,-3.21339641307E+01
3.48251625813E+09,-3.21590729577E+01
3.48295347674E+09,-3.21883594460E+01
3.48339069535E+09,-3.22120871208E+01
3.48382791396E+09,-3.22471890147E+01
3.48426513257E+09,-3.22730003540E+01
3.48470235118E+09,-3.23067859425E+01
3.48513956978E+09,-3.23237419648E+01
3.48557678839E+09,-3.23574225855E+01
3.48601400700E+09,-3.23883228255E+01
3.48645122561E+09,-3.24104365044E+01
3.48688844422E+09,-3.24469076333E+01
3.48732566283E+09,-3.24669111177E+01
3.48776288144E+09,-3.24962646451E+01
3.48820010005E+09,-3.25187879021E+01
3.48863731866E+09,-3.25507576543E+01
3.48907453727E+09,-3.25772973777E+01
3.48951175588E+09,-3.25995808453E+01
3.48994897449E+09,-3.26305901597E+01
3.49038619310E+09,-3.26466401500E+01
3.49082341171E+09,-3.26686127241E+01
3.49126063032E+09,-3.27022529279E+01
3.49169784892E+09,-3.27267416801E+01
3.49213506753E+09,-3.27515254297E+01
3.49257228614E+09,-3.27742192580E+01
3.49300950475E+09,-3.27921929351E+01
3.49344672336E+09,-3.28235212963E+01
3.49388394197E+09,-3.28393929721E+01
3.49432116058E+09,-3.28697443659E+01
3.49475837919E+09,-3.28925404097E+01
3.49519559780E+09,-3.29117481164E+01
3.49563281641E+09,-3.29364015571E+01
3.49607003502E+09,-3.29584077307E+01
3.49650725363E+09,-3.29808007745E+01
3.49694447224E+09,-3.30014506473E+01
3.49738169085E+09,-3.30190225124E+01
3.49781890945E+09,-3.30467878582E+01
3.49825612806E+09,-3.30451914382E+01
3.49869334667E+09,-3.30785205542E+01
3.49913056528E+09,-3.31064045578E+01
3.49956778389E+09,-3.31269416444E+01
3.50000500250E+09,-3.31434012903E+01
3.50044222111E+09,-3.31580287876E+01
3.50087943972E+09,-3.31842916743E+01
3.50131665833E+09,-3.31893790737E+01
3.50175387694E+09,-3.32100122725E+01
3.50219109555E+09,-3.32321734072E+01
3.50262831416E+09,-3.32479228216E+01
3.50306553277E+09,-3.32654715687E+01
3.50350275138E+09,-3.32734719287E+01
3.50393996998E+09,-3.32958510415E+01
3.50437718859E+09,-3.33126041835E+01
3.50481440720E+09,-3.33241048809E+01
3.50525162581E+09,-3.33390400650E+01
3.50568884442E+09,-3.33607664203E+01
3.50612606303E+09,-3.33674905134E+01
3.50656328164E+09,-3.33898403447E+01
3.50700050025E+09,-3.33957097892E+01
3.50743771886E+09,-3.34106375265E+01
3.50787493747E+09,-3.34246904454E+01
3.50831215608E+09,-3.34339042432E+01
3.50874937469E+09,-3.34500938916E+01
3.50918659330E+09,-3.34649647775E+01
3.50962381191E+09,-3.34813486147E+01
3.51006103052E+09,-3.34897883757E+01
3.51049824912E+09,-3.34970621347E+01
3.51093546773E+09,-3.35131636680E+01
3.51137268634E+09,-3.35284310279E+01
3.51180990495E+09,-3.35349385113E+01
3.51224712356E+09,-3.35495380192E+01
3.51268434217E+09,-3.35525636246E+01
3.51312156078E+09,-3.35596846319E+01
3.51355877939E+09,-3.35824631085E+01
3.51399599800E+09,-3.35873962790E+01
3.51443321661E+09,-3.35971378968E+01
3.51487043522E+09,-3.36054095639E+01
3.51530765383E+09,-3.36119353156E+01
3.51574487244E+09,-3.36366030587E+01
3.51618209105E+09,-3.36305655372E+01
3.51661930965E+09,-3.36457774951E+01
3.51705652826E+09,-3.36626095496E+01
3.51749374687E+09,-3.36597040822E+01
3.51793096548E+09,-3.36620332117E+01
3.51836818409E+09,-3.36712265041E+01
3.51880540270E+09,-3.36878901964E+01
3.51924262131E+09,-3.36871966093E+01
3.51967983992E+09,-3.36985897329E+01
3.52011705853E+09,-3.36953282818E+01
3.52055427714E+09,-3.37093105270E+01
3.52099149575E+09,-3.37299016832E+01
3.52142871436E+09,-3.37181540050E+01
3.52186593297E+09,-3.37308724050E+01
3.52230315158E+09,-3.37335729689E+01
3.52274037019E+09,-3.37335942127E+01
3.52317758879E+09,-3.37505507803E+01
3.52361480740E+09,-3.37519659837E+01
3.52405202601E+09,-3.37558739545E+01
3.52448924462E+09,-3.37609648177E+01
3.52492646323E+09,-3.37638653718E+01
3.52536368184E+09,-3.37724812941E+01
3.52580090045E+09,-3.37822972358E+01
3.52623811906E+09,-3.37822873919E+01
3.52667533767E+09,-3.37879073519E+01
3.52711255628E+09,-3.37863451713E+01
3.52754977489E+09,-3.37976550773E+01
3.52798699350E+09,-3.38060337074E+01
3.52842421211E+09,-3.38147736060E+01
3.52886143072E+09,-3.38128676685E+01
3.52929864932E+09,-3.38143722034E+01
3.52973586793E+09,-3.38206123451E+01
3.53017308654E+09,-3.38174037271E+01
3.53061030515E+09,-3.38240772586E+01
3.53104752376E+09,-3.38286841884E+01
3.53148474237E+09,-3.38343999636E+01
3.53192196098E+09,-3.38395485898E+01
3.53235917959E+09,-3.38461097311E+01
3.53279639820E+09,-3.38480488678E+01
3.53323361681E+09,-3.38535724670E+01
3.53367083542E+09,-3.38507194789E+01
3.53410805403E+09,-3.38600454381E+01
3.53454527264E+09,-3.38662111850E+01
3.53498249125E+09,-3.38678626118E+01
3.53541970985E+09,-3.38791673417E+01
3.53585692846E+09,-3.38785567235E+01
3.53629414707E+09,-3.38873351274E+01
3.53673136568E+09,-3.38875531298E+01
3.53716858429E+09,-3.38926680074E+01
3.53760580290E+09,-3.38941222076E+01
3.53804302151E+09,-3.39041340349E+01
3.53848024012E+09,-3.39121545003E+01
3.53891745873E+09,-3.39087180406E+01
3.53935467734E+09,-3.39095910843E+01
3.53979189595E+09,-3.39146322826E+01
3.54022911456E+09,-3.39155453771E+01
3.54066633317E+09,-3.39231682182E+01
3.54110355178E+09,-3.39280632516E+01
3.54154077039E+09,-3.39201067338E+01
3.54197798899E+09,-3.39352588174E+01
3.54241520760E+09,-3.39564151813E+01
3.54285242621E+09,-3.39684057835E+01
3.54328964482E+09,-3.39840250756E+01
3.54372686343E+09,-3.39686189412E+01
3.54416408204E+09,-3.39788809515E+01
3.54460130065E+09,-3.39875557268E+01
3.54503851926E+09,-3.39907796020E+01
3.54547573787E+09,-3.39985070203E+01
3.54591295648E+09,-3.40055456662E+01
3.54635017509E+09,-3.39961771567E+01
3.54678739370E+09,-3.40100167945E+01
3.54722461231E+09,-3.40196931493E+01
3.54766183092E+09,-3.40121511653E+01
3.54809904952E+09,-3.40229575644E+01
3.54853626813E+09,-3.40232044521E+01
3.54897348674E+09,-3.40290046275E+01
3.54941070535E+09,-3.40375889394E+01
3.54984792396E+09,-3.40371298471E+01
3.55028514257E+09,-3.40452540838E+01
3.55072236118E+09,-3.40508975968E+01
3.55115957979E+09,-3.40580856244E+01
3.55159679840E+09,-3.40582010582E+01
3.55203401701E+09,-3.40691525817E+01
3.55247123562E+09,-3.40731177682E+01
3.55290845423E+09,-3.40850164139E+01
3.55334567284E+09,-3.40833443380E+01
3.55378289145E+09,-3.40798791400E+01
3.55422011006E+09,-3.40855189485E+01
3.55465732866E+09,-3.40963218342E+01
3.55509454727E+09,-3.40996255307E+01
3.55553176588E+09,-3.40975919660E+01
3.55596898449E+09,-3.41157299841E+01
3.55640620310E+09,-3.41088267665E+01
3.55684342171E+09,-3.41270912228E+01
3.55728064032E+09,-3.41131744370E+01
3.55771785893E+09,-3.41263371283E+01
3.55815507754E+09,-3.41360377108E+01
3.55859229615E+09,-3.41469726706E+01
3.55902951476E+09,-3.41473592404E+01
3.55946673337E+09,-3.41509375555E+01
3.55990395198E+09,-3.41436681172E+01
3.56034117059E+09,-3.41498274224E+01
3.56077838919E+09,-3.41603506775E+01
3.56121560780E+09,-3.41651580117E+01
3.56165282641E+09,-3.41725551968E+01
3.56209004502E+09,-3.41677777328E+01
3.56252726363E+09,-3.41765818639E+01
3.56296448224E+09,-3.41794188421E+01
3.56340170085E+09,-3.41890025044E+01
3.56383891946E+09,-3.41910400328E+01
3.56427613807E+09,-3.41961692462E+01
3.56471335668E+09,-3.42030359071E+01
3.56515057529E+09,-3.42065817116E+01
3.56558779390E+09,-3.42034711712E+01
3.56602501251E+09,-3.42209840833E+01
3.56646223112E+09,-3.42160030824E+01
3.56689944972E+09,-3.42265850015E+01
3.56733666833E+09,-3.42176280022E+01
3.56777388694E+09,-3.42390285735E+01
3.56821110555E+09,-3.42415052328E+01
3.56864832416E+09,-3.42347686903E+01
3.56908554277E+09,-3.42451094241E+01
3.56952276138E+09,-3.42403269087E+01
3.56995997999E+09,-3.42439260767E+01
3.57039719860E+09,-3.42465190113E+01
3.57083441721E+09,-3.42606082207E+01
3.57127163582E+09,-3.42626152926E+01
3.57170885443E+09,-3.42663399064E+01
3.57214607304E+09,-3.42752173473E+01
3.57258329165E+09,-3.42713737560E+01
3.57302051026E+09,-3.42787963880E+01
3.57345772886E+09,-3.42889881553E+01
3.57389494747E+09,-3.42909202867E+01
3.57433216608E+09,-3.42867397182E+01
3.57476938469E+09,-3.42909685623E+01
3.57520660330E+09,-3.43022451535E+01
3.57564382191E+09,-3.42975680076E+01
3.57608104052E+09,-3.43078052122E+01
3.57651825913E+09,-3.43137401039E+01
3.57695547774E+09,-3.43252590613E+01
3.57739269635E+09,-3.43204230222E+01
3.57782991496E+09,-3.43334003865E+01
3.57826713357E+09,-3.43273829665E+01
3.57870435218E+09,-3.43437784968E+01
3.57914157079E+09,-3.43333678623E+01
3.57957878939E+09,-3.43504264346E+01
3.58001600800E+09,-3.43578202314E+01
3.58045322661E+09,-3.43610865922E+01
3.58089044522E+09,-3.43692722261E+01
3.58132766383E+09,-3.43596294548E+01
3.58176488244E+09,-3.43726063833E+01
3.58220210105E+09,-3.43786090536E+01
3.58263931966E+09,-3.43875159336E+01
3.58307653827E+09,-3.43964933866E+01
3.58351375688E+09,-3.44005543453E+01
3.58395097549E+09,-3.44008540538E+01
3.58438819410E+09,-3.44160182958E+01
3.58482541271E+09,-3.44233642695E+01
3.58526263132E+09,-3.44134064538E+01
3.58569984992E+09,-3.44270434379E+01
3.58613706853E+09,-3.44300117609E+01
3.58657428714E+09,-3.44420518000E+01
3.58701150575E+09,-3.44457945360E+01
3.58744872436E+09,-3.44743142112E+01
3.58788594297E+09,-3.44805364776E+01
3.58832316158E+09,-3.44830746887E+01
3.58876038019E+09,-3.44865828523E+01
3.58919759880E+09,-3.44930449362E+01
3.58963481741E+09,-3.45127951911E+01
3.59007203602E+09,-3.45211402876E+01
3.59050925463E+09,-3.45311970444E+01
3.59094647324E+09,-3.45428964683E+01
3.59138369185E+09,-3.45466891397E+01
3.59182091046E+09,-3.45632770877E+01
3.59225812906E+09,-3.45751767114E+01
3.59269534767E+09,-3.45728540620E+01
3.59313256628E+09,-3.45882453126E+01
3.59356978489E+09,-3.46023163869E+01
3.59400700350E+09,-3.46096237052E+01
3.59444422211E+09,-3.46206542260E+01
3.59488144072E+09,-3.46381322781E+01
3.59531865933E+09,-3.46540644761E+01
3.59575587794E+09,-3.46732716363E+01
3.59619309655E+09,-3.46712702399E+01
3.59663031516E+09,-3.46896753169E+01
3.59706753377E+09,-3.47021779069E+01
3.59750475238E+09,-3.47113087970E+01
3.59794197099E+09,-3.47310256028E+01
3.59837918959E+09,-3.47628359766E+01
3.59881640820E+09,-3.47537972117E+01
3.59925362681E+09,-3.47779646089E+01
3.59969084542E+09,-3.47982661166E+01
3.60012806403E+09,-3.48115371010E+01
3.60056528264E+09,-3.48217178517E+01
3.60100250125E+09,-3.48448202809E+01
3.60143971986E+09,-3.48581042586E+01
3.60187693847E+09,-3.48826495807E+01
3.60231415708E+09,-3.49006391911E+01
3.60275137569E+09,-3.49189674012E+01
3.60318859430E+09,-3.49398847711E+01
3.60362581291E+09,-3.49539248953E+01
3.60406303152E+09,-3.49650637211E+01
3.60450025013E+09,-3.49997662838E+01
3.60493746873E+09,-3.50109767428E+01
3.60537468734E+09,-3.50392207968E+01
3.60581190595E+09,-3.50555477870E+01
3.60624912456E+09,-3.50788850988E+01
3.60668634317E+09,-3.50919187885E+01
3.60712356178E+09,-3.51157195655E+01
3.60756078039E+09,-3.51383327458E+01
3.60799799900E+09,-3.51603309955E+01
3.60843521761E+09,-3.51775086303E+01
3.60887243622E+09,-3.52012299799E+01
3.60930965483E+09,-3.52276995847E+01
3.60974687344E+09,-3.52453772672E+01
3.61018409205E+09,-3.52714707780E+01
3.61062131066E+09,-3.52910740148E+01
3.61105852926E+09,-3.53017538146E+01
3.61149574787E+09,-3.53440862503E+01
3.61193296648E+09,-3.53666585138E+01
3.61237018509E+09,-3.53905087057E+01
3.61280740370E+09,-3.54096488273E+01
3.61324462231E+09,-3.54390162281E+01
3.61368184092E+09,-3.54603916953E+01
3.61411905953E+09,-3.54957473186E+01
3.61455627814E+09,-3.55078305225E+01
3.61499349675E+09,-3.55433552577E+01
3.61543071536E+09,-3.55680619093E+01
3.61586793397E+09,-3.56022407621E+01
3.61630515258E+09,-3.56144608855E+01
3.61674237119E+09,-3.56275439673E+01
3.61717958979E+09,-3.56690705156E+01
3.61761680840E+09,-3.56965176772E+01
3.61805402701E+09,-3.57210542788E+01
3.61849124562E+09,-3.57508064861E+01
3.61892846423E+09,-3.57723662980E+01
3.61936568284E+09,-3.58073246002E+01
3.61980290145E+09,-3.58276659165E+01
3.62024012006E+09,-3.58564199883E+01
3.62067733867E+09,-3.58773206313E+01
3.62111455728E+09,-3.58965601077E+01
3.62155177589E+09,-3.59221996788E+01
3.62198899450E+09,-3.59623327351E+01
3.62242621311E+09,-3.59998013628E+01
3.62286343172E+09,-3.60092229877E+01
3.62330065033E+09,-3.60327391666E+01
3.62373786893E+09,-3.60677967021E+01
3.62417508754E+09,-3.60886396075E+01
3.62461230615E+09,-3.61117923662E+01
3.62504952476E+09,-3.61331755226E+01
3.62548674337E+09,-3.61646180076E+01
3.62592396198E+09,-3.61973702725E+01
3.62636118059E+09,-3.62229553083E+01
3.62679839920E+09,-3.62412085473E+01
3.62723561781E+09,-3.62636510128E+01
3.62767283642E+09,-3.62934097631E+01
3.62811005503E+09,-3.63242013175E+01
3.62854727364E+09,-3.63343714181E+01
3.62898449225E+09,-3.63730465225E+01
3.62942171086E+09,-3.63989282685E+01
3.62985892946E+09,-3.64224277428E+01
3.63029614807E+09,-3.64453039463E+01
3.63073336668E+09,-3.64694244618E+01
3.63117058529E+09,-3.64943478992E+01
3.63160780390E+09,-3.65030988489E+01
3.63204502251E+09,-3.65361059802E+01
3.63248224112E+09,-3.65586213183E+01
3.63291945973E+09,-3.65816551701E+01
3.63335667834E+09,-3.66218343826E+01
3.63379389695E+09,-3.66364430782E+01
3.63423111556E+09,-3.66642914855E+01
3.63466833417E+09,-3.66680710244E+01
3.63510555278E+09,-3.66908746067E+01
3.63554277139E+09,-3.67153956962E+01
3.63597998999E+09,-3.67423475018E+01
3.63641720860E+09,-3.67498959646E+01
3.63685442721E+09,-3.67791449087E+01
3.63729164582E+09,-3.68107389782E+01
3.63772886443E+09,-3.68230754108E+01
3.63816608304E+09,-3.68219877245E+01
3.63860330165E+09,-3.68453238092E+01
3.63904052026E+09,-3.68729525622E+01
3.63947773887E+09,-3.68886501963E+01
3.63991495748E+09,-3.69024556693E+01
3.64035217609E+09,-3.69276718126E+01
3.64078939470E+09,-3.69336323298E+01
3.64122661331E+09,-3.69523153965E+01
3.64166383192E+09,-3.69708489498E+01
3.64210105053E+09,-3.69837017338E+01
3.64253826913E+09,-3.69961719463E+01
3.64297548774E+09,-3.70024487000E+01
3.64341270635E+09,-3.70222381224E+01
3.64384992496E+09,-3.70504079028E+01
3.64428714357E+09,-3.70338654371E+01
3.64472436218E+09,-3.70621892746E+01
3.64516158079E+09,-3.70787425128E+01
3.64559879940E+09,-3.70921431367E+01
3.64603601801E+09,-3.70891425934E+01
3.64647323662E+09,-3.70986420257E+01
3.64691045523E+09,-3.71084258951E+01
3.64734767384E+09,-3.71243153370E+01
3.64778489245E+09,-3.71232686977E+01
3.64822211106E+09,-3.71348561816E+01
3.64865932966E+09,-3.71473942566E+01
3.64909654827E+09,-3.71474687027E+01
3.64953376688E+09,-3.71392142602E+01
3.64997098549E+09,-3.71699031598E+01
3.65040820410E+09,-3.71643982533E+01
3.65084542271E+09,-3.71659872700E+01
3.65128264132E+09,-3.71686136332E+01
3.65171985993E+09,-3.71684338274E+01
3.65215707854E+09,-3.71855178803E+01
3.65259429715E+09,-3.71788676837E+01
3.65303151576E+09,-3.71868446077E+01
3.65346873437E+09,-3.71706332717E+01
3.65390595298E+09,-3.71816590946E+01
3.65434317159E+09,-3.71753373145E+01
3.65478039020E+09,-3.71706519148E+01
3.65521760880E+09,-3.71809905078E+01
3.65565482741E+09,-3.71780503973E+01
3.65609204602E+09,-3.71710028214E+01
3.65652926463E+09,-3.71681707198E+01
3.65696648324E+09,-3.71626815924E+01
3.65740370185E+09,-3.71716952342E+01
3.65784092046E+09,-3.71535275655E+01
3.65827813907E+09,-3.71354205145E+01
3.65871535768E+09,-3.71482290337E+01
3.65915257629E+09,-3.71363217072E+01
3.65958979490E+09,-3.71338676179E+01
3.66002701351E+09,-3.71091450984E+01
3.66046423212E+09,-3.71093875207E+01
3.66090145073E+09,-3.70923356888E+01
3.66133866933E+09,-3.70841584982E+01
3.66177588794E+09,-3.70748919851E+01
3.66221310655E+09,-3.70675043829E+01
3.66265032516E+09,-3.70667341138E+01
3.66308754377E+09,-3.70335585377E+01
3.66352476238E+09,-3.70290565426E+01
3.66396198099E+09,-3.70165935483E+01
3.66439919960E+09,-3.69973493058E+01
3.66483641821E+09,-3.69858144653E+01
3.66527363682E+09,-3.69625668927E+01
3.66571085543E+09,-3.69448535058E+01
3.66614807404E+09,-3.69429155454E+01
3.66658529265E+09,-3.69114560668E+01
3.66702251126E+09,-3.68982630662E+01
3.66745972986E+09,-3.68890612511E+01
3.66789694847E+09,-3.68692068635E+01
3.66833416708E+09,-3.68630608514E+01
3.66877138569E+09,-3.68335296975E+01
3.66920860430E+09,-3.68344735005E+01
3.66964582291E+09,-3.67946116220E+01
3.67008304152E+09,-3.67806660129E+01
3.67052026013E+09,-3.67599858826E+01
3.67095747874E+09,-3.67494567739E+01
3.67139469735E+09,-3.67141030217E+01
3.67183191596E+09,-3.66925366145E+01
3.67226913457E+09,-3.66833627447E+01
3.67270635318E+09,-3.66649590982E+01
3.67314357179E+09,-3.66359685050E+01
3.67358079040E+09,-3.66114471001E+01
3.67401800900E+09,-3.66047770356E+01
3.67445522761E+09,-3.65705702570E+01
3.67489244622E+09,-3.65554357695E+01
3.67532966483E+09,-3.65432206887E+01
3.67576688344E+09,-3.65112506794E+01
3.67620410205E+09,-3.64851305414E+01
3.67664132066E+09,-3.64706725662E+01
3.67707853927E+09,-3.64551382200E+01
3.67751575788E+09,-3.64345275303E+01
3.67795297649E+09,-3.64278344502E+01
3.67839019510E+09,-3.64045979941E+01
3.67882741371E+09,-3.63931973286E+01
3.67926463232E+09,-3.63580143082E+01
3.67970185093E+09,-3.63438630446E+01
3.68013906953E+09,-3.63307686455E+01
3.68057628814E+09,-3.63003179716E+01
3.68101350675E+09,-3.62992611806E+01
3.68145072536E+09,-3.62677973919E+01
3.68188794397E+09,-3.62481012915E+01
3.68232516258E+09,-3.62358542816E+01
3.68276238119E+09,-3.62284193166E+01
3.68319959980E+09,-3.61974476985E+01
3.68363681841E+09,-3.62009542563E+01
3.68407403702E+09,-3.61805423914E+01
3.68451125563E+09,-3.61739875499E+01
3.68494847424E+09,-3.61572405427E+01
3.68538569285E+09,-3.61453498656E+01
3.68582291146E+09,-3.61356657527E+01
3.68626013007E+09,-3.61184425764E+01
3.68669734867E+09,-3.61203233878E+01
3.68713456728E+09,-3.61035780698E+01
3.68757178589E+09,-3.60904987024E+01
3.68800900450E+09,-3.60851801551E+01
3.68844622311E+09,-3.60824794239E+01
3.68888344172E+09,-3.60769735943E+01
3.68932066033E+09,-3.60598362403E+01
3.68975787894E+09,-3.60583288308E+01
3.69019509755E+09,-3.60599786881E+01
3.69063231616E+09,-3.60529562560E+01
3.69106953477E+09,-3.60488267008E+01
3.69150675338E+09,-3.60484659688E+01
3.69194397199E+09,-3.60456681413E+01
3.69238119060E+09,-3.60486958274E+01
3.69281840920E+09,-3.60486541164E+01
3.69325562781E+09,-3.60541824382E+01
3.69369284642E+09,-3.60624383815E+01
3.69413006503E+09,-3.60794542377E+01
3.69456728364E+09,-3.60777439204E+01
