! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 26.09.2023 10:57:52
! Stimulus(Гц),    S21(дБ)
3.11656428214E+09,-3.23997026325E+01
3.11700150075E+09,-3.23825607373E+01
3.11743871936E+09,-3.23760701688E+01
3.11787593797E+09,-3.23638643111E+01
3.11831315658E+09,-3.23422550827E+01
3.11875037519E+09,-3.23319469121E+01
3.11918759380E+09,-3.23231788862E+01
3.11962481241E+09,-3.23018623323E+01
3.12006203102E+09,-3.22915515992E+01
3.12049924962E+09,-3.22863502343E+01
3.12093646823E+09,-3.22563598410E+01
3.12137368684E+09,-3.22486534385E+01
3.12181090545E+09,-3.22404470100E+01
3.12224812406E+09,-3.22234474107E+01
3.12268534267E+09,-3.22072753347E+01
3.12312256128E+09,-3.21965784455E+01
3.12355977989E+09,-3.21779882753E+01
3.12399699850E+09,-3.21718774188E+01
3.12443421711E+09,-3.21543640449E+01
3.12487143572E+09,-3.21419782670E+01
3.12530865433E+09,-3.21225135998E+01
3.12574587294E+09,-3.21079927068E+01
3.12618309155E+09,-3.20940275375E+01
3.12662031016E+09,-3.20773782876E+01
3.12705752876E+09,-3.20726149610E+01
3.12749474737E+09,-3.20594134960E+01
3.12793196598E+09,-3.20381568534E+01
3.12836918459E+09,-3.20234315756E+01
3.12880640320E+09,-3.20070390822E+01
3.12924362181E+09,-3.19897296817E+01
3.12968084042E+09,-3.19819043793E+01
3.13011805903E+09,-3.19663066421E+01
3.13055527764E+09,-3.19491201645E+01
3.13099249625E+09,-3.19371777250E+01
3.13142971486E+09,-3.19168279755E+01
3.13186693347E+09,-3.19032277504E+01
3.13230415208E+09,-3.18836920533E+01
3.13274137069E+09,-3.18688050566E+01
3.13317858929E+09,-3.18505173122E+01
3.13361580790E+09,-3.18320957116E+01
3.13405302651E+09,-3.18136021220E+01
3.13449024512E+09,-3.17945522710E+01
3.13492746373E+09,-3.17826153439E+01
3.13536468234E+09,-3.17558204650E+01
3.13580190095E+09,-3.17393926145E+01
3.13623911956E+09,-3.17241051994E+01
3.13667633817E+09,-3.17104798268E+01
3.13711355678E+09,-3.16870136919E+01
3.13755077539E+09,-3.16657384951E+01
3.13798799400E+09,-3.16407735727E+01
3.13842521261E+09,-3.16125680309E+01
3.13886243122E+09,-3.15985507870E+01
3.13929964982E+09,-3.15741386934E+01
3.13973686843E+09,-3.15449857212E+01
3.14017408704E+09,-3.15255209002E+01
3.14061130565E+09,-3.14984441396E+01
3.14104852426E+09,-3.14806605097E+01
3.14148574287E+09,-3.14489025991E+01
3.14192296148E+09,-3.14284792357E+01
3.14236018009E+09,-3.13922390938E+01
3.14279739870E+09,-3.13666092956E+01
3.14323461731E+09,-3.13418706092E+01
3.14367183592E+09,-3.13140376449E+01
3.14410905453E+09,-3.12878283671E+01
3.14454627314E+09,-3.12530187994E+01
3.14498349175E+09,-3.12283076575E+01
3.14542071036E+09,-3.11966405724E+01
3.14585792896E+09,-3.11663329991E+01
3.14629514757E+09,-3.11372880147E+01
3.14673236618E+09,-3.11099519447E+01
3.14716958479E+09,-3.10723993379E+01
3.14760680340E+09,-3.10447166416E+01
3.14804402201E+09,-3.10066579013E+01
3.14848124062E+09,-3.09685289571E+01
3.14891845923E+09,-3.09357205708E+01
3.14935567784E+09,-3.08990109757E+01
3.14979289645E+09,-3.08585477801E+01
3.15023011506E+09,-3.08265981094E+01
3.15066733367E+09,-3.07855501404E+01
3.15110455228E+09,-3.07509741446E+01
3.15154177089E+09,-3.07087055449E+01
3.15197898949E+09,-3.06670133714E+01
3.15241620810E+09,-3.06304963956E+01
3.15285342671E+09,-3.05798705315E+01
3.15329064532E+09,-3.05418103362E+01
3.15372786393E+09,-3.05067036877E+01
3.15416508254E+09,-3.04654222310E+01
3.15460230115E+09,-3.04196142614E+01
3.15503951976E+09,-3.03796375246E+01
3.15547673837E+09,-3.03315917156E+01
3.15591395698E+09,-3.02845877877E+01
3.15635117559E+09,-3.02376245730E+01
3.15678839420E+09,-3.01955063133E+01
3.15722561281E+09,-3.01522721461E+01
3.15766283142E+09,-3.01006219832E+01
3.15810005003E+09,-3.00565062005E+01
3.15853726863E+09,-3.00064737143E+01
3.15897448724E+09,-2.99568878220E+01
3.15941170585E+09,-2.99101789381E+01
3.15984892446E+09,-2.98611608470E+01
3.16028614307E+09,-2.98039542038E+01
3.16072336168E+09,-2.97549829674E+01
3.16116058029E+09,-2.97089552680E+01
3.16159779890E+09,-2.96554410254E+01
3.16203501751E+09,-2.96018009151E+01
3.16247223612E+09,-2.95496922608E+01
3.16290945473E+09,-2.95000495168E+01
3.16334667334E+09,-2.94406119406E+01
3.16378389195E+09,-2.93928919124E+01
3.16422111056E+09,-2.93346315096E+01
3.16465832916E+09,-2.92777487381E+01
3.16509554777E+09,-2.92179060862E+01
3.16553276638E+09,-2.91606096983E+01
3.16596998499E+09,-2.90923268701E+01
3.16640720360E+09,-2.90462503294E+01
3.16684442221E+09,-2.89828301175E+01
3.16728164082E+09,-2.89302090888E+01
3.16771885943E+09,-2.88680461441E+01
3.16815607804E+09,-2.88101446792E+01
3.16859329665E+09,-2.87464779190E+01
3.16903051526E+09,-2.86900437805E+01
3.16946773387E+09,-2.86232289842E+01
3.16990495248E+09,-2.85608743593E+01
3.17034217109E+09,-2.84977587807E+01
3.17077938969E+09,-2.84394386133E+01
3.17121660830E+09,-2.83728672683E+01
3.17165382691E+09,-2.83093257354E+01
3.17209104552E+09,-2.82405096014E+01
3.17252826413E+09,-2.81778791453E+01
3.17296548274E+09,-2.81131023647E+01
3.17340270135E+09,-2.80467398975E+01
3.17383991996E+09,-2.79796937124E+01
3.17427713857E+09,-2.79017102457E+01
3.17471435718E+09,-2.78435519590E+01
3.17515157579E+09,-2.77747194239E+01
3.17558879440E+09,-2.77065725266E+01
3.17602601301E+09,-2.76355233492E+01
3.17646323162E+09,-2.75616786618E+01
3.17690045023E+09,-2.74932599755E+01
3.17733766883E+09,-2.74219714401E+01
3.17777488744E+09,-2.73509229454E+01
3.17821210605E+09,-2.72805445868E+01
3.17864932466E+09,-2.72074291194E+01
3.17908654327E+09,-2.71320577897E+01
3.17952376188E+09,-2.70605346542E+01
3.17996098049E+09,-2.69889792917E+01
3.18039819910E+09,-2.69181833335E+01
3.18083541771E+09,-2.68431194587E+01
3.18127263632E+09,-2.67695680463E+01
3.18170985493E+09,-2.66983929388E+01
3.18214707354E+09,-2.66253124322E+01
3.18258429215E+09,-2.65448792988E+01
3.18302151076E+09,-2.64719185775E+01
3.18345872936E+09,-2.63964644109E+01
3.18389594797E+09,-2.63205033920E+01
3.18433316658E+09,-2.62431626042E+01
3.18477038519E+09,-2.61688167413E+01
3.18520760380E+09,-2.60956579229E+01
3.18564482241E+09,-2.60162481713E+01
3.18608204102E+09,-2.59401734288E+01
3.18651925963E+09,-2.58643249677E+01
3.18695647824E+09,-2.57915442414E+01
3.18739369685E+09,-2.57095310854E+01
3.18783091546E+09,-2.56354255475E+01
3.18826813407E+09,-2.55550456601E+01
3.18870535268E+09,-2.54762344181E+01
3.18914257129E+09,-2.54009957718E+01
3.18957978989E+09,-2.53242899719E+01
3.19001700850E+09,-2.52450845381E+01
3.19045422711E+09,-2.51698026693E+01
3.19089144572E+09,-2.50909218112E+01
3.19132866433E+09,-2.50154190035E+01
3.19176588294E+09,-2.49351673316E+01
3.19220310155E+09,-2.48543759716E+01
3.19264032016E+09,-2.47781501620E+01
3.19307753877E+09,-2.47031109300E+01
3.19351475738E+09,-2.46212799308E+01
3.19395197599E+09,-2.45472055373E+01
3.19438919460E+09,-2.44692589791E+01
3.19482641321E+09,-2.43909432003E+01
3.19526363182E+09,-2.43163555820E+01
3.19570085043E+09,-2.42368933391E+01
3.19613806903E+09,-2.41580729236E+01
3.19657528764E+09,-2.40846546769E+01
3.19701250625E+09,-2.40082263483E+01
3.19744972486E+09,-2.39323043634E+01
3.19788694347E+09,-2.38580707370E+01
3.19832416208E+09,-2.37745419681E+01
3.19876138069E+09,-2.37023621309E+01
3.19919859930E+09,-2.36270307355E+01
3.19963581791E+09,-2.35524035970E+01
3.20007303652E+09,-2.34801771936E+01
3.20051025513E+09,-2.34019966703E+01
3.20094747374E+09,-2.33254006196E+01
3.20138469235E+09,-2.32506698046E+01
3.20182191096E+09,-2.31755955194E+01
3.20225912956E+09,-2.31017948009E+01
3.20269634817E+09,-2.30335711799E+01
3.20313356678E+09,-2.29601876511E+01
3.20357078539E+09,-2.28830472030E+01
3.20400800400E+09,-2.28079404389E+01
3.20444522261E+09,-2.27357852838E+01
3.20488244122E+09,-2.26644798543E+01
3.20531965983E+09,-2.25952042705E+01
3.20575687844E+09,-2.25253539534E+01
3.20619409705E+09,-2.24499182928E+01
3.20663131566E+09,-2.23763823786E+01
3.20706853427E+09,-2.23033547380E+01
3.20750575288E+09,-2.22273609055E+01
3.20794297149E+09,-2.21621474363E+01
3.20838019010E+09,-2.20891066770E+01
3.20881740870E+09,-2.20212120451E+01
3.20925462731E+09,-2.19505424684E+01
3.20969184592E+09,-2.18795988890E+01
3.21012906453E+09,-2.18058780410E+01
3.21056628314E+09,-2.17355235490E+01
3.21100350175E+09,-2.16668861826E+01
3.21144072036E+09,-2.15989194017E+01
3.21187793897E+09,-2.15285626081E+01
3.21231515758E+09,-2.14582630594E+01
3.21275237619E+09,-2.13859084909E+01
3.21318959480E+09,-2.13145393828E+01
3.21362681341E+09,-2.12456261319E+01
3.21406403202E+09,-2.11770053727E+01
3.21450125063E+09,-2.11103206919E+01
3.21493846923E+09,-2.10429247991E+01
3.21537568784E+09,-2.09737565022E+01
3.21581290645E+09,-2.08999835671E+01
3.21625012506E+09,-2.08306693820E+01
3.21668734367E+09,-2.07647359725E+01
3.21712456228E+09,-2.06984078194E+01
3.21756178089E+09,-2.06306791782E+01
3.21799899950E+09,-2.05592326779E+01
3.21843621811E+09,-2.04907954271E+01
3.21887343672E+09,-2.04251037063E+01
3.21931065533E+09,-2.03529587185E+01
3.21974787394E+09,-2.02869952082E+01
3.22018509255E+09,-2.02133512996E+01
3.22062231116E+09,-2.01512007486E+01
3.22105952976E+09,-2.00814886272E+01
3.22149674837E+09,-2.00114085109E+01
3.22193396698E+09,-1.99408592264E+01
3.22237118559E+09,-1.98721554921E+01
3.22280840420E+09,-1.98062237413E+01
3.22324562281E+09,-1.97385573434E+01
3.22368284142E+09,-1.96729074497E+01
3.22412006003E+09,-1.96056538006E+01
3.22455727864E+09,-1.95373826659E+01
3.22499449725E+09,-1.94664359064E+01
3.22543171586E+09,-1.94023601660E+01
3.22586893447E+09,-1.93311730835E+01
3.22630615308E+09,-1.92643494495E+01
3.22674337169E+09,-1.91974864618E+01
3.22718059030E+09,-1.91283335008E+01
3.22761780890E+09,-1.90582269452E+01
3.22805502751E+09,-1.89871528434E+01
3.22849224612E+09,-1.89195585483E+01
3.22892946473E+09,-1.88529513791E+01
3.22936668334E+09,-1.87844738709E+01
3.22980390195E+09,-1.87198086123E+01
3.23024112056E+09,-1.86504999402E+01
3.23067833917E+09,-1.85838031440E+01
3.23111555778E+09,-1.85136764390E+01
3.23155277639E+09,-1.84477056781E+01
3.23198999500E+09,-1.83803894869E+01
3.23242721361E+09,-1.83166795295E+01
3.23286443222E+09,-1.82489720184E+01
3.23330165083E+09,-1.81848454331E+01
3.23373886943E+09,-1.81161964244E+01
3.23417608804E+09,-1.80500042846E+01
3.23461330665E+09,-1.79847984746E+01
3.23505052526E+09,-1.79216888967E+01
3.23548774387E+09,-1.78620557332E+01
3.23592496248E+09,-1.77985747345E+01
3.23636218109E+09,-1.77390504584E+01
3.23679939970E+09,-1.76768314765E+01
3.23723661831E+09,-1.76174735695E+01
3.23767383692E+09,-1.75573772924E+01
3.23811105553E+09,-1.74996283969E+01
3.23854827414E+09,-1.74443928038E+01
3.23898549275E+09,-1.73914957226E+01
3.23942271136E+09,-1.73372736811E+01
3.23985992996E+09,-1.72805118918E+01
3.24029714857E+09,-1.72281188435E+01
3.24073436718E+09,-1.71790504916E+01
3.24117158579E+09,-1.71338492950E+01
3.24160880440E+09,-1.70880535220E+01
3.24204602301E+09,-1.70459070808E+01
3.24248324162E+09,-1.70027991831E+01
3.24292046023E+09,-1.69612338382E+01
3.24335767884E+09,-1.69227485253E+01
3.24379489745E+09,-1.68856448197E+01
3.24423211606E+09,-1.68508404343E+01
3.24466933467E+09,-1.68191474941E+01
3.24510655328E+09,-1.67896607246E+01
3.24554377189E+09,-1.67623968353E+01
3.24598099050E+09,-1.67332694799E+01
3.24641820910E+09,-1.67096348089E+01
3.24685542771E+09,-1.66887342327E+01
3.24729264632E+09,-1.66734619551E+01
3.24772986493E+09,-1.66629793368E+01
3.24816708354E+09,-1.66510987402E+01
3.24860430215E+09,-1.66434735200E+01
3.24904152076E+09,-1.66367763194E+01
3.24947873937E+09,-1.66327923827E+01
3.24991595798E+09,-1.66300926908E+01
3.25035317659E+09,-1.66328027781E+01
3.25079039520E+09,-1.66423790376E+01
3.25122761381E+09,-1.66494402506E+01
3.25166483242E+09,-1.66590102370E+01
3.25210205103E+09,-1.66693142850E+01
3.25253926963E+09,-1.66865457598E+01
3.25297648824E+09,-1.67053387086E+01
3.25341370685E+09,-1.67316647484E+01
3.25385092546E+09,-1.67590534990E+01
3.25428814407E+09,-1.67905015415E+01
3.25472536268E+09,-1.68202221853E+01
3.25516258129E+09,-1.68501806459E+01
3.25559979990E+09,-1.68901045658E+01
3.25603701851E+09,-1.69251212608E+01
3.25647423712E+09,-1.69654824253E+01
3.25691145573E+09,-1.70123196634E+01
3.25734867434E+09,-1.70573929978E+01
3.25778589295E+09,-1.71033927549E+01
3.25822311156E+09,-1.71515518783E+01
3.25866033017E+09,-1.72027732049E+01
3.25909754877E+09,-1.72558284862E+01
3.25953476738E+09,-1.73133039141E+01
3.25997198599E+09,-1.73740995750E+01
3.26040920460E+09,-1.74344919012E+01
3.26084642321E+09,-1.74920030406E+01
3.26128364182E+09,-1.75536783937E+01
3.26172086043E+09,-1.76137964425E+01
3.26215807904E+09,-1.76779483993E+01
3.26259529765E+09,-1.77446087923E+01
3.26303251626E+09,-1.78139715722E+01
3.26346973487E+09,-1.78804989517E+01
3.26390695348E+09,-1.79453960381E+01
3.26434417209E+09,-1.80129430946E+01
3.26478139070E+09,-1.80810924919E+01
3.26521860930E+09,-1.81533812251E+01
3.26565582791E+09,-1.82270059042E+01
3.26609304652E+09,-1.82995256423E+01
3.26653026513E+09,-1.83713719148E+01
3.26696748374E+09,-1.84442644412E+01
3.26740470235E+09,-1.85164182742E+01
3.26784192096E+09,-1.85852464810E+01
3.26827913957E+09,-1.86621674865E+01
3.26871635818E+09,-1.87365759521E+01
3.26915357679E+09,-1.88101731056E+01
3.26959079540E+09,-1.88831256977E+01
3.27002801401E+09,-1.89562109897E+01
3.27046523262E+09,-1.90289133756E+01
3.27090245123E+09,-1.91036182764E+01
3.27133966983E+09,-1.91765781021E+01
3.27177688844E+09,-1.92539522220E+01
3.27221410705E+09,-1.93281900389E+01
3.27265132566E+09,-1.93996691328E+01
3.27308854427E+09,-1.94746938545E+01
3.27352576288E+09,-1.95440058290E+01
3.27396298149E+09,-1.96191572444E+01
3.27440020010E+09,-1.96942297231E+01
3.27483741871E+09,-1.97672849567E+01
3.27527463732E+09,-1.98395104461E+01
3.27571185593E+09,-1.99129738548E+01
3.27614907454E+09,-1.99812537744E+01
3.27658629315E+09,-2.00505803119E+01
3.27702351176E+09,-2.01224107007E+01
3.27746073037E+09,-2.01954224556E+01
3.27789794897E+09,-2.02660916871E+01
3.27833516758E+09,-2.03384902350E+01
3.27877238619E+09,-2.04066608428E+01
3.27920960480E+09,-2.04773043858E+01
3.27964682341E+09,-2.05401220091E+01
3.28008404202E+09,-2.06103576210E+01
3.28052126063E+09,-2.06817330213E+01
3.28095847924E+09,-2.07477026403E+01
3.28139569785E+09,-2.08143281385E+01
3.28183291646E+09,-2.08810904171E+01
3.28227013507E+09,-2.09479535591E+01
3.28270735368E+09,-2.10099993719E+01
3.28314457229E+09,-2.10763035505E+01
3.28358179090E+09,-2.11429135141E+01
3.28401900950E+09,-2.12077205794E+01
3.28445622811E+09,-2.12732103708E+01
3.28489344672E+09,-2.13351433848E+01
3.28533066533E+09,-2.13968375145E+01
3.28576788394E+09,-2.14605917333E+01
3.28620510255E+09,-2.15233846068E+01
3.28664232116E+09,-2.15867954112E+01
3.28707953977E+09,-2.16515670313E+01
3.28751675838E+09,-2.17113843305E+01
3.28795397699E+09,-2.17713007467E+01
3.28839119560E+09,-2.18283640791E+01
3.28882841421E+09,-2.18890588757E+01
3.28926563282E+09,-2.19455608103E+01
3.28970285143E+09,-2.20060413112E+01
3.29014007004E+09,-2.20670039600E+01
3.29057728864E+09,-2.21232247410E+01
3.29101450725E+09,-2.21830617687E+01
3.29145172586E+09,-2.22390656088E+01
3.29188894447E+09,-2.22939164835E+01
3.29232616308E+09,-2.23516804487E+01
3.29276338169E+09,-2.24094844440E+01
3.29320060030E+09,-2.24645834007E+01
3.29363781891E+09,-2.25209396783E+01
3.29407503752E+09,-2.25720595543E+01
3.29451225613E+09,-2.26247206717E+01
3.29494947474E+09,-2.26771735547E+01
3.29538669335E+09,-2.27322281873E+01
3.29582391196E+09,-2.27832720814E+01
3.29626113057E+09,-2.28383495492E+01
3.29669834917E+09,-2.28905665529E+01
3.29713556778E+09,-2.29426755395E+01
3.29757278639E+09,-2.29926540340E+01
3.29801000500E+09,-2.30439693575E+01
3.29844722361E+09,-2.30948557161E+01
3.29888444222E+09,-2.31446037463E+01
3.29932166083E+09,-2.31952494979E+01
3.29975887944E+09,-2.32462178183E+01
3.30019609805E+09,-2.32947967950E+01
3.30063331666E+09,-2.33374143283E+01
3.30107053527E+09,-2.33899248396E+01
3.30150775388E+09,-2.34377773894E+01
3.30194497249E+09,-2.34814370780E+01
3.30238219110E+09,-2.35338797076E+01
3.30281940970E+09,-2.35809567820E+01
3.30325662831E+09,-2.36228780934E+01
3.30369384692E+09,-2.36691619701E+01
3.30413106553E+09,-2.37140539138E+01
3.30456828414E+09,-2.37603373164E+01
3.30500550275E+09,-2.38054618367E+01
3.30544272136E+09,-2.38519462496E+01
3.30587993997E+09,-2.38911891410E+01
3.30631715858E+09,-2.39432955947E+01
3.30675437719E+09,-2.39854709884E+01
3.30719159580E+09,-2.40251092935E+01
3.30762881441E+09,-2.40694119232E+01
3.30806603302E+09,-2.41143303942E+01
3.30850325163E+09,-2.41541292129E+01
3.30894047024E+09,-2.41969987329E+01
3.30937768884E+09,-2.42439120502E+01
3.30981490745E+09,-2.42803473693E+01
3.31025212606E+09,-2.43203370702E+01
3.31068934467E+09,-2.43579069455E+01
3.31112656328E+09,-2.44022074486E+01
3.31156378189E+09,-2.44379245843E+01
3.31200100050E+09,-2.44767544121E+01
3.31243821911E+09,-2.45137768205E+01
3.31287543772E+09,-2.45553335874E+01
3.31331265633E+09,-2.45955761769E+01
3.31374987494E+09,-2.46294615713E+01
3.31418709355E+09,-2.46658035528E+01
3.31462431216E+09,-2.47098046867E+01
3.31506153077E+09,-2.47406274342E+01
3.31549874937E+09,-2.47784630398E+01
3.31593596798E+09,-2.48199284594E+01
3.31637318659E+09,-2.48527808175E+01
3.31681040520E+09,-2.48886233057E+01
3.31724762381E+09,-2.49239557356E+01
3.31768484242E+09,-2.49603096783E+01
3.31812206103E+09,-2.49987642195E+01
3.31855927964E+09,-2.50345132029E+01
3.31899649825E+09,-2.50666613297E+01
3.31943371686E+09,-2.50987597806E+01
3.31987093547E+09,-2.51338084314E+01
3.32030815408E+09,-2.51637278999E+01
3.32074537269E+09,-2.51968441067E+01
3.32118259130E+09,-2.52356322872E+01
3.32161980990E+09,-2.52631932353E+01
3.32205702851E+09,-2.52955419851E+01
3.32249424712E+09,-2.53307613995E+01
3.32293146573E+09,-2.53596782001E+01
3.32336868434E+09,-2.53904961166E+01
3.32380590295E+09,-2.54241854315E+01
3.32424312156E+09,-2.54506121050E+01
3.32468034017E+09,-2.54834785811E+01
3.32511755878E+09,-2.55112981568E+01
3.32555477739E+09,-2.55430335369E+01
3.32599199600E+09,-2.55772821329E+01
3.32642921461E+09,-2.56056098630E+01
3.32686643322E+09,-2.56347277132E+01
3.32730365183E+09,-2.56624612965E+01
3.32774087044E+09,-2.56916866631E+01
3.32817808904E+09,-2.57220304909E+01
3.32861530765E+09,-2.57466675179E+01
3.32905252626E+09,-2.57759691701E+01
3.32948974487E+09,-2.58106043038E+01
3.32992696348E+09,-2.58367879521E+01
3.33036418209E+09,-2.58614724633E+01
3.33080140070E+09,-2.58939492341E+01
3.33123861931E+09,-2.59209770080E+01
3.33167583792E+09,-2.59486414471E+01
3.33211305653E+09,-2.59704622203E+01
3.33255027514E+09,-2.60005876633E+01
3.33298749375E+09,-2.60258344431E+01
3.33342471236E+09,-2.60579199513E+01
3.33386193097E+09,-2.60782816892E+01
3.33429914957E+09,-2.61062058204E+01
3.33473636818E+09,-2.61406670576E+01
3.33517358679E+09,-2.61632560789E+01
3.33561080540E+09,-2.61864462014E+01
3.33604802401E+09,-2.62230471297E+01
3.33648524262E+09,-2.62469000653E+01
3.33692246123E+09,-2.62650414005E+01
3.33735967984E+09,-2.62986438201E+01
3.33779689845E+09,-2.63247996936E+01
3.33823411706E+09,-2.63488869989E+01
3.33867133567E+09,-2.63772454717E+01
3.33910855428E+09,-2.64061869513E+01
3.33954577289E+09,-2.64264035925E+01
3.33998299150E+09,-2.64570437216E+01
3.34042021011E+09,-2.64811864337E+01
3.34085742871E+09,-2.65055689943E+01
3.34129464732E+09,-2.65340080640E+01
3.34173186593E+09,-2.65604267290E+01
3.34216908454E+09,-2.65850083672E+01
3.34260630315E+09,-2.66134467432E+01
3.34304352176E+09,-2.66445197758E+01
3.34348074037E+09,-2.66659835866E+01
3.34391795898E+09,-2.66970724352E+01
3.34435517759E+09,-2.67243960204E+01
3.34479239620E+09,-2.67519356205E+01
3.34522961481E+09,-2.67762699367E+01
3.34566683342E+09,-2.68026584746E+01
3.34610405203E+09,-2.68294505648E+01
3.34654127064E+09,-2.68520559702E+01
3.34697848924E+09,-2.68794532879E+01
3.34741570785E+09,-2.69107795072E+01
3.34785292646E+09,-2.69325126435E+01
3.34829014507E+09,-2.69669289535E+01
3.34872736368E+09,-2.69888255236E+01
3.34916458229E+09,-2.70142893250E+01
3.34960180090E+09,-2.70513771398E+01
3.35003901951E+09,-2.70787424171E+01
3.35047623812E+09,-2.71058489504E+01
3.35091345673E+09,-2.71380618209E+01
3.35135067534E+09,-2.71682389681E+01
3.35178789395E+09,-2.71960274408E+01
3.35222511256E+09,-2.72250082049E+01
3.35266233117E+09,-2.72555506702E+01
3.35309954977E+09,-2.72832646139E+01
3.35353676838E+09,-2.73188392775E+01
3.35397398699E+09,-2.73482071987E+01
3.35441120560E+09,-2.73711624561E+01
3.35484842421E+09,-2.74104739661E+01
3.35528564282E+09,-2.74348228016E+01
3.35572286143E+09,-2.74626751617E+01
3.35616008004E+09,-2.75001335181E+01
3.35659729865E+09,-2.75284215610E+01
3.35703451726E+09,-2.75568232916E+01
3.35747173587E+09,-2.75920107021E+01
3.35790895448E+09,-2.76296437848E+01
3.35834617309E+09,-2.76527824735E+01
3.35878339170E+09,-2.76883429911E+01
3.35922061031E+09,-2.77210643776E+01
3.35965782891E+09,-2.77523663493E+01
3.36009504752E+09,-2.77808420524E+01
3.36053226613E+09,-2.78166445620E+01
3.36096948474E+09,-2.78453757824E+01
3.36140670335E+09,-2.78868404574E+01
3.36184392196E+09,-2.79172485903E+01
3.36228114057E+09,-2.79517093654E+01
3.36271835918E+09,-2.79866554670E+01
3.36315557779E+09,-2.80212347973E+01
3.36359279640E+09,-2.80562810331E+01
3.36403001501E+09,-2.80912801706E+01
3.36446723362E+09,-2.81237817460E+01
3.36490445223E+09,-2.81592645412E+01
3.36534167084E+09,-2.81995945724E+01
3.36577888944E+09,-2.82332702536E+01
3.36621610805E+09,-2.82628413948E+01
3.36665332666E+09,-2.83023501511E+01
3.36709054527E+09,-2.83429261089E+01
3.36752776388E+09,-2.83663632249E+01
3.36796498249E+09,-2.84109055372E+01
3.36840220110E+09,-2.84485453496E+01
3.36883941971E+09,-2.84788127688E+01
3.36927663832E+09,-2.85207588644E+01
3.36971385693E+09,-2.85581597602E+01
3.37015107554E+09,-2.85960416666E+01
3.37058829415E+09,-2.86303553567E+01
3.37102551276E+09,-2.86687784495E+01
3.37146273137E+09,-2.87035075351E+01
3.37189994997E+09,-2.87326180867E+01
3.37233716858E+09,-2.87748423380E+01
3.37277438719E+09,-2.88118622064E+01
3.37321160580E+09,-2.88442443218E+01
3.37364882441E+09,-2.88814913584E+01
3.37408604302E+09,-2.89179916749E+01
3.37452326163E+09,-2.89559315818E+01
3.37496048024E+09,-2.89967349452E+01
3.37539769885E+09,-2.90269721082E+01
3.37583491746E+09,-2.90614040137E+01
3.37627213607E+09,-2.91007788803E+01
3.37670935468E+09,-2.91394170463E+01
3.37714657329E+09,-2.91643460295E+01
3.37758379190E+09,-2.92089553344E+01
3.37802101051E+09,-2.92447723739E+01
3.37845822911E+09,-2.92744447219E+01
3.37889544772E+09,-2.93116075512E+01
3.37933266633E+09,-2.93487210238E+01
3.37976988494E+09,-2.93825613432E+01
3.38020710355E+09,-2.94208603517E+01
3.38064432216E+09,-2.94594532496E+01
3.38108154077E+09,-2.94900284350E+01
3.38151875938E+09,-2.95284119507E+01
3.38195597799E+09,-2.95591881728E+01
3.38239319660E+09,-2.95864176277E+01
3.38283041521E+09,-2.96297299272E+01
3.38326763382E+09,-2.96607583362E+01
3.38370485243E+09,-2.96887880862E+01
3.38414207104E+09,-2.97320670517E+01
3.38457928964E+09,-2.97572925535E+01
3.38501650825E+09,-2.97847521089E+01
3.38545372686E+09,-2.98240115758E+01
3.38589094547E+09,-2.98609142021E+01
3.38632816408E+09,-2.98864980170E+01
3.38676538269E+09,-2.99201113395E+01
3.38720260130E+09,-2.99555561290E+01
3.38763981991E+09,-2.99750195654E+01
3.38807703852E+09,-3.00126040706E+01
3.38851425713E+09,-3.00488227985E+01
3.38895147574E+09,-3.00673848101E+01
3.38938869435E+09,-3.01096903053E+01
3.38982591296E+09,-3.01396642573E+01
3.39026313157E+09,-3.01588153850E+01
3.39070035018E+09,-3.01936199127E+01
3.39113756878E+09,-3.02232019195E+01
3.39157478739E+09,-3.02418577663E+01
3.39201200600E+09,-3.02818057751E+01
3.39244922461E+09,-3.03050939372E+01
3.39288644322E+09,-3.03293567851E+01
3.39332366183E+09,-3.03481786618E+01
3.39376088044E+09,-3.03795853710E+01
3.39419809905E+09,-3.04174419674E+01
3.39463531766E+09,-3.04262964555E+01
3.39507253627E+09,-3.04535164375E+01
3.39550975488E+09,-3.04782494842E+01
3.39594697349E+09,-3.05000591444E+01
3.39638419210E+09,-3.05219353727E+01
3.39682141071E+09,-3.05420882936E+01
3.39725862931E+09,-3.05736965382E+01
3.39769584792E+09,-3.05922822133E+01
3.39813306653E+09,-3.06072881023E+01
3.39857028514E+09,-3.06330005101E+01
3.39900750375E+09,-3.06546099824E+01
3.39944472236E+09,-3.06762263221E+01
3.39988194097E+09,-3.06931832684E+01
3.40031915958E+09,-3.07046155933E+01
3.40075637819E+09,-3.07354492789E+01
3.40119359680E+09,-3.07478977966E+01
3.40163081541E+09,-3.07694896047E+01
3.40206803402E+09,-3.07844670994E+01
3.40250525263E+09,-3.07998788586E+01
3.40294247124E+09,-3.08122228439E+01
3.40337968984E+09,-3.08344936500E+01
3.40381690845E+09,-3.08572303467E+01
3.40425412706E+09,-3.08626550502E+01
3.40469134567E+09,-3.08835716362E+01
3.40512856428E+09,-3.08906650482E+01
3.40556578289E+09,-3.08966571951E+01
3.40600300150E+09,-3.09178692379E+01
