! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 13.10.2023 11:21:34
! Stimulus(Гц),    S21(дБ)
5.51740070035E+09,-9.15503035320E-02
5.51925062531E+09,-1.02425151492E-01
5.52110055028E+09,-1.02110313042E-01
5.52295047524E+09,-8.75134575022E-02
5.52480040020E+09,-7.16534836778E-02
5.52665032516E+09,-6.54676161228E-02
5.52850025013E+09,-5.09150029583E-02
5.53035017509E+09,-3.56057278452E-02
5.53220010005E+09,-1.86837546499E-02
5.53405002501E+09,-3.84950191185E-03
5.53589994997E+09,+1.00105619072E-02
5.53774987494E+09,+3.51125102845E-02
5.53959979990E+09,+5.55768115110E-02
5.54144972486E+09,+7.42408315794E-02
5.54329964982E+09,+1.01549180900E-01
5.54514957479E+09,+1.27773527676E-01
5.54699949975E+09,+1.53554338532E-01
5.54884942471E+09,+1.79690936903E-01
5.55069934967E+09,+2.08145065605E-01
5.55254927464E+09,+2.35736873403E-01
5.55439919960E+09,+2.61597858386E-01
5.55624912456E+09,+2.86157763975E-01
5.55809904952E+09,+3.13152304859E-01
5.55994897449E+09,+3.31006473258E-01
5.56179889945E+09,+3.12964031552E-01
5.56364882441E+09,+2.94381504435E-01
5.56549874937E+09,+2.72183441793E-01
5.56734867434E+09,+2.44342910214E-01
5.56919859930E+09,+2.16400454485E-01
5.57104852426E+09,+1.91018554261E-01
5.57289844922E+09,+1.58124578667E-01
5.57474837419E+09,+1.30878101443E-01
5.57659829915E+09,+1.06116602769E-01
5.57844822411E+09,+7.90066633819E-02
5.58029814907E+09,+5.04154274926E-02
5.58214807404E+09,+2.92852644951E-02
5.58399799900E+09,+1.23989639040E-02
5.58584792396E+09,-4.87902796315E-03
5.58769784892E+09,-1.88411391429E-02
5.58954777389E+09,-2.58255924723E-02
5.59139769885E+09,-3.33784206221E-02
5.59324762381E+09,-3.83738907363E-02
5.59509754877E+09,-3.65569150323E-02
5.59694747374E+09,-3.50441044486E-02
5.59879739870E+09,-2.90161106683E-02
5.60064732366E+09,-2.54537698320E-02
5.60249724862E+09,-5.37947542364E-03
5.60434717359E+09,+5.26615776248E-03
5.60619709855E+09,+1.62562629631E-02
5.60804702351E+09,+3.24900936952E-02
5.60989694847E+09,+4.02644610936E-02
5.61174687344E+09,+4.46485115507E-02
5.61359679840E+09,+4.72589224838E-02
5.61544672336E+09,+5.18326916942E-02
5.61729664832E+09,+4.46412274498E-02
5.61914657329E+09,+3.89469530905E-02
5.62099649825E+09,+3.70335310222E-02
5.62284642321E+09,+2.93654565670E-02
5.62469634817E+09,+1.92196544963E-02
5.62654627314E+09,+8.26726286855E-03
5.62839619810E+09,+3.16434983328E-03
5.63024612306E+09,-6.89950493718E-03
5.63209604802E+09,-1.28407745547E-02
5.63394597299E+09,-1.58110733483E-02
5.63579589795E+09,-1.97912545786E-02
5.63764582291E+09,-2.50377467016E-02
5.63949574787E+09,-2.47122166471E-02
5.64134567284E+09,-5.94204360750E-03
5.64319559780E+09,+9.78865791029E-03
5.64504552276E+09,+3.25151252479E-02
5.64689544772E+09,+5.77123279714E-02
5.64874537269E+09,+7.83970606275E-02
5.65059529765E+09,+9.55267847963E-02
5.65244522261E+09,+1.18377059554E-01
5.65429514757E+09,+1.40840592019E-01
5.65614507254E+09,+1.59641627398E-01
5.65799499750E+09,+1.78196896275E-01
5.65984492246E+09,+2.00575349692E-01
5.66169484742E+09,+2.14953820825E-01
5.66354477239E+09,+2.30698218369E-01
5.66539469735E+09,+2.53207961348E-01
5.66724462231E+09,+2.71098725773E-01
5.66909454727E+09,+2.88524816261E-01
5.67094447224E+09,+3.07843058697E-01
5.67279439720E+09,+3.30847486327E-01
5.67464432216E+09,+3.48807776932E-01
5.67649424712E+09,+3.69296654203E-01
5.67834417209E+09,+3.95598143291E-01
5.68019409705E+09,+4.13387433820E-01
5.68204402201E+09,+4.02820163552E-01
5.68389394697E+09,+3.92152721260E-01
5.68574387194E+09,+3.82591942028E-01
5.68759379690E+09,+3.67904199932E-01
5.68944372186E+09,+3.57224872866E-01
5.69129364682E+09,+3.43189776298E-01
5.69314357179E+09,+3.23363038066E-01
5.69499349675E+09,+3.05136773266E-01
5.69684342171E+09,+2.84126328949E-01
5.69869334667E+09,+2.63465150343E-01
5.70054327164E+09,+2.38728866927E-01
5.70239319660E+09,+2.12704363036E-01
5.70424312156E+09,+1.94687766162E-01
5.70609304652E+09,+1.74259029106E-01
5.70794297149E+09,+1.54702974263E-01
5.70979289645E+09,+1.20668409829E-01
5.71164282141E+09,+1.12409454265E-01
5.71349274637E+09,+9.08269799859E-02
5.71534267134E+09,+6.72841271276E-02
5.71719259630E+09,+6.39310914991E-02
5.71904252126E+09,+4.76473744986E-02
5.72089244622E+09,+3.69204034501E-02
5.72274237119E+09,+5.50217388460E-02
5.72459229615E+09,+6.30833491681E-02
5.72644222111E+09,+6.27671422444E-02
5.72829214607E+09,+7.73334517536E-02
5.73014207104E+09,+8.56753374104E-02
5.73199199600E+09,+1.03118550859E-01
5.73384192096E+09,+1.10875358262E-01
5.73569184592E+09,+1.23575093140E-01
5.73754177089E+09,+1.36058473827E-01
5.73939169585E+09,+1.49323195902E-01
5.74124162081E+09,+1.45770244935E-01
5.74309154577E+09,+1.64073700308E-01
5.74494147074E+09,+1.68209670017E-01
5.74679139570E+09,+1.67691294209E-01
5.74864132066E+09,+1.85413264799E-01
5.75049124562E+09,+1.88611049956E-01
5.75234117059E+09,+1.83483138856E-01
5.75419109555E+09,+1.99173902409E-01
5.75604102051E+09,+2.02811813550E-01
5.75789094547E+09,+1.94264056139E-01
5.75974087044E+09,+2.03022102279E-01
5.76159079540E+09,+1.99969254819E-01
5.76344072036E+09,+2.09589492421E-01
5.76529064532E+09,+2.06567185217E-01
5.76714057029E+09,+2.09848956648E-01
5.76899049525E+09,+2.13390661649E-01
5.77084042021E+09,+2.05394403296E-01
5.77269034517E+09,+2.06273335872E-01
5.77454027014E+09,+2.20652732353E-01
5.77639019510E+09,+2.06982330608E-01
5.77824012006E+09,+2.08892702736E-01
5.78009004502E+09,+2.20221544692E-01
5.78193996998E+09,+2.19857566973E-01
5.78378989495E+09,+2.11511544906E-01
5.78563981991E+09,+2.23966644347E-01
5.78748974487E+09,+2.11877019711E-01
5.78933966983E+09,+2.14089566093E-01
5.79118959480E+09,+2.28071900289E-01
5.79303951976E+09,+2.27044643774E-01
5.79488944472E+09,+2.23922003952E-01
5.79673936968E+09,+2.34723950379E-01
5.79858929465E+09,+2.39173986894E-01
5.80043921961E+09,+2.31600119738E-01
5.80228914457E+09,+2.32865079860E-01
5.80413906953E+09,+2.28764373272E-01
5.80598899450E+09,+2.36102439234E-01
5.80783891946E+09,+2.29011551341E-01
5.80968884442E+09,+2.27619699395E-01
5.81153876938E+09,+2.28826901056E-01
5.81338869435E+09,+2.17132374725E-01
5.81523861931E+09,+2.15733256797E-01
5.81708854427E+09,+2.25298881805E-01
5.81893846923E+09,+2.07341622246E-01
5.82078839420E+09,+2.05383795876E-01
5.82263831916E+09,+2.13933539636E-01
5.82448824412E+09,+1.98534268873E-01
5.82633816908E+09,+1.99416646481E-01
5.82818809405E+09,+1.94014150730E-01
5.83003801901E+09,+1.86458870878E-01
5.83188794397E+09,+1.77984283816E-01
5.83373786893E+09,+1.75147999282E-01
5.83558779390E+09,+1.63465596606E-01
5.83743771886E+09,+1.64767593520E-01
5.83928764382E+09,+1.51114108700E-01
5.84113756878E+09,+1.45401142204E-01
5.84298749375E+09,+1.39878909538E-01
5.84483741871E+09,+1.22314071454E-01
5.84668734367E+09,+1.19276841265E-01
5.84853726863E+09,+1.09566525004E-01
5.85038719360E+09,+1.03030657469E-01
5.85223711856E+09,+8.45995067934E-02
5.85408704352E+09,+8.10613194088E-02
5.85593696848E+09,+6.94673006368E-02
5.85778689345E+09,+5.17975313928E-02
5.85963681841E+09,+4.04950271861E-02
5.86148674337E+09,+2.71889859463E-02
5.86333666833E+09,+2.64105941962E-02
5.86518659330E+09,+8.83693646373E-03
5.86703651826E+09,+6.29087007322E-04
5.86888644322E+09,-4.28193264253E-03
5.87073636818E+09,-2.28555545757E-02
5.87258629315E+09,-3.11712404156E-02
5.87443621811E+09,-3.51837367181E-02
5.87628614307E+09,-4.52271116352E-02
5.87813606803E+09,-3.57180482417E-02
5.87998599300E+09,-5.15706443250E-02
5.88183591796E+09,-3.81134938421E-02
5.88368584292E+09,-3.02331493008E-02
5.88553576788E+09,-2.76475308363E-02
5.88738569285E+09,-1.52861582846E-02
5.88923561781E+09,-8.63372358262E-03
5.89108554277E+09,+1.63773486051E-02
5.89293546773E+09,+1.90018812357E-02
5.89478539270E+09,+3.45082451372E-02
5.89663531766E+09,+5.67769465291E-02
5.89848524262E+09,+6.80293695688E-02
5.90033516758E+09,+8.60235780358E-02
5.90218509255E+09,+8.63646840907E-02
5.90403501751E+09,+1.10397944939E-01
5.90588494247E+09,+1.15245914830E-01
5.90773486743E+09,+1.28161937165E-01
5.90958479240E+09,+1.44736312811E-01
5.91143471736E+09,+1.46715315174E-01
5.91328464232E+09,+1.51217758901E-01
5.91513456728E+09,+1.65524606515E-01
5.91698449225E+09,+1.58422612425E-01
5.91883441721E+09,+1.64431427783E-01
5.92068434217E+09,+1.73218502469E-01
5.92253426713E+09,+1.78720104426E-01
5.92438419210E+09,+1.73681819645E-01
5.92623411706E+09,+1.65219322296E-01
5.92808404202E+09,+1.74975959599E-01
5.92993396698E+09,+1.72118681123E-01
5.93178389195E+09,+1.65915505812E-01
5.93363381691E+09,+1.56255910713E-01
5.93548374187E+09,+1.55926168593E-01
5.93733366683E+09,+1.56864216062E-01
5.93918359180E+09,+1.43107698035E-01
5.94103351676E+09,+1.50041148184E-01
5.94288344172E+09,+1.44267303993E-01
5.94473336668E+09,+1.28668449707E-01
5.94658329165E+09,+1.29460603947E-01
5.94843321661E+09,+1.08867494602E-01
5.95028314157E+09,+1.09359324669E-01
5.95213306653E+09,+9.56295401052E-02
5.95398299150E+09,+8.91622635215E-02
5.95583291646E+09,+8.71753589524E-02
5.95768284142E+09,+7.44073553974E-02
5.95953276638E+09,+7.79025241374E-02
5.96138269135E+09,+6.40323397271E-02
5.96323261631E+09,+7.09584643907E-02
5.96508254127E+09,+7.21654955978E-02
5.96693246623E+09,+6.86067027594E-02
5.96878239120E+09,+8.11920360253E-02
5.97063231616E+09,+8.36549236455E-02
5.97248224112E+09,+1.05978301129E-01
5.97433216608E+09,+1.09897201838E-01
5.97618209105E+09,+1.25023974281E-01
5.97803201601E+09,+1.46906592995E-01
5.97988194097E+09,+1.54717300505E-01
5.98173186593E+09,+1.73422492899E-01
5.98358179090E+09,+1.70433986037E-01
5.98543171586E+09,+1.90172943834E-01
5.98728164082E+09,+1.90017267299E-01
5.98913156578E+09,+1.96585057383E-01
5.99098149075E+09,+2.02644725525E-01
5.99283141571E+09,+1.96310635099E-01
5.99468134067E+09,+1.83063991507E-01
5.99653126563E+09,+1.81978052684E-01
5.99838119060E+09,+1.73935217757E-01
6.00023111556E+09,+1.68726893513E-01
6.00208104052E+09,+1.52368710990E-01
6.00393096548E+09,+1.37747147710E-01
6.00578089045E+09,+1.28079289545E-01
6.00763081541E+09,+1.15559425932E-01
6.00948074037E+09,+1.12475756206E-01
6.01133066533E+09,+1.08800018083E-01
6.01318059030E+09,+9.46888316739E-02
6.01503051526E+09,+1.03925499011E-01
6.01688044022E+09,+1.00499482768E-01
6.01873036518E+09,+9.65192644620E-02
6.02058029015E+09,+9.07891564320E-02
6.02243021511E+09,+9.96980209242E-02
6.02428014007E+09,+8.96214009268E-02
6.02613006503E+09,+9.04143581493E-02
6.02797998999E+09,+9.01400099559E-02
6.02982991496E+09,+8.35396415652E-02
6.03167983992E+09,+7.87149196402E-02
6.03352976488E+09,+6.70679044978E-02
6.03537968984E+09,+5.88255074189E-02
6.03722961481E+09,+3.47076192238E-02
6.03907953977E+09,+3.19487171699E-02
6.04092946473E+09,+1.30325002467E-02
6.04277938969E+09,+5.55058025237E-03
6.04462931466E+09,+2.67434226018E-03
6.04647923962E+09,-1.10914531673E-02
6.04832916458E+09,-8.68108765828E-03
6.05017908954E+09,-1.23662418084E-02
6.05202901451E+09,-1.82976642509E-02
6.05387893947E+09,-1.50680826521E-02
6.05572886443E+09,-1.14560232358E-02
6.05757878939E+09,+1.21154520515E-03
6.05942871436E+09,+5.78592684903E-03
6.06127863932E+09,+2.93877777590E-02
6.06312856428E+09,+3.18226864182E-02
6.06497848924E+09,+4.91604745247E-02
6.06682841421E+09,+6.12235074768E-02
6.06867833917E+09,+6.44455081728E-02
6.07052826413E+09,+8.27710740148E-02
6.07237818909E+09,+8.67363591024E-02
6.07422811406E+09,+8.85869680213E-02
6.07607803902E+09,+9.79466570454E-02
6.07792796398E+09,+9.45687035063E-02
6.07977788894E+09,+9.06941259523E-02
6.08162781391E+09,+7.50422262540E-02
6.08347773887E+09,+6.42903148919E-02
6.08532766383E+09,+3.41220550591E-02
6.08717758879E+09,+2.45894801987E-02
6.08902751376E+09,-1.12167848002E-03
6.09087743872E+09,-2.27510296389E-02
6.09272736368E+09,-3.88998501518E-02
6.09457728864E+09,-5.79114326351E-02
6.09642721361E+09,-7.96374379949E-02
6.09827713857E+09,-1.04503344416E-01
6.10012706353E+09,-1.09083194114E-01
6.10197698849E+09,-1.34155105692E-01
6.10382691346E+09,-1.43254086107E-01
6.10567683842E+09,-1.46547812771E-01
6.10752676338E+09,-1.57678188975E-01
6.10937668834E+09,-1.46315979815E-01
6.11122661331E+09,-1.56279440007E-01
6.11307653827E+09,-1.46527300530E-01
6.11492646323E+09,-1.38887789096E-01
6.11677638819E+09,-1.35740294121E-01
6.11862631316E+09,-1.24400977946E-01
6.12047623812E+09,-1.09253565058E-01
6.12232616308E+09,-8.88434568887E-02
6.12417608804E+09,-8.49253723693E-02
6.12602601301E+09,-5.75567005480E-02
6.12787593797E+09,-4.19053212980E-02
6.12972586293E+09,-2.87948941638E-02
6.13157578789E+09,-5.94015165376E-03
6.13342571286E+09,-4.71251489752E-04
6.13527563782E+09,+2.68017407772E-02
6.13712556278E+09,+3.66544914470E-02
6.13897548774E+09,+5.09523249174E-02
6.14082541271E+09,+6.89489002995E-02
6.14267533767E+09,+8.09331445360E-02
6.14452526263E+09,+8.60166159714E-02
6.14637518759E+09,+8.98732338433E-02
6.14822511256E+09,+9.52150191966E-02
6.15007503752E+09,+1.00715685900E-01
6.15192496248E+09,+9.88757638771E-02
6.15377488744E+09,+9.55196888961E-02
6.15562481241E+09,+9.08256600096E-02
6.15747473737E+09,+7.94757108802E-02
6.15932466233E+09,+6.71554618569E-02
6.16117458729E+09,+7.50237629865E-02
6.16302451226E+09,+6.87376125245E-02
6.16487443722E+09,+7.03060040691E-02
6.16672436218E+09,+7.23788380792E-02
6.16857428714E+09,+7.55434180503E-02
6.17042421211E+09,+7.31509215426E-02
6.17227413707E+09,+8.28218641690E-02
6.17412406203E+09,+7.29231534266E-02
6.17597398699E+09,+7.86822448883E-02
6.17782391196E+09,+7.80171542003E-02
6.17967383692E+09,+7.56363903090E-02
6.18152376188E+09,+7.23277186838E-02
6.18337368684E+09,+7.81025116418E-02
6.18522361181E+09,+6.89000191265E-02
6.18707353677E+09,+7.44723392678E-02
6.18892346173E+09,+7.70741052377E-02
6.19077338669E+09,+8.11103563107E-02
6.19262331166E+09,+8.71141527880E-02
6.19447323662E+09,+9.50641122910E-02
6.19632316158E+09,+9.85055269357E-02
6.19817308654E+09,+1.12852300476E-01
6.20002301151E+09,+1.30224717149E-01
6.20187293647E+09,+1.30491488501E-01
6.20372286143E+09,+1.39922467853E-01
6.20557278639E+09,+1.47327501016E-01
6.20742271136E+09,+1.63569661951E-01
6.20927263632E+09,+1.76124574367E-01
6.21112256128E+09,+1.78165351899E-01
6.21297248624E+09,+1.97456398408E-01
6.21482241121E+09,+1.92771192814E-01
6.21667233617E+09,+1.94801121955E-01
6.21852226113E+09,+1.93126622523E-01
6.22037218609E+09,+1.84837975152E-01
6.22222211106E+09,+1.80595986180E-01
6.22407203602E+09,+1.53098011238E-01
6.22592196098E+09,+1.39922528594E-01
6.22777188594E+09,+1.08489208500E-01
6.22962181091E+09,+7.71960754026E-02
6.23147173587E+09,+4.77748537919E-02
6.23332166083E+09,+8.72722521562E-03
6.23517158579E+09,-1.59574818064E-02
6.23702151076E+09,-5.48861415268E-02
6.23887143572E+09,-8.42118105231E-02
6.24072136068E+09,-1.06881967158E-01
6.24257128564E+09,-1.31123390454E-01
6.24442121061E+09,-1.50743273359E-01
6.24627113557E+09,-1.71582530241E-01
6.24812106053E+09,-1.76584273562E-01
6.24997098549E+09,-1.78383693295E-01
6.25182091046E+09,-1.83875389912E-01
6.25367083542E+09,-1.75077890254E-01
6.25552076038E+09,-1.64078189359E-01
6.25737068534E+09,-1.50963440601E-01
6.25922061031E+09,-1.33242206115E-01
6.26107053527E+09,-1.11974527851E-01
6.26292046023E+09,-1.03955169036E-01
6.26477038519E+09,-7.74021572254E-02
6.26662031016E+09,-6.36813518723E-02
6.26847023512E+09,-5.22589650419E-02
6.27032016008E+09,-4.24771226783E-02
6.27217008504E+09,-2.93937864907E-02
6.27402001001E+09,-3.38346650132E-02
6.27586993497E+09,-2.06848322040E-02
6.27771985993E+09,-1.98244639287E-02
6.27956978489E+09,-1.84626010701E-02
6.28141970985E+09,-8.39041595743E-03
6.28326963482E+09,+5.06855114425E-03
6.28511955978E+09,+9.02844479767E-03
6.28696948474E+09,+3.02915497684E-02
6.28881940970E+09,+3.92768252014E-02
6.29066933467E+09,+5.31052973255E-02
6.29251925963E+09,+6.88296439071E-02
6.29436918459E+09,+8.16520227716E-02
6.29621910955E+09,+9.77939230697E-02
6.29806903452E+09,+1.12400287364E-01
6.29991895948E+09,+1.23189514060E-01
6.30176888444E+09,+1.27791241799E-01
6.30361880940E+09,+1.37530847193E-01
6.30546873437E+09,+1.38850878250E-01
6.30731865933E+09,+1.32419927336E-01
6.30916858429E+09,+1.27824170725E-01
6.31101850925E+09,+1.20548438850E-01
6.31286843422E+09,+1.05612230840E-01
6.31471835918E+09,+8.81504171641E-02
6.31656828414E+09,+7.42392686046E-02
6.31841820910E+09,+5.13114773765E-02
6.32026813407E+09,+3.07741561212E-02
6.32211805903E+09,+1.24013708939E-02
6.32396798399E+09,-4.31394574883E-03
6.32581790895E+09,-2.76818749891E-02
6.32766783392E+09,-4.40663765619E-02
6.32951775888E+09,-4.84044585601E-02
6.33136768384E+09,-5.79446819860E-02
6.33321760880E+09,-5.89689231703E-02
6.33506753377E+09,-5.07769071229E-02
6.33691745873E+09,-4.23789015020E-02
6.33876738369E+09,-3.53445419404E-02
6.34061730865E+09,-2.20571113786E-02
6.34246723362E+09,+8.95131599866E-04
6.34431715858E+09,+1.70041581672E-02
6.34616708354E+09,+3.63924799863E-02
6.34801700850E+09,+6.28429020810E-02
6.34986693347E+09,+7.98534044992E-02
6.35171685843E+09,+9.99758828854E-02
6.35356678339E+09,+1.20699960556E-01
6.35541670835E+09,+1.41797359300E-01
6.35726663332E+09,+1.58363921626E-01
6.35911655828E+09,+1.70905378356E-01
6.36096648324E+09,+1.87843727527E-01
6.36281640820E+09,+1.91980064024E-01
6.36466633317E+09,+1.94127065955E-01
6.36651625813E+09,+2.02972297251E-01
6.36836618309E+09,+2.03706616374E-01
6.37021610805E+09,+2.01660702561E-01
6.37206603302E+09,+2.02248969640E-01
6.37391595798E+09,+2.06037621748E-01
6.37576588294E+09,+1.99541081715E-01
6.37761580790E+09,+1.96408897590E-01
6.37946573287E+09,+1.91910046767E-01
6.38131565783E+09,+1.88988835066E-01
6.38316558279E+09,+1.77732322683E-01
6.38501550775E+09,+1.66717574890E-01
6.38686543272E+09,+1.59313715718E-01
6.38871535768E+09,+1.41155049346E-01
6.39056528264E+09,+1.26799163463E-01
6.39241520760E+09,+1.16381068359E-01
6.39426513257E+09,+9.83674840414E-02
6.39611505753E+09,+8.00817638337E-02
6.39796498249E+09,+6.34707177398E-02
6.39981490745E+09,+5.17520208158E-02
6.40166483242E+09,+4.66308854503E-02
6.40351475738E+09,+4.36562223948E-02
6.40536468234E+09,+4.86317220967E-02
6.40721460730E+09,+4.73883562563E-02
6.40906453227E+09,+5.35218107546E-02
6.41091445723E+09,+5.72413405641E-02
6.41276438219E+09,+7.01585075259E-02
6.41461430715E+09,+7.36602909816E-02
6.41646423212E+09,+8.87213713621E-02
6.41831415708E+09,+1.05440895062E-01
6.42016408204E+09,+1.13770967429E-01
6.42201400700E+09,+1.27585439864E-01
6.42386393197E+09,+1.40164005962E-01
6.42571385693E+09,+1.55571488091E-01
6.42756378189E+09,+1.68343055715E-01
6.42941370685E+09,+1.76310158790E-01
6.43126363182E+09,+1.91315503461E-01
6.43311355678E+09,+1.95113689729E-01
6.43496348174E+09,+2.04876658333E-01
6.43681340670E+09,+2.13413195461E-01
6.43866333167E+09,+2.20812358770E-01
6.44051325663E+09,+2.22948617320E-01
6.44236318159E+09,+2.17031752940E-01
6.44421310655E+09,+2.19236546461E-01
6.44606303152E+09,+2.12398680332E-01
6.44791295648E+09,+2.08892333277E-01
6.44976288144E+09,+2.09514208788E-01
6.45161280640E+09,+2.00593148632E-01
6.45346273137E+09,+1.96365973627E-01
6.45531265633E+09,+1.91273582520E-01
6.45716258129E+09,+1.86719626539E-01
6.45901250625E+09,+1.75631705920E-01
6.46086243122E+09,+1.71956489554E-01
6.46271235618E+09,+1.60571962256E-01
6.46456228114E+09,+1.47705518427E-01
6.46641220610E+09,+1.34711143541E-01
6.46826213107E+09,+1.19803263473E-01
6.47011205603E+09,+1.11350872768E-01
6.47196198099E+09,+9.10514599227E-02
6.47381190595E+09,+7.82181909836E-02
6.47566183092E+09,+6.73783785437E-02
6.47751175588E+09,+4.83704571889E-02
6.47936168084E+09,+3.81636895378E-02
6.48121160580E+09,+3.29189817794E-02
6.48306153077E+09,+3.19008436144E-02
6.48491145573E+09,+2.91187625748E-02
6.48676138069E+09,+3.09225745597E-02
6.48861130565E+09,+4.06724984925E-02
6.49046123062E+09,+4.25563198804E-02
6.49231115558E+09,+5.36249153190E-02
6.49416108054E+09,+6.41305809557E-02
6.49601100550E+09,+7.64437200638E-02
6.49786093047E+09,+8.79371656810E-02
6.49971085543E+09,+9.64337225273E-02
6.50156078039E+09,+1.13303717470E-01
6.50341070535E+09,+1.19626102596E-01
6.50526063032E+09,+1.29921354036E-01
6.50711055528E+09,+1.43100923241E-01
6.50896048024E+09,+1.50603465317E-01
6.51081040520E+09,+1.51074183951E-01
6.51266033017E+09,+1.54676199221E-01
6.51451025513E+09,+1.60394003751E-01
6.51636018009E+09,+1.56364699181E-01
6.51821010505E+09,+1.60757417756E-01
6.52006003002E+09,+1.62188118987E-01
6.52190995498E+09,+1.64057683678E-01
6.52375987994E+09,+1.66250878535E-01
6.52560980490E+09,+1.71035340579E-01
6.52745972986E+09,+1.80887705633E-01
6.52930965483E+09,+1.81087922872E-01
6.53115957979E+09,+1.88719285364E-01
6.53300950475E+09,+1.94979633505E-01
6.53485942971E+09,+1.96503698885E-01
6.53670935468E+09,+2.01920957104E-01
6.53855927964E+09,+2.09587209805E-01
6.54040920460E+09,+2.13633535133E-01
6.54225912956E+09,+2.15041553754E-01
6.54410905453E+09,+2.13532120761E-01
6.54595897949E+09,+2.14550153852E-01
6.54780890445E+09,+2.06433434999E-01
6.54965882941E+09,+2.07736148360E-01
6.55150875438E+09,+1.99306577389E-01
6.55335867934E+09,+1.94561015676E-01
6.55520860430E+09,+1.82343390887E-01
6.55705852926E+09,+1.79050541218E-01
6.55890845423E+09,+1.69900578308E-01
6.56075837919E+09,+1.54186345111E-01
6.56260830415E+09,+1.38369544799E-01
6.56445822911E+09,+1.17325598180E-01
6.56630815408E+09,+9.84099616960E-02
6.56815807904E+09,+8.25504759359E-02
6.57000800400E+09,+7.08546256387E-02
6.57185792896E+09,+6.17359966632E-02
6.57370785393E+09,+4.75585695885E-02
6.57555777889E+09,+4.68153043685E-02
6.57740770385E+09,+3.98508984457E-02
6.57925762881E+09,+3.78711459443E-02
6.58110755378E+09,+3.34734423885E-02
6.58295747874E+09,+3.29092256622E-02
6.58480740370E+09,+3.59926874053E-02
6.58665732866E+09,+3.21626036932E-02
6.58850725363E+09,+3.56748117803E-02
6.59035717859E+09,+3.70115726348E-02
6.59220710355E+09,+3.20252610022E-02
6.59405702851E+09,+3.31719140724E-02
6.59590695348E+09,+3.58248217772E-02
6.59775687844E+09,+3.47344432014E-02
6.59960680340E+09,+3.31750685388E-02
6.60145672836E+09,+3.57123555674E-02
6.60330665333E+09,+4.54200008946E-02
6.60515657829E+09,+4.98588805324E-02
6.60700650325E+09,+5.70070711728E-02
6.60885642821E+09,+6.64265769826E-02
6.61070635318E+09,+7.17184929425E-02
6.61255627814E+09,+6.46901047158E-02
6.61440620310E+09,+8.04788728229E-02
6.61625612806E+09,+7.01830093816E-02
6.61810605303E+09,+7.38242082477E-02
6.61995597799E+09,+8.37374035697E-02
6.62180590295E+09,+8.76449923787E-02
6.62365582791E+09,+9.09743812588E-02
6.62550575288E+09,+7.97915091443E-02
6.62735567784E+09,+9.00259563500E-02
6.62920560280E+09,+9.02499970780E-02
6.63105552776E+09,+7.95645605459E-02
6.63290545273E+09,+7.96622604832E-02
6.63475537769E+09,+7.57430079546E-02
6.63660530265E+09,+8.85469717695E-02
6.63845522761E+09,+7.45122750861E-02
6.64030515258E+09,+9.05390393822E-02
6.64215507754E+09,+8.83041462238E-02
6.64400500250E+09,+8.20947595285E-02
6.64585492746E+09,+9.05534968087E-02
6.64770485243E+09,+8.41816817878E-02
6.64955477739E+09,+9.05552922330E-02
6.65140470235E+09,+8.98520161085E-02
6.65325462731E+09,+9.36246898236E-02
6.65510455228E+09,+1.04540462264E-01
6.65695447724E+09,+9.73729409240E-02
6.65880440220E+09,+1.07132911684E-01
6.66065432716E+09,+1.04578099086E-01
6.66250425213E+09,+1.11605797188E-01
6.66435417709E+09,+1.11232733918E-01
6.66620410205E+09,+1.05409439592E-01
6.66805402701E+09,+1.17761893020E-01
6.66990395198E+09,+1.13053373579E-01
6.67175387694E+09,+1.15939201527E-01
6.67360380190E+09,+1.12759003169E-01
6.67545372686E+09,+1.14909870799E-01
6.67730365183E+09,+1.11318020364E-01
6.67915357679E+09,+1.06905961399E-01
6.68100350175E+09,+1.05917534253E-01
6.68285342671E+09,+1.15871973073E-01
6.68470335168E+09,+1.04206931370E-01
6.68655327664E+09,+1.17020406537E-01
6.68840320160E+09,+1.17605302326E-01
6.69025312656E+09,+1.09328658626E-01
6.69210305153E+09,+1.05212294824E-01
6.69395297649E+09,+1.04231014367E-01
6.69580290145E+09,+1.12004008751E-01
6.69765282641E+09,+1.01639074184E-01
6.69950275138E+09,+1.01654123934E-01
6.70135267634E+09,+1.07564962498E-01
6.70320260130E+09,+1.10860439708E-01
6.70505252626E+09,+1.11777993252E-01
6.70690245123E+09,+9.98717321239E-02
6.70875237619E+09,+1.13785767461E-01
6.71060230115E+09,+1.14208461768E-01
6.71245222611E+09,+1.06856966245E-01
6.71430215108E+09,+1.09326649956E-01
6.71615207604E+09,+1.06858269212E-01
6.71800200100E+09,+1.22334840641E-01
6.71985192596E+09,+1.08939771418E-01
6.72170185093E+09,+1.25015600308E-01
6.72355177589E+09,+1.24729401184E-01
6.72540170085E+09,+1.16776959972E-01
6.72725162581E+09,+1.15266483820E-01
6.72910155078E+09,+1.07503406291E-01
6.73095147574E+09,+1.15074122987E-01
6.73280140070E+09,+9.53783654235E-02
6.73465132566E+09,+8.88023812040E-02
6.73650125063E+09,+8.96298691978E-02
6.73835117559E+09,+7.73318096160E-02
6.74020110055E+09,+7.16789537890E-02
6.74205102551E+09,+4.92408834173E-02
