! Planar, Obzor-804, 22140011, 22.4.2/3
! Date: 12.09.2023 19:48:33
! Stimulus(Гц),    S21(°)
4.73216681668E+09,-1.11249636934E+03
4.73254165417E+09,-1.11296761295E+03
4.73291649165E+09,-1.11343314415E+03
4.73329132913E+09,-1.11389638329E+03
4.73366616662E+09,-1.11436515104E+03
4.73404100410E+09,-1.11482157806E+03
4.73441584158E+09,-1.11527857218E+03
4.73479067907E+09,-1.11574204879E+03
4.73516551655E+09,-1.11618945786E+03
4.73554035404E+09,-1.11665252983E+03
4.73591519152E+09,-1.11710521193E+03
4.73629002900E+09,-1.11755955490E+03
4.73666486649E+09,-1.11800650669E+03
4.73703970397E+09,-1.11846536148E+03
4.73741454145E+09,-1.11890469691E+03
4.73778937894E+09,-1.11935321124E+03
4.73816421642E+09,-1.11980981859E+03
4.73853905391E+09,-1.12024877104E+03
4.73891389139E+09,-1.12069133094E+03
4.73928872887E+09,-1.12114430605E+03
4.73966356636E+09,-1.12158459862E+03
4.74003840384E+09,-1.12203204780E+03
4.74041324132E+09,-1.12247537805E+03
4.74078807881E+09,-1.12291307542E+03
4.74116291629E+09,-1.12335342334E+03
4.74153775378E+09,-1.12378981254E+03
4.74191259126E+09,-1.12423899150E+03
4.74228742874E+09,-1.12466565751E+03
4.74266226623E+09,-1.12511362610E+03
4.74303710371E+09,-1.12553965758E+03
4.74341194119E+09,-1.12598552410E+03
4.74378677868E+09,-1.12642827107E+03
4.74416161616E+09,-1.12685270495E+03
4.74453645365E+09,-1.12730620421E+03
4.74491129113E+09,-1.12772770820E+03
4.74528612861E+09,-1.12817114126E+03
4.74566096610E+09,-1.12860917244E+03
4.74603580358E+09,-1.12903611454E+03
4.74641064106E+09,-1.12949345058E+03
4.74678547855E+09,-1.12991719181E+03
4.74716031603E+09,-1.13035294131E+03
4.74753515352E+09,-1.13079353484E+03
4.74790999100E+09,-1.13123731604E+03
4.74828482848E+09,-1.13166911094E+03
4.74865966597E+09,-1.13210556456E+03
4.74903450345E+09,-1.13255414860E+03
4.74940934093E+09,-1.13298821990E+03
4.74978417842E+09,-1.13343253876E+03
4.75015901590E+09,-1.13387099778E+03
4.75053385339E+09,-1.13430207207E+03
4.75090869087E+09,-1.13475319183E+03
4.75128352835E+09,-1.13518746596E+03
4.75165836584E+09,-1.13562345750E+03
4.75203320332E+09,-1.13607993558E+03
4.75240804080E+09,-1.13652079562E+03
4.75278287829E+09,-1.13696488474E+03
4.75315771577E+09,-1.13741368166E+03
4.75353255326E+09,-1.13786465413E+03
4.75390739074E+09,-1.13831136903E+03
4.75428222822E+09,-1.13875914227E+03
4.75465706571E+09,-1.13920846381E+03
4.75503190319E+09,-1.13966631840E+03
4.75540674067E+09,-1.14011749100E+03
4.75578157816E+09,-1.14057370715E+03
4.75615641564E+09,-1.14102262321E+03
4.75653125313E+09,-1.14148273496E+03
4.75690609061E+09,-1.14193414966E+03
4.75728092809E+09,-1.14239427894E+03
4.75765576558E+09,-1.14285295821E+03
4.75803060306E+09,-1.14332241371E+03
4.75840544054E+09,-1.14377382443E+03
4.75878027803E+09,-1.14424121779E+03
4.75915511551E+09,-1.14469455064E+03
4.75952995300E+09,-1.14515800008E+03
4.75990479048E+09,-1.14562914780E+03
4.76027962796E+09,-1.14609768921E+03
4.76065446545E+09,-1.14656571422E+03
4.76102930293E+09,-1.14702933175E+03
4.76140414041E+09,-1.14750164713E+03
4.76177897790E+09,-1.14796698551E+03
4.76215381538E+09,-1.14843475715E+03
4.76252865287E+09,-1.14892037518E+03
4.76290349035E+09,-1.14939134447E+03
4.76327832783E+09,-1.14986720239E+03
4.76365316532E+09,-1.15034633529E+03
4.76402800280E+09,-1.15081601100E+03
4.76440284028E+09,-1.15128903381E+03
4.76477767777E+09,-1.15176811326E+03
4.76515251525E+09,-1.15225566174E+03
4.76552735274E+09,-1.15272154704E+03
4.76590219022E+09,-1.15320496137E+03
4.76627702770E+09,-1.15368964099E+03
4.76665186519E+09,-1.15417083217E+03
4.76702670267E+09,-1.15464661726E+03
4.76740154015E+09,-1.15512645188E+03
4.76777637764E+09,-1.15561647370E+03
4.76815121512E+09,-1.15609653711E+03
4.76852605261E+09,-1.15657392344E+03
4.76890089009E+09,-1.15706633580E+03
4.76927572757E+09,-1.15755010064E+03
4.76965056506E+09,-1.15803325061E+03
4.77002540254E+09,-1.15850612352E+03
4.77040024002E+09,-1.15899461040E+03
4.77077507751E+09,-1.15948013435E+03
4.77114991499E+09,-1.15995148208E+03
4.77152475248E+09,-1.16045233903E+03
4.77189958996E+09,-1.16092623263E+03
4.77227442744E+09,-1.16141212250E+03
4.77264926493E+09,-1.16189755123E+03
4.77302410241E+09,-1.16238336981E+03
4.77339893989E+09,-1.16286311375E+03
4.77377377738E+09,-1.16334252329E+03
4.77414861486E+09,-1.16383200183E+03
4.77452345235E+09,-1.16430798872E+03
4.77489828983E+09,-1.16478545152E+03
4.77527312731E+09,-1.16527506860E+03
4.77564796480E+09,-1.16575538139E+03
4.77602280228E+09,-1.16623033594E+03
4.77639763976E+09,-1.16671578288E+03
4.77677247725E+09,-1.16719107728E+03
4.77714731473E+09,-1.16767039318E+03
4.77752215222E+09,-1.16815374919E+03
4.77789698970E+09,-1.16862709563E+03
4.77827182718E+09,-1.16910588708E+03
4.77864666467E+09,-1.16958295860E+03
4.77902150215E+09,-1.17005882364E+03
4.77939633963E+09,-1.17053189279E+03
4.77977117712E+09,-1.17100704814E+03
4.78014601460E+09,-1.17148190923E+03
4.78052085209E+09,-1.17196971153E+03
4.78089568957E+09,-1.17241622277E+03
4.78127052705E+09,-1.17291059018E+03
4.78164536454E+09,-1.17336422674E+03
4.78202020202E+09,-1.17384637616E+03
4.78239503950E+09,-1.17431731869E+03
4.78276987699E+09,-1.17478519275E+03
4.78314471447E+09,-1.17525080939E+03
4.78351955196E+09,-1.17571981422E+03
4.78389438944E+09,-1.17618680444E+03
4.78426922692E+09,-1.17664420740E+03
4.78464406441E+09,-1.17710952655E+03
4.78501890189E+09,-1.17758658323E+03
4.78539373937E+09,-1.17805042673E+03
4.78576857686E+09,-1.17851402712E+03
4.78614341434E+09,-1.17897244912E+03
4.78651825183E+09,-1.17944236981E+03
4.78689308931E+09,-1.17989509573E+03
4.78726792679E+09,-1.18036837382E+03
4.78764276428E+09,-1.18082756442E+03
4.78801760176E+09,-1.18128446446E+03
4.78839243924E+09,-1.18174349354E+03
4.78876727673E+09,-1.18220490829E+03
4.78914211421E+09,-1.18265954562E+03
4.78951695170E+09,-1.18312055917E+03
4.78989178918E+09,-1.18357479236E+03
4.79026662666E+09,-1.18403572955E+03
4.79064146415E+09,-1.18449594303E+03
4.79101630163E+09,-1.18494541313E+03
4.79139113911E+09,-1.18540626644E+03
4.79176597660E+09,-1.18585610952E+03
4.79214081408E+09,-1.18631116059E+03
4.79251565157E+09,-1.18676620381E+03
4.79289048905E+09,-1.18721768271E+03
4.79326532653E+09,-1.18767762275E+03
4.79364016402E+09,-1.18812218481E+03
4.79401500150E+09,-1.18857868526E+03
4.79438983898E+09,-1.18901813624E+03
4.79476467647E+09,-1.18947291154E+03
4.79513951395E+09,-1.18993029503E+03
4.79551435144E+09,-1.19037423105E+03
4.79588918892E+09,-1.19082372264E+03
4.79626402640E+09,-1.19127966310E+03
4.79663886389E+09,-1.19171531172E+03
4.79701370137E+09,-1.19216025911E+03
4.79738853885E+09,-1.19261170711E+03
4.79776337634E+09,-1.19305422512E+03
4.79813821382E+09,-1.19349709595E+03
4.79851305131E+09,-1.19393972359E+03
4.79888788879E+09,-1.19438390277E+03
4.79926272627E+09,-1.19482405940E+03
4.79963756376E+09,-1.19526641441E+03
4.80001240124E+09,-1.19570447145E+03
4.80038723872E+09,-1.19614415907E+03
4.80076207621E+09,-1.19657506083E+03
4.80113691369E+09,-1.19701807116E+03
4.80151175118E+09,-1.19745193178E+03
4.80188658866E+09,-1.19788210913E+03
4.80226142614E+09,-1.19832782810E+03
4.80263626363E+09,-1.19875752562E+03
4.80301110111E+09,-1.19918682067E+03
4.80338593859E+09,-1.19961530411E+03
4.80376077608E+09,-1.20004114608E+03
4.80413561356E+09,-1.20048159451E+03
4.80451045105E+09,-1.20089849105E+03
4.80488528853E+09,-1.20132808296E+03
4.80526012601E+09,-1.20175311716E+03
4.80563496350E+09,-1.20217569380E+03
4.80600980098E+09,-1.20259519360E+03
4.80638463846E+09,-1.20301812304E+03
4.80675947595E+09,-1.20343450776E+03
4.80713431343E+09,-1.20385638709E+03
4.80750915092E+09,-1.20427263584E+03
4.80788398840E+09,-1.20468554092E+03
4.80825882588E+09,-1.20510427967E+03
4.80863366337E+09,-1.20552830783E+03
4.80900850085E+09,-1.20593430841E+03
4.80938333833E+09,-1.20634732193E+03
4.80975817582E+09,-1.20675703977E+03
4.81013301330E+09,-1.20717093320E+03
4.81050785079E+09,-1.20758339715E+03
4.81088268827E+09,-1.20798023076E+03
4.81125752575E+09,-1.20840236590E+03
4.81163236324E+09,-1.20880808099E+03
4.81200720072E+09,-1.20920718685E+03
4.81238203820E+09,-1.20961110425E+03
4.81275687569E+09,-1.21003090371E+03
4.81313171317E+09,-1.21042813880E+03
4.81350655066E+09,-1.21083066841E+03
4.81388138814E+09,-1.21123932144E+03
4.81425622562E+09,-1.21162485842E+03
4.81463106311E+09,-1.21203370048E+03
4.81500590059E+09,-1.21243108360E+03
4.81538073807E+09,-1.21284100847E+03
4.81575557556E+09,-1.21323847666E+03
4.81613041304E+09,-1.21363746800E+03
4.81650525053E+09,-1.21404089626E+03
4.81688008801E+09,-1.21443673594E+03
4.81725492549E+09,-1.21483799032E+03
4.81762976298E+09,-1.21523026120E+03
4.81800460046E+09,-1.21563386352E+03
4.81837943794E+09,-1.21603319028E+03
4.81875427543E+09,-1.21643182513E+03
4.81912911291E+09,-1.21682562827E+03
4.81950395040E+09,-1.21723378833E+03
4.81987878788E+09,-1.21763715727E+03
4.82025362536E+09,-1.21804098007E+03
4.82062846285E+09,-1.21844039695E+03
4.82100330033E+09,-1.21883828909E+03
4.82137813781E+09,-1.21925050097E+03
4.82175297530E+09,-1.21964186307E+03
4.82212781278E+09,-1.22006093405E+03
4.82250265027E+09,-1.22047087440E+03
4.82287748775E+09,-1.22086349837E+03
4.82325232523E+09,-1.22126922498E+03
4.82362716272E+09,-1.22168829047E+03
4.82400200020E+09,-1.22210146114E+03
4.82437683768E+09,-1.22249237674E+03
4.82475167517E+09,-1.22292445899E+03
4.82512651265E+09,-1.22333652938E+03
4.82550135014E+09,-1.22374510234E+03
4.82587618762E+09,-1.22416858632E+03
4.82625102510E+09,-1.22459438413E+03
4.82662586259E+09,-1.22500058072E+03
4.82700070007E+09,-1.22543183111E+03
4.82737553755E+09,-1.22584962409E+03
4.82775037504E+09,-1.22628070263E+03
4.82812521252E+09,-1.22670217392E+03
4.82850005001E+09,-1.22713991165E+03
4.82887488749E+09,-1.22756649291E+03
4.82924972497E+09,-1.22799922084E+03
4.82962456246E+09,-1.22843573989E+03
4.82999939994E+09,-1.22886323162E+03
4.83037423742E+09,-1.22930096789E+03
4.83074907491E+09,-1.22974599521E+03
4.83112391239E+09,-1.23018721969E+03
4.83149874987E+09,-1.23063668692E+03
4.83187358736E+09,-1.23108278776E+03
4.83224842484E+09,-1.23152842355E+03
4.83262326233E+09,-1.23197748569E+03
4.83299809981E+09,-1.23242221349E+03
4.83337293729E+09,-1.23287315350E+03
4.83374777478E+09,-1.23332958340E+03
4.83412261226E+09,-1.23378112641E+03
4.83449744974E+09,-1.23425215032E+03
4.83487228723E+09,-1.23471217941E+03
4.83524712471E+09,-1.23515903414E+03
4.83562196220E+09,-1.23562814660E+03
4.83599679968E+09,-1.23608074085E+03
4.83637163716E+09,-1.23654581913E+03
4.83674647465E+09,-1.23701167558E+03
4.83712131213E+09,-1.23748055955E+03
4.83749614961E+09,-1.23794960610E+03
4.83787098710E+09,-1.23841583466E+03
4.83824582458E+09,-1.23889265631E+03
4.83862066207E+09,-1.23935855733E+03
4.83899549955E+09,-1.23982145842E+03
4.83937033703E+09,-1.24030142573E+03
4.83974517452E+09,-1.24077211535E+03
4.84012001200E+09,-1.24125683490E+03
4.84049484948E+09,-1.24172169651E+03
4.84086968697E+09,-1.24220263698E+03
4.84124452445E+09,-1.24267371778E+03
4.84161936194E+09,-1.24314683609E+03
4.84199419942E+09,-1.24361971039E+03
4.84236903690E+09,-1.24408990027E+03
4.84274387439E+09,-1.24457872744E+03
4.84311871187E+09,-1.24504889593E+03
4.84349354935E+09,-1.24551474913E+03
4.84386838684E+09,-1.24599769810E+03
4.84424322432E+09,-1.24647397830E+03
4.84461806181E+09,-1.24694236010E+03
4.84499289929E+09,-1.24741740221E+03
4.84536773677E+09,-1.24790652011E+03
4.84574257426E+09,-1.24836078589E+03
4.84611741174E+09,-1.24883068661E+03
4.84649224922E+09,-1.24931205355E+03
4.84686708671E+09,-1.24977377491E+03
4.84724192419E+09,-1.25024862403E+03
4.84761676168E+09,-1.25071699988E+03
4.84799159916E+09,-1.25117388637E+03
4.84836643664E+09,-1.25165492133E+03
4.84874127413E+09,-1.25212184875E+03
4.84911611161E+09,-1.25257723517E+03
4.84949094909E+09,-1.25304204472E+03
4.84986578658E+09,-1.25350376062E+03
4.85024062406E+09,-1.25397125982E+03
4.85061546155E+09,-1.25442894309E+03
4.85099029903E+09,-1.25488516777E+03
4.85136513651E+09,-1.25534551632E+03
4.85173997400E+09,-1.25580410360E+03
4.85211481148E+09,-1.25625709553E+03
4.85248964896E+09,-1.25671274807E+03
4.85286448645E+09,-1.25717137304E+03
4.85323932393E+09,-1.25761388581E+03
4.85361416142E+09,-1.25807050880E+03
4.85398899890E+09,-1.25851940612E+03
4.85436383638E+09,-1.25896696896E+03
4.85473867387E+09,-1.25941865435E+03
4.85511351135E+09,-1.25986911805E+03
4.85548834883E+09,-1.26030856666E+03
4.85586318632E+09,-1.26074998263E+03
4.85623802380E+09,-1.26119900203E+03
4.85661286129E+09,-1.26165023876E+03
4.85698769877E+09,-1.26207891184E+03
4.85736253625E+09,-1.26252645730E+03
4.85773737374E+09,-1.26296926354E+03
4.85811221122E+09,-1.26340117469E+03
4.85848704870E+09,-1.26384329676E+03
4.85886188619E+09,-1.26429312706E+03
4.85923672367E+09,-1.26471892802E+03
4.85961156116E+09,-1.26515947601E+03
4.85998639864E+09,-1.26560398329E+03
4.86036123612E+09,-1.26602523538E+03
4.86073607361E+09,-1.26646920996E+03
4.86111091109E+09,-1.26690274244E+03
4.86148574857E+09,-1.26733627962E+03
4.86186058606E+09,-1.26776814256E+03
4.86223542354E+09,-1.26819872779E+03
4.86261026103E+09,-1.26864274134E+03
4.86298509851E+09,-1.26906927857E+03
4.86335993599E+09,-1.26950640965E+03
4.86373477348E+09,-1.26992882801E+03
4.86410961096E+09,-1.27037010396E+03
4.86448444844E+09,-1.27079291615E+03
4.86485928593E+09,-1.27122430382E+03
4.86523412341E+09,-1.27166887325E+03
4.86560896090E+09,-1.27210023024E+03
4.86598379838E+09,-1.27253506801E+03
4.86635863586E+09,-1.27295672635E+03
4.86673347335E+09,-1.27340070003E+03
4.86710831083E+09,-1.27382711018E+03
4.86748314831E+09,-1.27426351484E+03
4.86785798580E+09,-1.27470437054E+03
4.86823282328E+09,-1.27513210048E+03
4.86860766077E+09,-1.27555907505E+03
4.86898249825E+09,-1.27599100408E+03
4.86935733573E+09,-1.27643231025E+03
4.86973217322E+09,-1.27686212660E+03
4.87010701070E+09,-1.27729099560E+03
4.87048184818E+09,-1.27773048990E+03
4.87085668567E+09,-1.27815909286E+03
4.87123152315E+09,-1.27859921582E+03
4.87160636064E+09,-1.27903244854E+03
4.87198119812E+09,-1.27946602967E+03
4.87235603560E+09,-1.27990588122E+03
4.87273087309E+09,-1.28033427187E+03
4.87310571057E+09,-1.28077392298E+03
4.87348054805E+09,-1.28121109733E+03
4.87385538554E+09,-1.28164233219E+03
4.87423022302E+09,-1.28208179854E+03
4.87460506051E+09,-1.28250876429E+03
4.87497989799E+09,-1.28296022250E+03
4.87535473547E+09,-1.28338743784E+03
4.87572957296E+09,-1.28382412500E+03
4.87610441044E+09,-1.28425600062E+03
4.87647924792E+09,-1.28469526499E+03
4.87685408541E+09,-1.28512769614E+03
4.87722892289E+09,-1.28556876862E+03
4.87760376038E+09,-1.28600513081E+03
4.87797859786E+09,-1.28644622131E+03
4.87835343534E+09,-1.28688640524E+03
4.87872827283E+09,-1.28731411239E+03
4.87910311031E+09,-1.28774469432E+03
4.87947794779E+09,-1.28818306123E+03
4.87985278528E+09,-1.28862745650E+03
4.88022762276E+09,-1.28905178487E+03
4.88060246025E+09,-1.28948887144E+03
4.88097729773E+09,-1.28993426886E+03
4.88135213521E+09,-1.29036392848E+03
4.88172697270E+09,-1.29080136559E+03
4.88210181018E+09,-1.29123251539E+03
4.88247664766E+09,-1.29166760687E+03
4.88285148515E+09,-1.29209918519E+03
4.88322632263E+09,-1.29253430621E+03
4.88360116012E+09,-1.29296149889E+03
4.88397599760E+09,-1.29339509100E+03
4.88435083508E+09,-1.29382468176E+03
4.88472567257E+09,-1.29426047293E+03
4.88510051005E+09,-1.29469004669E+03
4.88547534753E+09,-1.29511395749E+03
4.88585018502E+09,-1.29555454035E+03
4.88622502250E+09,-1.29597644264E+03
4.88659985999E+09,-1.29640458678E+03
4.88697469747E+09,-1.29684225045E+03
4.88734953495E+09,-1.29726807978E+03
4.88772437244E+09,-1.29769000124E+03
4.88809920992E+09,-1.29812011060E+03
4.88847404740E+09,-1.29854545801E+03
4.88884888489E+09,-1.29897001191E+03
4.88922372237E+09,-1.29939704529E+03
4.88959855986E+09,-1.29982785593E+03
4.88997339734E+09,-1.30025685046E+03
4.89034823482E+09,-1.30067499323E+03
4.89072307231E+09,-1.30110436846E+03
4.89109790979E+09,-1.30152607294E+03
4.89147274727E+09,-1.30195891658E+03
4.89184758476E+09,-1.30237672355E+03
4.89222242224E+09,-1.30279681499E+03
4.89259725973E+09,-1.30322655400E+03
4.89297209721E+09,-1.30364534400E+03
4.89334693469E+09,-1.30407453033E+03
4.89372177218E+09,-1.30448946292E+03
4.89409660966E+09,-1.30492002260E+03
4.89447144714E+09,-1.30534482151E+03
4.89484628463E+09,-1.30577001359E+03
4.89522112211E+09,-1.30618551011E+03
4.89559595960E+09,-1.30660773596E+03
4.89597079708E+09,-1.30702994210E+03
4.89634563456E+09,-1.30744668125E+03
4.89672047205E+09,-1.30788714275E+03
4.89709530953E+09,-1.30830888998E+03
4.89747014701E+09,-1.30873299310E+03
4.89784498450E+09,-1.30916704180E+03
4.89821982198E+09,-1.30959225682E+03
4.89859465947E+09,-1.31001186375E+03
4.89896949695E+09,-1.31044571080E+03
4.89934433443E+09,-1.31086181647E+03
4.89971917192E+09,-1.31129678777E+03
4.90009400940E+09,-1.31173097207E+03
4.90046884688E+09,-1.31214752201E+03
4.90084368437E+09,-1.31257888576E+03
4.90121852185E+09,-1.31301966663E+03
4.90159335934E+09,-1.31343736295E+03
4.90196819682E+09,-1.31387039329E+03
4.90234303430E+09,-1.31430223694E+03
4.90271787179E+09,-1.31474528749E+03
4.90309270927E+09,-1.31517481660E+03
4.90346754675E+09,-1.31559578776E+03
4.90384238424E+09,-1.31604298908E+03
4.90421722172E+09,-1.31647350801E+03
4.90459205921E+09,-1.31690828453E+03
4.90496689669E+09,-1.31733493453E+03
4.90534173417E+09,-1.31777906358E+03
4.90571657166E+09,-1.31821284751E+03
4.90609140914E+09,-1.31864980690E+03
4.90646624662E+09,-1.31908693739E+03
4.90684108411E+09,-1.31952833516E+03
4.90721592159E+09,-1.31997709250E+03
4.90759075908E+09,-1.32040248956E+03
4.90796559656E+09,-1.32084787669E+03
4.90834043404E+09,-1.32129485021E+03
4.90871527153E+09,-1.32172538588E+03
4.90909010901E+09,-1.32217045727E+03
4.90946494649E+09,-1.32260695116E+03
4.90983978398E+09,-1.32304916056E+03
4.91021462146E+09,-1.32348921340E+03
4.91058945895E+09,-1.32392282742E+03
4.91096429643E+09,-1.32437638143E+03
4.91133913391E+09,-1.32480990655E+03
4.91171397140E+09,-1.32526106493E+03
4.91208880888E+09,-1.32569437089E+03
4.91246364636E+09,-1.32613925293E+03
4.91283848385E+09,-1.32657323928E+03
4.91321332133E+09,-1.32701386737E+03
4.91358815882E+09,-1.32746063618E+03
4.91396299630E+09,-1.32789645790E+03
4.91433783378E+09,-1.32832681901E+03
4.91471267127E+09,-1.32878540788E+03
4.91508750875E+09,-1.32921261688E+03
4.91546234623E+09,-1.32966214524E+03
4.91583718372E+09,-1.33009252663E+03
4.91621202120E+09,-1.33052233175E+03
4.91658685869E+09,-1.33096578703E+03
4.91696169617E+09,-1.33139970716E+03
4.91733653365E+09,-1.33182463557E+03
4.91771137114E+09,-1.33226904228E+03
4.91808620862E+09,-1.33268750229E+03
4.91846104610E+09,-1.33313282208E+03
4.91883588359E+09,-1.33355679962E+03
4.91921072107E+09,-1.33397217947E+03
4.91958555856E+09,-1.33441356591E+03
4.91996039604E+09,-1.33482725796E+03
4.92033523352E+09,-1.33525474322E+03
4.92071007101E+09,-1.33566898234E+03
4.92108490849E+09,-1.33610663966E+03
4.92145974597E+09,-1.33652143513E+03
4.92183458346E+09,-1.33694395020E+03
4.92220942094E+09,-1.33735444867E+03
4.92258425843E+09,-1.33776896047E+03
4.92295909591E+09,-1.33818558495E+03
4.92333393339E+09,-1.33860234304E+03
4.92370877088E+09,-1.33900681175E+03
4.92408360836E+09,-1.33941995270E+03
4.92445844584E+09,-1.33983283619E+03
4.92483328333E+09,-1.34023908204E+03
4.92520812081E+09,-1.34062760723E+03
4.92558295830E+09,-1.34104581821E+03
4.92595779578E+09,-1.34143955783E+03
4.92633263326E+09,-1.34184530736E+03
4.92670747075E+09,-1.34224337233E+03
4.92708230823E+09,-1.34263733773E+03
4.92745714571E+09,-1.34303946604E+03
4.92783198320E+09,-1.34342989736E+03
4.92820682068E+09,-1.34382668360E+03
4.92858165817E+09,-1.34420355777E+03
4.92895649565E+09,-1.34459736687E+03
4.92933133313E+09,-1.34499187060E+03
4.92970617062E+09,-1.34537756082E+03
4.93008100810E+09,-1.34575756862E+03
4.93045584558E+09,-1.34614643325E+03
4.93083068307E+09,-1.34651991655E+03
4.93120552055E+09,-1.34691052280E+03
4.93158035804E+09,-1.34728513299E+03
4.93195519552E+09,-1.34765359274E+03
4.93233003300E+09,-1.34804266218E+03
4.93270487049E+09,-1.34841198632E+03
4.93307970797E+09,-1.34879161927E+03
4.93345454545E+09,-1.34916511720E+03
4.93382938294E+09,-1.34954613603E+03
4.93420422042E+09,-1.34991053591E+03
4.93457905791E+09,-1.35028736923E+03
4.93495389539E+09,-1.35064701880E+03
4.93532873287E+09,-1.35102465911E+03
4.93570357036E+09,-1.35139783663E+03
4.93607840784E+09,-1.35176041179E+03
4.93645324532E+09,-1.35212511088E+03
4.93682808281E+09,-1.35249970431E+03
4.93720292029E+09,-1.35285953236E+03
4.93757775778E+09,-1.35323285149E+03
4.93795259526E+09,-1.35359439945E+03
4.93832743274E+09,-1.35396569695E+03
4.93870227023E+09,-1.35432354800E+03
4.93907710771E+09,-1.35469816188E+03
4.93945194519E+09,-1.35506093983E+03
4.93982678268E+09,-1.35543750483E+03
4.94020162016E+09,-1.35579562195E+03
4.94057645765E+09,-1.35616329316E+03
4.94095129513E+09,-1.35652093474E+03
4.94132613261E+09,-1.35688350710E+03
4.94170097010E+09,-1.35726356860E+03
4.94207580758E+09,-1.35762078062E+03
4.94245064506E+09,-1.35800085949E+03
4.94282548255E+09,-1.35835344593E+03
4.94320032003E+09,-1.35872874082E+03
4.94357515752E+09,-1.35909491224E+03
4.94394999500E+09,-1.35946391236E+03
4.94432483248E+09,-1.35983333295E+03
4.94469966997E+09,-1.36020052464E+03
4.94507450745E+09,-1.36057812036E+03
4.94544934493E+09,-1.36094953815E+03
4.94582418242E+09,-1.36132398516E+03
4.94619901990E+09,-1.36168829001E+03
4.94657385739E+09,-1.36206147014E+03
4.94694869487E+09,-1.36244019475E+03
4.94732353235E+09,-1.36281706575E+03
4.94769836984E+09,-1.36318864821E+03
4.94807320732E+09,-1.36357250524E+03
4.94844804480E+09,-1.36395527494E+03
4.94882288229E+09,-1.36433401548E+03
4.94919771977E+09,-1.36471000392E+03
4.94957255726E+09,-1.36509366923E+03
4.94994739474E+09,-1.36547141394E+03
4.95032223222E+09,-1.36585527946E+03
4.95069706971E+09,-1.36623917336E+03
4.95107190719E+09,-1.36663585809E+03
4.95144674467E+09,-1.36701453169E+03
4.95182158216E+09,-1.36740922739E+03
4.95219641964E+09,-1.36779264774E+03
4.95257125713E+09,-1.36817584303E+03
4.95294609461E+09,-1.36857735070E+03
4.95332093209E+09,-1.36896849560E+03
4.95369576958E+09,-1.36936257314E+03
4.95407060706E+09,-1.36975631358E+03
4.95444544454E+09,-1.37015502158E+03
4.95482028203E+09,-1.37054432356E+03
4.95519511951E+09,-1.37094254870E+03
4.95556995700E+09,-1.37134872362E+03
4.95594479448E+09,-1.37174202517E+03
4.95631963196E+09,-1.37213896044E+03
4.95669446945E+09,-1.37255558197E+03
4.95706930693E+09,-1.37295613139E+03
4.95744414441E+09,-1.37335367916E+03
4.95781898190E+09,-1.37376008916E+03
4.95819381938E+09,-1.37416476448E+03
4.95856865687E+09,-1.37457378690E+03
4.95894349435E+09,-1.37497262096E+03
4.95931833183E+09,-1.37538812653E+03
4.95969316932E+09,-1.37578232496E+03
4.96006800680E+09,-1.37620332365E+03
4.96044284428E+09,-1.37661346672E+03
4.96081768177E+09,-1.37702676961E+03
4.96119251925E+09,-1.37743494152E+03
4.96156735674E+09,-1.37785420105E+03
4.96194219422E+09,-1.37827109273E+03
4.96231703170E+09,-1.37867727821E+03
4.96269186919E+09,-1.37908144039E+03
4.96306670667E+09,-1.37950434395E+03
4.96344154415E+09,-1.37991346368E+03
4.96381638164E+09,-1.38034095058E+03
4.96419121912E+09,-1.38075350783E+03
4.96456605661E+09,-1.38116654813E+03
4.96494089409E+09,-1.38158597902E+03
4.96531573157E+09,-1.38200806468E+03
4.96569056906E+09,-1.38240945429E+03
4.96606540654E+09,-1.38284981452E+03
4.96644024402E+09,-1.38324985623E+03
4.96681508151E+09,-1.38368148520E+03
4.96718991899E+09,-1.38409553624E+03
4.96756475648E+09,-1.38452080232E+03
4.96793959396E+09,-1.38492905921E+03
4.96831443144E+09,-1.38534859277E+03
4.96868926893E+09,-1.38578468940E+03
4.96906410641E+09,-1.38619456999E+03
4.96943894389E+09,-1.38661566565E+03
4.96981378138E+09,-1.38703784378E+03
4.97018861886E+09,-1.38744523511E+03
4.97056345635E+09,-1.38787611118E+03
4.97093829383E+09,-1.38829623605E+03
4.97131313131E+09,-1.38871160720E+03
4.97168796880E+09,-1.38913099467E+03
4.97206280628E+09,-1.38955097872E+03
4.97243764376E+09,-1.38996700829E+03
4.97281248125E+09,-1.39039533592E+03
4.97318731873E+09,-1.39081571594E+03
4.97356215622E+09,-1.39122651667E+03
4.97393699370E+09,-1.39165113414E+03
4.97431183118E+09,-1.39207203330E+03
4.97468666867E+09,-1.39248334651E+03
4.97506150615E+09,-1.39289518798E+03
4.97543634363E+09,-1.39332200161E+03
4.97581118112E+09,-1.39373343491E+03
4.97618601860E+09,-1.39416072838E+03
4.97656085609E+09,-1.39456339038E+03
4.97693569357E+09,-1.39499092744E+03
4.97731053105E+09,-1.39540792210E+03
4.97768536854E+09,-1.39582175765E+03
4.97806020602E+09,-1.39623242560E+03
4.97843504350E+09,-1.39665277322E+03
4.97880988099E+09,-1.39706347035E+03
4.97918471847E+09,-1.39747636203E+03
4.97955955596E+09,-1.39789362594E+03
4.97993439344E+09,-1.39831233600E+03
4.98030923092E+09,-1.39870902444E+03
