Column1;Column2;Column3;Column4
6203029102,91;-3,84;6,20303;
6203403940,39;-3,83;6,20340;
6203778777,88;-3,83;6,20378;
6204153615,36;-3,83;6,20415;
6204528452,85;-3,83;6,20453;
6204903290,33;-3,82;6,20490;
6205278127,81;-3,82;6,20528;
6205652965,30;-3,82;6,20565;
6206027802,78;-3,82;6,20603;
6206402640,26;-3,82;6,20640;
6206777477,75;-3,82;6,20678;
6207152315,23;-3,82;6,20715;
6207527152,72;-3,82;6,20753;
6207901990,20;-3,83;6,20790;
6208276827,68;-3,82;6,20828;
6208651665,17;-3,82;6,20865;
6209026502,65;-3,82;6,20903;
6209401340,13;-3,81;6,20940;
6209776177,62;-3,82;6,20978;
6210151015,10;-3,82;6,21015;
6210525852,59;-3,82;6,21053;
6210900690,07;-3,82;6,21090;
6211275527,55;-3,81;6,21128;
6211650365,04;-3,82;6,21165;
6212025202,52;-3,82;6,21203;
6212400040,00;-3,82;6,21240;
6212774877,49;-3,82;6,21277;
6213149714,97;-3,81;6,21315;
6213524552,46;-3,82;6,21352;
6213899389,94;-3,82;6,21390;
6214274227,42;-3,82;6,21427;
6214649064,91;-3,82;6,21465;
6215023902,39;-3,82;6,21502;
6215398739,87;-3,82;6,21540;
6215773577,36;-3,82;6,21577;
6216148414,84;-3,82;6,21615;
6216523252,33;-3,82;6,21652;
6216898089,81;-3,83;6,21690;
6217272927,29;-3,83;6,21727;
6217647764,78;-3,83;6,21765;
6218022602,26;-3,83;6,21802;
6218397439,74;-3,84;6,21840;
6218772277,23;-3,84;6,21877;
6219147114,71;-3,84;6,21915;
6219521952,20;-3,84;6,21952;
6219896789,68;-3,84;6,21990;
6220271627,16;-3,85;6,22027;
6220646464,65;-3,84;6,22065;
6221021302,13;-3,85;6,22102;
6221396139,61;-3,86;6,22140;
6221770977,10;-3,85;6,22177;
6222145814,58;-3,86;6,22215;
6222520652,07;-3,86;6,22252;
6222895489,55;-3,87;6,22290;
6223270327,03;-3,87;6,22327;
6223645164,52;-3,87;6,22365;
6224020002,00;-3,88;6,22402;
6224394839,48;-3,88;6,22439;
6224769676,97;-3,89;6,22477;
6225144514,45;-3,89;6,22514;
6225519351,94;-3,89;6,22552;
6225894189,42;-3,90;6,22589;
6226269026,90;-3,90;6,22627;
6226643864,39;-3,91;6,22664;
6227018701,87;-3,91;6,22702;
6227393539,35;-3,91;6,22739;
6227768376,84;-3,92;6,22777;
6228143214,32;-3,93;6,22814;
6228518051,81;-3,93;6,22852;
6228892889,29;-3,94;6,22889;
6229267726,77;-3,94;6,22927;
6229642564,26;-3,94;6,22964;
6230017401,74;-3,95;6,23002;
6230392239,22;-3,95;6,23039;
6230767076,71;-3,95;6,23077;
6231141914,19;-3,96;6,23114;
6231516751,68;-3,96;6,23152;
6231891589,16;-3,97;6,23189;
6232266426,64;-3,98;6,23227;
6232641264,13;-3,98;6,23264;
6233016101,61;-3,98;6,23302;
6233390939,09;-3,99;6,23339;
6233765776,58;-4,00;6,23377;
6234140614,06;-3,99;6,23414;
6234515451,55;-4,01;6,23452;
6234890289,03;-4,00;6,23489;
6235265126,51;-4,01;6,23527;
6235639964,00;-4,02;6,23564;
6236014801,48;-4,01;6,23601;
6236389638,96;-4,03;6,23639;
6236764476,45;-4,02;6,23676;
6237139313,93;-4,03;6,23714;
6237514151,42;-4,03;6,23751;
6237888988,90;-4,03;6,23789;
6238263826,38;-4,04;6,23826;
6238638663,87;-4,03;6,23864;
6239013501,35;-4,04;6,23901;
6239388338,83;-4,05;6,23939;
6239763176,32;-4,05;6,23976;
6240138013,80;-4,06;6,24014;
6240512851,29;-4,05;6,24051;
6240887688,77;-4,05;6,24089;
6241262526,25;-4,05;6,24126;
6241637363,74;-4,05;6,24164;
6242012201,22;-4,06;6,24201;
6242387038,70;-4,06;6,24239;
6242761876,19;-4,06;6,24276;
6243136713,67;-4,06;6,24314;
6243511551,16;-4,06;6,24351;
6243886388,64;-4,06;6,24389;
6244261226,12;-4,06;6,24426;
6244636063,61;-4,06;6,24464;
6245010901,09;-4,06;6,24501;
6245385738,57;-4,05;6,24539;
6245760576,06;-4,05;6,24576;
6246135413,54;-4,06;6,24614;
6246510251,03;-4,06;6,24651;
6246885088,51;-4,05;6,24689;
6247259925,99;-4,06;6,24726;
6247634763,48;-4,05;6,24763;
6248009600,96;-4,05;6,24801;
6248384438,44;-4,05;6,24838;
6248759275,93;-4,04;6,24876;
6249134113,41;-4,05;6,24913;
6249508950,90;-4,03;6,24951;
6249883788,38;-4,04;6,24988;
6250258625,86;-4,03;6,25026;
6250633463,35;-4,03;6,25063;
6251008300,83;-4,03;6,25101;
6251383138,31;-4,02;6,25138;
6251757975,80;-4,02;6,25176;
6252132813,28;-4,02;6,25213;
6252507650,77;-4,01;6,25251;
6252882488,25;-4,02;6,25288;
6253257325,73;-4,00;6,25326;
6253632163,22;-4,00;6,25363;
6254007000,70;-4,00;6,25401;
6254381838,18;-3,99;6,25438;
6254756675,67;-3,99;6,25476;
6255131513,15;-3,99;6,25513;
6255506350,64;-3,99;6,25551;
6255881188,12;-3,98;6,25588;
6256256025,60;-3,98;6,25626;
6256630863,09;-3,98;6,25663;
6257005700,57;-3,97;6,25701;
6257380538,05;-3,96;6,25738;
6257755375,54;-3,96;6,25776;
6258130213,02;-3,95;6,25813;
6258505050,51;-3,95;6,25851;
6258879887,99;-3,95;6,25888;
6259254725,47;-3,95;6,25925;
6259629562,96;-3,94;6,25963;
6260004400,44;-3,94;6,26000;
6260379237,92;-3,93;6,26038;
6260754075,41;-3,93;6,26075;
6261128912,89;-3,93;6,26113;
6261503750,38;-3,92;6,26150;
6261878587,86;-3,93;6,26188;
6262253425,34;-3,92;6,26225;
6262628262,83;-3,92;6,26263;
6263003100,31;-3,92;6,26300;
6263377937,79;-3,91;6,26338;
6263752775,28;-3,92;6,26375;
6264127612,76;-3,91;6,26413;
6264502450,25;-3,91;6,26450;
6264877287,73;-3,91;6,26488;
6265252125,21;-3,90;6,26525;
6265626962,70;-3,91;6,26563;
6266001800,18;-3,90;6,26600;
6266376637,66;-3,90;6,26638;
6266751475,15;-3,90;6,26675;
6267126312,63;-3,90;6,26713;
6267501150,12;-3,89;6,26750;
6267875987,60;-3,89;6,26788;
6268250825,08;-3,89;6,26825;
6268625662,57;-3,89;6,26863;
6269000500,05;-3,89;6,26900;
6269375337,53;-3,90;6,26938;
6269750175,02;-3,90;6,26975;
6270125012,50;-3,90;6,27013;
6270499849,98;-3,90;6,27050;
6270874687,47;-3,90;6,27087;
6271249524,95;-3,90;6,27125;
6271624362,44;-3,90;6,27162;
6271999199,92;-3,89;6,27200;
6272374037,40;-3,90;6,27237;
6272748874,89;-3,90;6,27275;
6273123712,37;-3,90;6,27312;
6273498549,85;-3,90;6,27350;
6273873387,34;-3,90;6,27387;
6274248224,82;-3,91;6,27425;
6274623062,31;-3,90;6,27462;
6274997899,79;-3,91;6,27500;
6275372737,27;-3,91;6,27537;
6275747574,76;-3,91;6,27575;
6276122412,24;-3,92;6,27612;
6276497249,72;-3,91;6,27650;
6276872087,21;-3,92;6,27687;
6277246924,69;-3,92;6,27725;
6277621762,18;-3,91;6,27762;
6277996599,66;-3,92;6,27800;
6278371437,14;-3,91;6,27837;
6278746274,63;-3,92;6,27875;
6279121112,11;-3,92;6,27912;
6279495949,59;-3,92;6,27950;
6279870787,08;-3,93;6,27987;
6280245624,56;-3,93;6,28025;
6280620462,05;-3,93;6,28062;
6280995299,53;-3,93;6,28100;
6281370137,01;-3,93;6,28137;
6281744974,50;-3,93;6,28174;
6282119811,98;-3,93;6,28212;
6282494649,46;-3,93;6,28249;
6282869486,95;-3,93;6,28287;
6283244324,43;-3,93;6,28324;
6283619161,92;-3,93;6,28362;
6283993999,40;-3,94;6,28399;
6284368836,88;-3,93;6,28437;
6284743674,37;-3,94;6,28474;
6285118511,85;-3,94;6,28512;
6285493349,33;-3,94;6,28549;
6285868186,82;-3,94;6,28587;
6286243024,30;-3,93;6,28624;
6286617861,79;-3,94;6,28662;
6286992699,27;-3,94;6,28699;
6287367536,75;-3,94;6,28737;
6287742374,24;-3,94;6,28774;
6288117211,72;-3,93;6,28812;
6288492049,20;-3,94;6,28849;
6288866886,69;-3,93;6,28887;
6289241724,17;-3,94;6,28924;
6289616561,66;-3,93;6,28962;
6289991399,14;-3,93;6,28999;
6290366236,62;-3,93;6,29037;
6290741074,11;-3,92;6,29074;
6291115911,59;-3,93;6,29112;
6291490749,07;-3,92;6,29149;
6291865586,56;-3,92;6,29187;
6292240424,04;-3,92;6,29224;
6292615261,53;-3,92;6,29262;
6292990099,01;-3,91;6,29299;
6293364936,49;-3,91;6,29336;
6293739773,98;-3,91;6,29374;
6294114611,46;-3,91;6,29411;
6294489448,94;-3,91;6,29449;
6294864286,43;-3,91;6,29486;
6295239123,91;-3,90;6,29524;
6295613961,40;-3,90;6,29561;
6295988798,88;-3,90;6,29599;
6296363636,36;-3,89;6,29636;
6296738473,85;-3,89;6,29674;
6297113311,33;-3,89;6,29711;
6297488148,81;-3,89;6,29749;
6297862986,30;-3,88;6,29786;
6298237823,78;-3,88;6,29824;
6298612661,27;-3,88;6,29861;
6298987498,75;-3,87;6,29899;
6299362336,23;-3,87;6,29936;
6299737173,72;-3,87;6,29974;
6300112011,20;-3,87;6,30011;
6300486848,68;-3,86;6,30049;
6300861686,17;-3,86;6,30086;
6301236523,65;-3,86;6,30124;
6301611361,14;-3,85;6,30161;
6301986198,62;-3,86;6,30199;
6302361036,10;-3,85;6,30236;
6302735873,59;-3,85;6,30274;
6303110711,07;-3,85;6,30311;
6303485548,55;-3,84;6,30349;
6303860386,04;-3,84;6,30386;
6304235223,52;-3,84;6,30424;
6304610061,01;-3,83;6,30461;
6304984898,49;-3,84;6,30498;
6305359735,97;-3,83;6,30536;
6305734573,46;-3,83;6,30573;
6306109410,94;-3,83;6,30611;
6306484248,42;-3,83;6,30648;
6306859085,91;-3,82;6,30686;
6307233923,39;-3,83;6,30723;
6307608760,88;-3,82;6,30761;
6307983598,36;-3,82;6,30798;
6308358435,84;-3,82;6,30836;
6308733273,33;-3,82;6,30873;
6309108110,81;-3,82;6,30911;
6309482948,29;-3,82;6,30948;
6309857785,78;-3,82;6,30986;
6310232623,26;-3,82;6,31023;
6310607460,75;-3,82;6,31061;
6310982298,23;-3,82;6,31098;
6311357135,71;-3,82;6,31136;
6311731973,20;-3,82;6,31173;
6312106810,68;-3,81;6,31211;
6312481648,16;-3,82;6,31248;
6312856485,65;-3,82;6,31286;
6313231323,13;-3,81;6,31323;
6313606160,62;-3,82;6,31361;
6313980998,10;-3,82;6,31398;
6314355835,58;-3,82;6,31436;
6314730673,07;-3,82;6,31473;
6315105510,55;-3,82;6,31511;
6315480348,03;-3,82;6,31548;
6315855185,52;-3,82;6,31586;
6316230023,00;-3,82;6,31623;
6316604860,49;-3,82;6,31660;
6316979697,97;-3,83;6,31698;
6317354535,45;-3,83;6,31735;
6317729372,94;-3,82;6,31773;
6318104210,42;-3,83;6,31810;
6318479047,90;-3,83;6,31848;
6318853885,39;-3,83;6,31885;
6319228722,87;-3,84;6,31923;
6319603560,36;-3,83;6,31960;
6319978397,84;-3,83;6,31998;
6320353235,32;-3,84;6,32035;
6320728072,81;-3,83;6,32073;
6321102910,29;-3,84;6,32110;
6321477747,77;-3,84;6,32148;
6321852585,26;-3,84;6,32185;
6322227422,74;-3,84;6,32223;
6322602260,23;-3,84;6,32260;
6322977097,71;-3,85;6,32298;
6323351935,19;-3,84;6,32335;
6323726772,68;-3,85;6,32373;
6324101610,16;-3,85;6,32410;
6324476447,64;-3,85;6,32448;
6324851285,13;-3,85;6,32485;
6325226122,61;-3,85;6,32523;
6325600960,10;-3,85;6,32560;
6325975797,58;-3,85;6,32598;
6326350635,06;-3,85;6,32635;
6326725472,55;-3,86;6,32673;
6327100310,03;-3,85;6,32710;
6327475147,51;-3,85;6,32748;
6327849985,00;-3,86;6,32785;
6328224822,48;-3,85;6,32822;
6328599659,97;-3,85;6,32860;
6328974497,45;-3,86;6,32897;
6329349334,93;-3,85;6,32935;
6329724172,42;-3,85;6,32972;
6330099009,90;-3,86;6,33010;
6330473847,38;-3,85;6,33047;
6330848684,87;-3,85;6,33085;
6331223522,35;-3,86;6,33122;
6331598359,84;-3,85;6,33160;
6331973197,32;-3,85;6,33197;
6332348034,80;-3,85;6,33235;
6332722872,29;-3,85;6,33272;
6333097709,77;-3,85;6,33310;
6333472547,25;-3,85;6,33347;
6333847384,74;-3,85;6,33385;
6334222222,22;-3,85;6,33422;
6334597059,71;-3,85;6,33460;
6334971897,19;-3,84;6,33497;
6335346734,67;-3,85;6,33535;
6335721572,16;-3,84;6,33572;
6336096409,64;-3,84;6,33610;
6336471247,12;-3,84;6,33647;
6336846084,61;-3,84;6,33685;
6337220922,09;-3,84;6,33722;
6337595759,58;-3,84;6,33760;
6337970597,06;-3,83;6,33797;
6338345434,54;-3,83;6,33835;
6338720272,03;-3,83;6,33872;
6339095109,51;-3,83;6,33910;
6339469946,99;-3,83;6,33947;
6339844784,48;-3,82;6,33984;
6340219621,96;-3,82;6,34022;
6340594459,45;-3,82;6,34059;
6340969296,93;-3,82;6,34097;
6341344134,41;-3,82;6,34134;
6341718971,90;-3,82;6,34172;
6342093809,38;-3,82;6,34209;
6342468646,86;-3,81;6,34247;
6342843484,35;-3,82;6,34284;
6343218321,83;-3,81;6,34322;
6343593159,32;-3,81;6,34359;
6343967996,80;-3,81;6,34397;
6344342834,28;-3,81;6,34434;
6344717671,77;-3,80;6,34472;
6345092509,25;-3,81;6,34509;
6345467346,73;-3,81;6,34547;
6345842184,22;-3,80;6,34584;
6346217021,70;-3,81;6,34622;
6346591859,19;-3,80;6,34659;
6346966696,67;-3,80;6,34697;
6347341534,15;-3,80;6,34734;
6347716371,64;-3,80;6,34772;
6348091209,12;-3,80;6,34809;
6348466046,60;-3,80;6,34847;
6348840884,09;-3,80;6,34884;
6349215721,57;-3,80;6,34922;
6349590559,06;-3,80;6,34959;
6349965396,54;-3,79;6,34997;
6350340234,02;-3,80;6,35034;
6350715071,51;-3,80;6,35072;
6351089908,99;-3,80;6,35109;
6351464746,47;-3,80;6,35146;
6351839583,96;-3,80;6,35184;
6352214421,44;-3,80;6,35221;
6352589258,93;-3,80;6,35259;
6352964096,41;-3,80;6,35296;
6353338933,89;-3,80;6,35334;
6353713771,38;-3,80;6,35371;
6354088608,86;-3,80;6,35409;
6354463446,34;-3,80;6,35446;
6354838283,83;-3,80;6,35484;
6355213121,31;-3,81;6,35521;
6355587958,80;-3,80;6,35559;
6355962796,28;-3,81;6,35596;
6356337633,76;-3,81;6,35634;
6356712471,25;-3,80;6,35671;
6357087308,73;-3,81;6,35709;
6357462146,21;-3,81;6,35746;
6357836983,70;-3,81;6,35784;
6358211821,18;-3,82;6,35821;
6358586658,67;-3,81;6,35859;
6358961496,15;-3,81;6,35896;
6359336333,63;-3,82;6,35934;
6359711171,12;-3,82;6,35971;
6360086008,60;-3,82;6,36009;
6360460846,08;-3,82;6,36046;
6360835683,57;-3,82;6,36084;
6361210521,05;-3,83;6,36121;
6361585358,54;-3,83;6,36159;
6361960196,02;-3,83;6,36196;
6362335033,50;-3,83;6,36234;
6362709870,99;-3,83;6,36271;
6363084708,47;-3,83;6,36308;
6363459545,95;-3,84;6,36346;
6363834383,44;-3,84;6,36383;
6364209220,92;-3,84;6,36421;
6364584058,41;-3,84;6,36458;
6364958895,89;-3,85;6,36496;
6365333733,37;-3,84;6,36533;
6365708570,86;-3,84;6,36571;
6366083408,34;-3,85;6,36608;
6366458245,82;-3,86;6,36646;
6366833083,31;-3,85;6,36683;
6367207920,79;-3,85;6,36721;
6367582758,28;-3,85;6,36758;
6367957595,76;-3,85;6,36796;
6368332433,24;-3,86;6,36833;
6368707270,73;-3,86;6,36871;
6369082108,21;-3,86;6,36908;
6369456945,69;-3,86;6,36946;
6369831783,18;-3,86;6,36983;
6370206620,66;-3,87;6,37021;
6370581458,15;-3,86;6,37058;
6370956295,63;-3,87;6,37096;
6371331133,11;-3,87;6,37133;
6371705970,60;-3,87;6,37171;
6372080808,08;-3,87;6,37208;
6372455645,56;-3,88;6,37246;
6372830483,05;-3,87;6,37283;
6373205320,53;-3,88;6,37321;
6373580158,02;-3,88;6,37358;
6373954995,50;-3,88;6,37395;
6374329832,98;-3,88;6,37433;
6374704670,47;-3,88;6,37470;
6375079507,95;-3,88;6,37508;
6375454345,43;-3,89;6,37545;
6375829182,92;-3,88;6,37583;
6376204020,40;-3,88;6,37620;
6376578857,89;-3,89;6,37658;
6376953695,37;-3,88;6,37695;
6377328532,85;-3,89;6,37733;
6377703370,34;-3,89;6,37770;
6378078207,82;-3,89;6,37808;
6378453045,30;-3,89;6,37845;
6378827882,79;-3,89;6,37883;
6379202720,27;-3,89;6,37920;
6379577557,76;-3,89;6,37958;
6379952395,24;-3,89;6,37995;
6380327232,72;-3,89;6,38033;
6380702070,21;-3,90;6,38070;
6381076907,69;-3,89;6,38108;
6381451745,17;-3,90;6,38145;
6381826582,66;-3,90;6,38183;
6382201420,14;-3,90;6,38220;
6382576257,63;-3,90;6,38258;
6382951095,11;-3,90;6,38295;
6383325932,59;-3,90;6,38333;
6383700770,08;-3,90;6,38370;
6384075607,56;-3,90;6,38408;
6384450445,04;-3,90;6,38445;
6384825282,53;-3,90;6,38483;
6385200120,01;-3,91;6,38520;
6385574957,50;-3,90;6,38557;
6385949794,98;-3,90;6,38595;
6386324632,46;-3,91;6,38632;
6386699469,95;-3,90;6,38670;
6387074307,43;-3,91;6,38707;
6387449144,91;-3,91;6,38745;
6387823982,40;-3,91;6,38782;
6388198819,88;-3,91;6,38820;
6388573657,37;-3,91;6,38857;
6388948494,85;-3,91;6,38895;
6389323332,33;-3,91;6,38932;
6389698169,82;-3,91;6,38970;
6390073007,30;-3,91;6,39007;
6390447844,78;-3,92;6,39045;
6390822682,27;-3,92;6,39082;
6391197519,75;-3,92;6,39120;
6391572357,24;-3,92;6,39157;
6391947194,72;-3,92;6,39195;
6392322032,20;-3,92;6,39232;
6392696869,69;-3,92;6,39270;
6393071707,17;-3,92;6,39307;
6393446544,65;-3,92;6,39345;
6393821382,14;-3,92;6,39382;
6394196219,62;-3,93;6,39420;
6394571057,11;-3,93;6,39457;
6394945894,59;-3,93;6,39495;
6395320732,07;-3,92;6,39532;
6395695569,56;-3,93;6,39570;
6396070407,04;-3,93;6,39607;
6396445244,52;-3,93;6,39645;
6396820082,01;-3,93;6,39682;
6397194919,49;-3,93;6,39719;
6397569756,98;-3,93;6,39757;
6397944594,46;-3,93;6,39794;
6398319431,94;-3,94;6,39832;
6398694269,43;-3,93;6,39869;
6399069106,91;-3,93;6,39907;
6399443944,39;-3,93;6,39944;
6399818781,88;-3,93;6,39982;
6400193619,36;-3,94;6,40019;
6400568456,85;-3,93;6,40057;
6400943294,33;-3,93;6,40094;
6401318131,81;-3,94;6,40132;
6401692969,30;-3,93;6,40169;
6402067806,78;-3,93;6,40207;
6402442644,26;-3,94;6,40244;
6402817481,75;-3,93;6,40282;
6403192319,23;-3,93;6,40319;
6403567156,72;-3,94;6,40357;
6403941994,20;-3,93;6,40394;
6404316831,68;-3,93;6,40432;
6404691669,17;-3,93;6,40469;
6405066506,65;-3,93;6,40507;
6405441344,13;-3,93;6,40544;
6405816181,62;-3,93;6,40582;
6406191019,10;-3,93;6,40619;
6406565856,59;-3,93;6,40657;
6406940694,07;-3,93;6,40694;
6407315531,55;-3,92;6,40732;
6407690369,04;-3,92;6,40769;
6408065206,52;-3,93;6,40807;
6408440044,00;-3,92;6,40844;
6408814881,49;-3,93;6,40881;
6409189718,97;-3,92;6,40919;
6409564556,46;-3,92;6,40956;
6409939393,94;-3,92;6,40994;
6410314231,42;-3,92;6,41031;
6410689068,91;-3,92;6,41069;
6411063906,39;-3,91;6,41106;
6411438743,87;-3,91;6,41144;
6411813581,36;-3,91;6,41181;
6412188418,84;-3,91;6,41219;
6412563256,33;-3,91;6,41256;
6412938093,81;-3,90;6,41294;
6413312931,29;-3,91;6,41331;
6413687768,78;-3,90;6,41369;
6414062606,26;-3,90;6,41406;
6414437443,74;-3,90;6,41444;
6414812281,23;-3,89;6,41481;
6415187118,71;-3,89;6,41519;
6415561956,20;-3,89;6,41556;
6415936793,68;-3,89;6,41594;
6416311631,16;-3,89;6,41631;
6416686468,65;-3,89;6,41669;
6417061306,13;-3,88;6,41706;
6417436143,61;-3,88;6,41744;
6417810981,10;-3,88;6,41781;
6418185818,58;-3,88;6,41819;
6418560656,07;-3,88;6,41856;
6418935493,55;-3,87;6,41894;
6419310331,03;-3,87;6,41931;
6419685168,52;-3,87;6,41969;
6420060006,00;-3,86;6,42006;
6420434843,48;-3,86;6,42043;
6420809680,97;-3,87;6,42081;
6421184518,45;-3,86;6,42118;
6421559355,94;-3,86;6,42156;
6421934193,42;-3,86;6,42193;
6422309030,90;-3,85;6,42231;
6422683868,39;-3,86;6,42268;
6423058705,87;-3,85;6,42306;
6423433543,35;-3,85;6,42343;
6423808380,84;-3,85;6,42381;
6424183218,32;-3,85;6,42418;
6424558055,81;-3,84;6,42456;
6424932893,29;-3,84;6,42493;
6425307730,77;-3,84;6,42531;
6425682568,26;-3,84;6,42568;
6426057405,74;-3,84;6,42606;
6426432243,22;-3,84;6,42643;
6426807080,71;-3,83;6,42681;
6427181918,19;-3,83;6,42718;
6427556755,68;-3,84;6,42756;
6427931593,16;-3,83;6,42793;
6428306430,64;-3,83;6,42831;
6428681268,13;-3,83;6,42868;
6429056105,61;-3,83;6,42906;
6429430943,09;-3,83;6,42943;
6429805780,58;-3,82;6,42981;
6430180618,06;-3,82;6,43018;
6430555455,55;-3,83;6,43056;
6430930293,03;-3,82;6,43093;
6431305130,51;-3,82;6,43131;
6431679968,00;-3,82;6,43168;
6432054805,48;-3,82;6,43205;
6432429642,96;-3,82;6,43243;
6432804480,45;-3,82;6,43280;
6433179317,93;-3,82;6,43318;
6433554155,42;-3,82;6,43355;
6433928992,90;-3,82;6,43393;
6434303830,38;-3,82;6,43430;
6434678667,87;-3,82;6,43468;
6435053505,35;-3,82;6,43505;
6435428342,83;-3,82;6,43543;
6435803180,32;-3,82;6,43580;
6436178017,80;-3,82;6,43618;
6436552855,29;-3,81;6,43655;
6436927692,77;-3,81;6,43693;
6437302530,25;-3,82;6,43730;
6437677367,74;-3,82;6,43768;
6438052205,22;-3,82;6,43805;
6438427042,70;-3,82;6,43843;
6438801880,19;-3,81;6,43880;
6439176717,67;-3,81;6,43918;
6439551555,16;-3,81;6,43955;
6439926392,64;-3,82;6,43993;
6440301230,12;-3,82;6,44030;
6440676067,61;-3,81;6,44068;
6441050905,09;-3,81;6,44105;
6441425742,57;-3,82;6,44143;
6441800580,06;-3,81;6,44180;
6442175417,54;-3,82;6,44218;
6442550255,03;-3,82;6,44255;
6442925092,51;-3,81;6,44293;
6443299929,99;-3,82;6,44330;
6443674767,48;-3,82;6,44367;
6444049604,96;-3,81;6,44405;
6444424442,44;-3,82;6,44442;
6444799279,93;-3,82;6,44480;
6445174117,41;-3,81;6,44517;
6445548954,90;-3,82;6,44555;
6445923792,38;-3,82;6,44592;
6446298629,86;-3,82;6,44630;
6446673467,35;-3,82;6,44667;
6447048304,83;-3,81;6,44705;
6447423142,31;-3,82;6,44742;
6447797979,80;-3,82;6,44780;
6448172817,28;-3,82;6,44817;
6448547654,77;-3,82;6,44855;
6448922492,25;-3,82;6,44892;
6449297329,73;-3,82;6,44930;
6449672167,22;-3,82;6,44967;
6450047004,70;-3,82;6,45005;
6450421842,18;-3,82;6,45042;
6450796679,67;-3,82;6,45080;
6451171517,15;-3,82;6,45117;
6451546354,64;-3,83;6,45155;
6451921192,12;-3,83;6,45192;
6452296029,60;-3,82;6,45230;
6452670867,09;-3,82;6,45267;
6453045704,57;-3,82;6,45305;
6453420542,05;-3,82;6,45342;
6453795379,54;-3,83;6,45380;
6454170217,02;-3,83;6,45417;
6454545054,51;-3,83;6,45455;
6454919891,99;-3,83;6,45492;
6455294729,47;-3,83;6,45529;
6455669566,96;-3,83;6,45567;
6456044404,44;-3,83;6,45604;
6456419241,92;-3,83;6,45642;
6456794079,41;-3,83;6,45679;
6457168916,89;-3,83;6,45717;
6457543754,38;-3,83;6,45754;
6457918591,86;-3,83;6,45792;
6458293429,34;-3,83;6,45829;
6458668266,83;-3,84;6,45867;
6459043104,31;-3,83;6,45904;
6459417941,79;-3,84;6,45942;
6459792779,28;-3,84;6,45979;
6460167616,76;-3,84;6,46017;
6460542454,25;-3,84;6,46054;
6460917291,73;-3,84;6,46092;
6461292129,21;-3,84;6,46129;
6461666966,70;-3,85;6,46167;
6462041804,18;-3,84;6,46204;
6462416641,66;-3,84;6,46242;
6462791479,15;-3,85;6,46279;
6463166316,63;-3,85;6,46317;
6463541154,12;-3,85;6,46354;
6463915991,60;-3,85;6,46392;
6464290829,08;-3,85;6,46429;
6464665666,57;-3,85;6,46467;
6465040504,05;-3,86;6,46504;
6465415341,53;-3,86;6,46542;
6465790179,02;-3,86;6,46579;
6466165016,50;-3,86;6,46617;
6466539853,99;-3,86;6,46654;
6466914691,47;-3,86;6,46691;
6467289528,95;-3,86;6,46729;
6467664366,44;-3,87;6,46766;
6468039203,92;-3,87;6,46804;
6468414041,40;-3,87;6,46841;
6468788878,89;-3,87;6,46879;
6469163716,37;-3,87;6,46916;
6469538553,86;-3,88;6,46954;
6469913391,34;-3,87;6,46991;
6470288228,82;-3,88;6,47029;
6470663066,31;-3,88;6,47066;
6471037903,79;-3,88;6,47104;
6471412741,27;-3,89;6,47141;
6471787578,76;-3,89;6,47179;
6472162416,24;-3,88;6,47216;
6472537253,73;-3,89;6,47254;
6472912091,21;-3,89;6,47291;
6473286928,69;-3,89;6,47329;
6473661766,18;-3,90;6,47366;
6474036603,66;-3,89;6,47404;
6474411441,14;-3,90;6,47441;
6474786278,63;-3,90;6,47479;
6475161116,11;-3,90;6,47516;
6475535953,60;-3,90;6,47554;
6475910791,08;-3,90;6,47591;
6476285628,56;-3,90;6,47629;
6476660466,05;-3,91;6,47666;
6477035303,53;-3,90;6,47704;
6477410141,01;-3,90;6,47741;
6477784978,50;-3,91;6,47778;
6478159815,98;-3,90;6,47816;
6478534653,47;-3,91;6,47853;
6478909490,95;-3,91;6,47891;
6479284328,43;-3,91;6,47928;
6479659165,92;-3,91;6,47966;
6480034003,40;-3,91;6,48003;
6480408840,88;-3,91;6,48041;
6480783678,37;-3,91;6,48078;
6481158515,85;-3,91;6,48116;
6481533353,34;-3,91;6,48153;
6481908190,82;-3,91;6,48191;
6482283028,30;-3,91;6,48228;
6482657865,79;-3,91;6,48266;
6483032703,27;-3,91;6,48303;
6483407540,75;-3,91;6,48341;
6483782378,24;-3,91;6,48378;
6484157215,72;-3,91;6,48416;
6484532053,21;-3,91;6,48453;
6484906890,69;-3,91;6,48491;
6485281728,17;-3,90;6,48528;
6485656565,66;-3,91;6,48566;
6486031403,14;-3,90;6,48603;
6486406240,62;-3,90;6,48641;
6486781078,11;-3,91;6,48678;
6487155915,59;-3,90;6,48716;
6487530753,08;-3,90;6,48753;
6487905590,56;-3,90;6,48791;
6488280428,04;-3,90;6,48828;
6488655265,53;-3,90;6,48866;
6489030103,01;-3,89;6,48903;
6489404940,49;-3,89;6,48940;
6489779777,98;-3,90;6,48978;
6490154615,46;-3,89;6,49015;
6490529452,95;-3,89;6,49053;
6490904290,43;-3,89;6,49090;
6491279127,91;-3,88;6,49128;
6491653965,40;-3,89;6,49165;
6492028802,88;-3,88;6,49203;
6492403640,36;-3,88;6,49240;
6492778477,85;-3,88;6,49278;
6493153315,33;-3,88;6,49315;
6493528152,82;-3,88;6,49353;
